iterations,fitness,time,fevals
0,25.0,0.1136629,1000
10,28.0,0.190211,2100
20,32.0,0.2491833,3200
30,31.0,0.2969404,4300
40,30.0,0.3340815,5400
50,30.0,0.3711749,6500
60,32.0,0.41368,7600
70,34.0,0.4538486,8700
80,32.0,0.4923719,9800
90,30.0,0.5311733,10900
100,33.0,0.5713119,12000
110,33.0,0.6103236,13100
120,30.0,0.6484576,14200
130,30.0,0.6862172,15300
140,31.0,0.7222324,16400
150,31.0,0.7574599,17500
160,30.0,0.7927012,18600
170,31.0,0.8303852,19700
180,31.0,0.8664159,20800
190,31.0,0.9036854,21900
200,32.0,0.9393039,23000
210,31.0,0.9778398,24100
220,32.0,1.0149383,25200
230,31.0,1.0508482,26300
240,31.0,1.0868392,27400
250,30.0,1.1233163,28500
260,31.0,1.1596414,29600
270,31.0,1.1951748,30700
280,33.0,1.2344308,31800
290,31.0,1.2730728,32900
300,31.0,1.3101474,34000
310,31.0,1.3478514,35100
320,31.0,1.3846743,36200
330,31.0,1.422743,37300
340,31.0,1.4595856,38400
350,30.0,1.4956414,39500
360,31.0,1.5343029,40600
370,32.0,1.5712737,41700
380,32.0,1.6074505,42800
390,32.0,1.6437688,43900
400,31.0,1.6775945,45000
410,33.0,1.7125265,46100
420,33.0,1.7480456,47200
430,31.0,1.7846374,48300
440,31.0,1.8208706,49400
450,32.0,1.8563901,50500
460,31.0,1.8908034,51600
470,31.0,1.9245338,52700
480,31.0,1.9603203,53800
490,32.0,1.9974674,54900
500,32.0,2.0352101,56000
510,31.0,2.0702767,57100
520,31.0,2.1048695,58200
530,31.0,2.1396376,59300
540,31.0,2.1738106,60400
550,31.0,2.2090892,61500
560,31.0,2.244323,62600
570,31.0,2.2797097,63700
580,33.0,2.3173376,64800
590,33.0,2.3523975,65900
600,32.0,2.3876478,67000
610,33.0,2.4226175,68100
620,32.0,2.4578974,69200
630,32.0,2.4939519,70300
640,31.0,2.5284109,71400
650,33.0,2.5630883,72500
660,31.0,2.5978135,73600
670,31.0,2.6316936,74700
680,34.0,2.666473,75800
690,33.0,2.7011123,76900
700,31.0,2.7356404,78000
710,31.0,2.7717735,79100
720,31.0,2.8078034,80200
730,33.0,2.8428783,81300
740,31.0,2.8775311,82400
750,33.0,2.9119318,83500
760,33.0,2.9472669,84600
770,33.0,2.9849127,85700
780,34.0,3.0209484,86800
790,35.0,3.0560796,87900
800,33.0,3.090466,89000
810,34.0,3.1253713,90100
820,33.0,3.1588398,91200
830,33.0,3.1922695,92300
840,33.0,3.2268603,93400
850,34.0,3.26191,94500
860,33.0,3.295793,95600
870,33.0,3.3296917,96700
880,35.0,3.3649569,97800
890,35.0,3.3991407,98900
900,34.0,3.4348019,100000
910,36.0,3.4704831,101100
920,34.0,3.5048837,102200
930,33.0,3.5392115,103300
940,35.0,3.5731224,104400
950,35.0,3.6086492,105500
