iterations,fitness,time,fevals
0,24.0,0.000464300000001,560
10,29.0,0.000850100000001,1012
20,30.0,0.0012186,1472
30,30.0,0.0015156,1935
40,30.0,0.0017897,2407
50,31.0,0.0020586,2869
60,30.0,0.0023412,3334
70,30.0,0.0026386,3791
80,31.0,0.00297,4241
90,31.0,0.0032948,4689
100,32.0,0.0036821,5147
110,31.0,0.0040322,5583
120,32.0,0.0044092,6035
130,33.0,0.0047436,6493
140,31.0,0.005049,6955
150,32.0,0.00534619999999,7404
160,32.0,0.0056752,7857
170,33.0,0.0060305,8319
180,32.0,0.0063423,8768
190,34.0,0.0066532,9222
200,34.0,0.0069831,9683
210,34.0,0.0073164,10147
220,34.0,0.0076391,10594
230,35.0,0.0079472,11048
240,36.0,0.0082728,11493
250,36.0,0.0085827,11962
260,38.0,0.0089077,12421
270,38.0,0.0092049,12857
280,39.0,0.0095069,13326
290,39.0,0.009809,13786
300,40.0,0.0101061,14231
310,40.0,0.0104052,14688
320,40.0,0.0107551,15149
330,41.0,0.011161,15608
340,40.0,0.0115733,16058
350,40.0,0.0119185,16523
360,41.0,0.0122225,16969
370,40.0,0.0125504,17412
380,41.0,0.012862,17863
390,40.0,0.0131729,18301
400,40.0,0.0134865,18754
410,42.0,0.0138014,19206
420,42.0,0.0141802,19669
430,42.0,0.0144953,20131
440,42.0,0.0147977,20575
450,43.0,0.0151178,21037
460,42.0,0.0154225,21510
470,42.0,0.0157525,21965
480,45.0,0.0160585,22438
490,42.0,0.0163704,22900
500,41.0,0.0182745,23347
510,41.0,0.0185738,23807
520,41.0,0.0188837,24251
530,41.0,0.0191836,24697
540,41.0,0.019506,25162
550,41.0,0.019818,25617
560,42.0,0.0201821,26084
570,41.0,0.0205495,26551
580,42.0,0.0208657,27009
590,42.0,0.0212265,27473
600,43.0,0.0215298,27932
610,43.0,0.021827,28385
620,43.0,0.0221121,28842
630,43.0,0.0224298,29286
640,46.0,0.0227857,29733
650,46.0,0.0230921,30195
660,43.0,0.0233926,30636
670,46.0,0.0236896,31088
680,43.0,0.0239765,31552
690,44.0,0.0243123,32014
700,44.0,0.0246133,32472
710,44.0,0.0249146,32942
720,43.0,0.0252345,33395
730,43.0,0.0255388,33848
740,44.0,0.0258369,34293
750,45.0,0.0261405,34752
760,43.0,0.0264479,35195
770,45.0,0.0267797,35659
780,46.0,0.0271061,36123
790,46.0,0.0274402,36582
800,46.0,0.0277881,37039
810,46.0,0.0281764,37501
820,46.0,0.0284886,37973
830,47.0,0.028802,38431
840,47.0,0.0291146,38881
850,45.0,0.0294184,39340
860,46.0,0.0297262,39804
870,46.0,0.0300293,40257
