iterations,fitness,time,fevals
0,26.0,0.0638918,1000
10,27.0,0.1214094,2100
20,35.0,0.1724717,3200
30,38.0,0.2205447,4300
40,43.0,0.2634104,5400
50,42.0,0.3023134,6500
60,66.0,0.3414947,7600
70,57.0,0.3804727,8700
80,43.0,0.4180832,9800
90,44.0,0.4557058,10900
100,57.0,0.4946707,12000
110,46.0,0.5336143,13100
120,44.0,0.5712759,14200
130,66.0,0.6096721,15300
140,71.0,0.6502537,16400
150,65.0,0.6896845,17500
160,64.0,0.7278873,18600
170,76.0,0.7645598,19700
180,84.0,0.8025854,20800
190,66.0,0.841396,21900
200,63.0,0.8775534,23000
210,69.0,0.9154571,24100
220,67.0,0.950857,25200
230,66.0,0.9874371,26300
240,65.0,1.0240228,27400
250,63.0,1.0596981,28500
260,64.0,1.0963286,29600
270,65.0,1.1325923,30700
280,61.0,1.1685043,31800
290,64.0,1.2052676,32900
300,65.0,1.2417742,34000
310,66.0,1.2771509,35100
320,66.0,1.3136532,36200
330,67.0,1.3484852,37300
340,66.0,1.386494,38400
350,66.0,1.4220816,39500
360,66.0,1.4577639,40600
370,80.0,1.4953891,41700
380,65.0,1.5335394,42800
390,64.0,1.5705894,43900
400,66.0,1.6080991,45000
410,67.0,1.6440935,46100
420,62.0,1.6799794,47200
430,68.0,1.7167672,48300
440,71.0,1.7543717,49400
450,65.0,1.7900447,50500
460,65.0,1.8264426,51600
470,67.0,1.8629221,52700
480,67.0,1.8999718,53800
490,66.0,1.9377564,54900
500,81.0,1.9744026,56000
510,64.0,2.0129214,57100
520,66.0,2.0496054,58200
530,66.0,2.0863695,59300
540,66.0,2.1228457,60400
550,68.0,2.1589084,61500
560,68.0,2.1961707,62600
570,67.0,2.2328652,63700
580,68.0,2.2709641,64800
590,66.0,2.3098439,65900
600,65.0,2.3485996,67000
610,63.0,2.3883155,68100
620,68.0,2.4246493,69200
630,63.0,2.4620964,70300
640,66.0,2.5000082,71400
650,60.0,2.5387477,72500
660,66.0,2.576288,73600
670,66.0,2.6134712,74700
680,66.0,2.6495568,75800
690,67.0,2.6859852,76900
700,68.0,2.7236134,78000
710,70.0,2.7607767,79100
720,66.0,2.7983932,80200
730,67.0,2.835257,81300
740,66.0,2.8721513,82400
750,62.0,2.9087437,83500
760,67.0,2.9436608,84600
770,63.0,2.9793098,85700
780,65.0,3.0154761,86800
790,65.0,3.051111,87900
800,64.0,3.0868033,89000
810,64.0,3.1232814,90100
820,64.0,3.1595605,91200
830,64.0,3.1951742,92300
840,66.0,3.2320854,93400
850,68.0,3.2679582,94500
860,79.0,3.3049834,95600
870,66.0,3.3405253,96700
880,70.0,3.3767366,97800
890,73.0,3.4131985,98900
900,62.0,3.4495328,100000
910,64.0,3.4867944,101100
920,64.0,3.5232758,102200
930,63.0,3.5588173,103300
940,68.0,3.5934546,104400
950,64.0,3.6299777,105500
960,63.0,3.6662031,106600
970,64.0,3.7022986,107700
980,63.0,3.7385655,108800
990,67.0,3.7737046,109900
1000,65.0,3.8099589,111000
1010,72.0,3.8465308,112100
1020,65.0,3.8819895,113200
1030,65.0,3.9181117,114300
1040,65.0,3.9552311,115400
1050,65.0,3.9915819,116500
1060,65.0,4.0274282,117600
1070,72.0,4.0635424,118700
1080,65.0,4.0999932,119800
1090,64.0,4.1358331,120900
1100,67.0,4.1710879,122000
1110,62.0,4.2074852,123100
1120,65.0,4.242951,124200
1130,75.0,4.2793258,125300
1140,66.0,4.3178907,126400
1150,78.0,4.3541952,127500
1160,60.0,4.3908956,128600
1170,80.0,4.4274408,129700
1180,64.0,4.4632484,130800
