iterations,fitness,time,fevals
0,544.0,0.002865,641
10,548.0,0.005096,1179
20,566.0,0.0069945,1729
30,560.0,0.008665,2281
40,566.0,0.0101451,2825
50,574.0,0.0117875,3383
60,558.0,0.0133316,3938
70,558.0,0.0149921,4487
80,564.0,0.016428,5041
90,556.0,0.0179162,5587
100,558.0,0.0194238,6132
110,562.0,0.0207837,6679
120,564.0,0.0221649,7224
130,564.0,0.0247272,7766
140,568.0,0.0261418,8316
150,560.0,0.0275256,8861
160,560.0,0.0291217,9403
170,566.0,0.0305068,9950
180,556.0,0.0319205,10485
190,560.0,0.0333436,11028
200,556.0,0.0346808,11574
210,558.0,0.0360721,12134
220,556.0,0.0374202,12678
230,554.0,0.0387811,13227
240,554.0,0.0405246,13774
250,554.0,0.0419733,14323
260,552.0,0.0433948,14877
270,552.0,0.0447533,15428
280,552.0,0.0463032,15976
290,554.0,0.0477679,16527
300,552.0,0.0491645,17073
310,554.0,0.0504784,17627
320,552.0,0.0517977,18179
330,550.0,0.0531753,18728
340,554.0,0.0556251,19276
350,556.0,0.0569949,19824
360,554.0,0.0583289,20366
370,556.0,0.0597765,20921
380,556.0,0.0612312,21471
390,560.0,0.0625663,22019
400,560.0,0.0639541,22574
410,562.0,0.0652659,23116
420,564.0,0.0665728,23671
430,564.0,0.0679013,24218
440,556.0,0.0692637,24760
450,558.0,0.0706714,25309
460,558.0,0.0724183,25857
470,560.0,0.074012,26402
480,556.0,0.0754074,26950
490,558.0,0.076793,27506
500,554.0,0.0781171,28056
510,554.0,0.0794853,28612
520,556.0,0.0807902,29163
530,556.0,0.0821075,29717
540,558.0,0.0834642,30269
550,560.0,0.0860655,30816
560,558.0,0.0874681,31362
570,560.0,0.0888188,31919
580,556.0,0.0903083,32460
590,560.0,0.0916991,33005
600,560.0,0.0930217000001,33556
610,556.0,0.094356,34103
620,560.0,0.0956802000001,34654
630,556.0,0.0973331000001,35197
640,556.0,0.0986859000001,35753
650,554.0,0.1001379,36303
660,556.0,0.1016706,36860
670,556.0,0.1029777,37402
680,554.0,0.1043391,37948
690,554.0,0.1056435,38497
700,558.0,0.1069773,39038
710,556.0,0.1082893,39594
720,556.0,0.1096007,40141
730,556.0,0.1109831,40687
740,556.0,0.1124261,41232
750,556.0,0.1137364,41785
760,560.0,0.1162464,42332
770,556.0,0.117569,42878
780,558.0,0.118893,43422
790,556.0,0.1202227,43965
800,556.0,0.1215184,44512
810,556.0,0.1228271,45062
820,554.0,0.1243282,45597
830,558.0,0.125667,46145
840,556.0,0.1271201,46698
850,556.0,0.1284449,47240
860,560.0,0.1297631,47784
870,560.0,0.1310659,48334
880,560.0,0.1324426,48886
890,558.0,0.1337747,49434
900,558.0,0.1350859,49984
910,558.0,0.1364094,50536
920,558.0,0.1378061,51084
930,562.0,0.1391798,51625
940,558.0,0.1405167,52170
950,558.0,0.1418251,52706
960,556.0,0.1431303,53254
970,558.0,0.1456496,53800
980,558.0,0.1469648,54344
990,560.0,0.148467,54891
1000,562.0,0.1497879,55449
1010,562.0,0.1513597,55991
1020,566.0,0.152677,56545
1030,562.0,0.1539771,57092
1040,562.0,0.1553306,57641
