iterations,fitness,time,fevals
0,23.0,0.0607973,1000
10,27.0,0.1197701,2100
20,30.0,0.1765066,3200
30,34.0,0.227172,4300
40,38.0,0.2791472,5400
50,41.0,0.3384163,6500
60,41.0,0.3983885,7600
70,43.0,0.4552376,8700
80,43.0,0.5042622,9800
90,45.0,0.5464044,10900
100,46.0,0.5892375,12000
110,46.0,0.6301486,13100
120,46.0,0.6704291,14200
130,45.0,0.7124019,15300
140,45.0,0.7542581,16400
150,46.0,0.7945206,17500
160,48.0,0.8342617,18600
170,46.0,0.8743466,19700
180,46.0,0.9123352,20800
190,47.0,0.9545008,21900
200,46.0,0.9957151,23000
210,47.0,1.0358124,24100
220,47.0,1.0763619,25200
230,46.0,1.117371,26300
240,46.0,1.1571105,27400
250,46.0,1.1987124,28500
260,46.0,1.2390705,29600
270,47.0,1.2792842,30700
280,47.0,1.3188767,31800
290,47.0,1.3593258,32900
300,47.0,1.3990537,34000
310,49.0,1.438792,35100
320,48.0,1.4781881,36200
330,50.0,1.5179355,37300
340,49.0,1.5566186,38400
350,49.0,1.5949929,39500
360,49.0,1.6344998,40600
370,51.0,1.6760902,41700
380,51.0,1.7166086,42800
390,51.0,1.7550889,43900
400,55.0,1.7958259,45000
410,53.0,1.8358441,46100
420,54.0,1.8758872,47200
430,56.0,1.914862,48300
440,55.0,1.9542424,49400
450,55.0,1.9936032,50500
460,56.0,2.0334597,51600
470,55.0,2.0724459,52700
480,54.0,2.1124952,53800
490,55.0,2.1536349,54900
500,53.0,2.1957344,56000
510,54.0,2.2340592,57100
520,54.0,2.272286,58200
530,54.0,2.3104948,59300
540,55.0,2.3494425,60400
550,55.0,2.3898426,61500
560,55.0,2.4317926,62600
570,54.0,2.4724422,63700
580,53.0,2.513252,64800
590,54.0,2.5535539,65900
600,53.0,2.5924931,67000
610,54.0,2.6326973,68100
620,55.0,2.6727558,69200
630,55.0,2.7126725,70300
640,53.0,2.7536121,71400
650,54.0,2.7991573,72500
660,54.0,2.8396243,73600
670,54.0,2.879561,74700
680,54.0,2.9184212,75800
690,56.0,2.9585296,76900
700,53.0,3.0007749,78000
710,54.0,3.0522595,79100
720,55.0,3.1066955,80200
730,55.0,3.1928046,81300
740,55.0,3.2639761,82400
750,56.0,3.3155458,83500
760,55.0,3.3612956,84600
770,56.0,3.4032688,85700
780,55.0,3.446095,86800
790,56.0,3.4923857,87900
800,55.0,3.5370752,89000
810,55.0,3.5782734,90100
820,55.0,3.6183857,91200
830,55.0,3.6590097,92300
840,55.0,3.6978037,93400
850,55.0,3.7356764,94500
860,55.0,3.7749173,95600
870,56.0,3.8124044,96700
880,55.0,3.8501999,97800
890,55.0,3.8893519,98900
900,55.0,3.9280336,100000
910,55.0,3.9708393,101100
920,56.0,4.0116804,102200
930,55.0,4.0514942,103300
940,56.0,4.0925585,104400
950,55.0,4.1327875,105500
960,55.0,4.1722124,106600
970,55.0,4.2121189,107700
980,55.0,4.2536875,108800
990,55.0,4.2949921,109900
1000,55.0,4.3358358,111000
1010,55.0,4.3749893,112100
1020,55.0,4.4134179,113200
1030,55.0,4.4516251,114300
1040,55.0,4.4900262,115400
1050,55.0,4.5281191,116500
1060,55.0,4.5665795,117600
1070,55.0,4.6044579,118700
1080,55.0,4.6428347,119800
1090,57.0,4.68108,120900
1100,55.0,4.7190741,122000
1110,55.0,4.7592267,123100
1120,55.0,4.7976537,124200
1130,55.0,4.837163,125300
1140,56.0,4.8841579,126400
1150,56.0,4.9247559,127500
1160,55.0,4.9623772,128600
1170,56.0,5.0014361,129700
1180,56.0,5.0403443,130800
1190,54.0,5.0823096,131900
1200,56.0,5.1218367,133000
1210,56.0,5.1597875,134100
1220,55.0,5.1967884,135200
1230,55.0,5.2386343,136300
1240,56.0,5.2846185,137400
1250,55.0,5.3300758,138500
1260,55.0,5.3724797,139600
1270,55.0,5.411274,140700
1280,56.0,5.4496093,141800
1290,55.0,5.4880432,142900
1300,55.0,5.527014,144000
1310,55.0,5.566481,145100
1320,56.0,5.6062477,146200
1330,55.0,5.6463579,147300
1340,55.0,5.6860459,148400
1350,54.0,5.7241503,149500
1360,55.0,5.7627454,150600
1370,55.0,5.8015522,151700
1380,56.0,5.8409541,152800
1390,55.0,5.8805007,153900
1400,56.0,5.920307,155000
1410,56.0,5.959899,156100
1420,55.0,6.0094221,157200
1430,56.0,6.087743,158300
1440,55.0,6.1261019,159400
1450,55.0,6.1642375,160500
1460,55.0,6.2027595,161600
1470,56.0,6.2419955,162700
