iterations,fitness,time,fevals
0,19.0,0.0007169,795
10,23.0,0.0013583,1472
20,22.0,0.0019579,2172
30,23.0,0.0026222,2858
40,24.0,0.0031733,3560
50,24.0,0.0037196,4249
60,27.0,0.0042481,4942
70,32.0,0.0047486,5646
80,33.0,0.0052513,6343
90,35.0,0.0057172,7034
100,37.0,0.00617370000001,7726
110,37.0,0.0066366,8418
120,38.0,0.0071063,9116
130,37.0,0.0075684,9822
140,49.0,0.008055,10540
150,48.0,0.0086161,11257
160,49.0,0.0090692,11961
170,49.0,0.0095111,12666
180,50.0,0.009949,13361
190,49.0,0.0103973,14065
200,48.0,0.0109137,14761
210,51.0,0.0113794,15453
220,51.0,0.0118039,16142
230,50.0,0.0122762,16824
240,49.0,0.012693,17515
250,50.0,0.013103,18205
260,51.0,0.0135083,18899
270,49.0,0.0139673,19612
280,51.0,0.0144682,20313
290,51.0,0.0149314,21013
300,53.0,0.0153823,21708
310,50.0,0.0158537,22393
320,50.0,0.0163319,23079
330,50.0,0.016785,23773
340,51.0,0.0172372,24475
350,48.0,0.0176939,25174
360,49.0,0.0185328,25876
370,50.0,0.0191466,26567
380,51.0,0.0197024,27257
390,49.0,0.0203463,27957
400,49.0,0.0208195,28664
410,49.0,0.021272,29356
420,49.0,0.0217107,30047
430,49.0,0.0221462,30744
440,49.0,0.0225802,31430
450,51.0,0.0230276,32115
460,52.0,0.0234865,32831
470,53.0,0.0255035,33528
480,51.0,0.0262386,34243
490,52.0,0.0266646,34938
500,53.0,0.0271124,35626
510,48.0,0.0275522,36331
520,51.0,0.0279851,37032
530,51.0,0.0284297,37744
540,53.0,0.0288748,38441
550,51.0,0.0293248,39144
560,50.0,0.029806,39833
570,51.0,0.0302477,40520
580,50.0,0.0306817,41220
590,49.0,0.0311151,41910
600,49.0,0.031558,42608
610,50.0,0.0320019,43324
620,51.0,0.0324328,44015
630,50.0,0.0328585,44709
640,48.0,0.0333014,45405
650,49.0,0.0337281,46098
660,50.0,0.0341676,46796
670,52.0,0.0347388,47479
680,50.0,0.0352294,48171
690,50.0,0.035715,48859
700,52.0,0.0361551,49550
710,50.0,0.0366121,50252
720,51.0,0.0370882,50951
730,55.0,0.0375377,51647
740,55.0,0.0379858,52341
750,57.0,0.0384635,53039
760,56.0,0.0389111,53729
770,57.0,0.0393448,54441
780,57.0,0.03977,55146
790,58.0,0.0401995,55834
800,59.0,0.0406158,56525
810,58.0,0.0410315,57227
820,59.0,0.0414503,57922
830,59.0,0.0419255,58620
840,58.0,0.0423524,59321
850,57.0,0.0427723,60006
860,57.0,0.043186,60693
870,55.0,0.0436316,61387
880,56.0,0.0440691,62100
890,56.0,0.0445022,62796
900,57.0,0.0449311,63494
910,57.0,0.0453639,64188
920,57.0,0.0457983,64885
930,57.0,0.0462352,65580
940,57.0,0.0466717,66255
950,56.0,0.0472187,66942
960,58.0,0.0476617,67623
970,58.0,0.0480831,68319
980,58.0,0.0485121,69027
990,59.0,0.048938,69727
1000,60.0,0.0493375,70411
1010,59.0,0.0497377,71116
1020,58.0,0.0501495,71810
1030,59.0,0.0505503,72501
1040,59.0,0.0509853,73191
1050,62.0,0.05145,73904
1060,60.0,0.0519113,74600
1070,60.0,0.0523556,75310
1080,61.0,0.0527584,76003
1090,64.0,0.0531674,76699
1100,64.0,0.0535896,77400
1110,64.0,0.054024,78098
1120,67.0,0.0544289,78804
1130,67.0,0.0548371,79514
1140,65.0,0.0552554,80207
