iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
130,0.86165095788,0.863926468238,0.863268164832,0.1246875,0.12375,0.1225,0.0723375420377,0.0747096076917,0.0695661640282,19811.2542686
140,0.86165334203,0.863955690503,0.863214352989,0.12453125,0.12375,0.123,0.0718602834055,0.0747096076917,0.0703213005343,21288.0892072
150,0.861611781247,0.863848246277,0.863155381796,0.1246875,0.12375,0.1225,0.0722540843169,0.0747096076917,0.069569392743,22786.7108701
160,0.861541545028,0.863818959503,0.863057293953,0.1246875,0.12375,0.1225,0.0724611933296,0.0747193722124,0.0702762180884,24181.2290289
170,0.861422395766,0.863780839051,0.86295594051,0.125,0.12375,0.123,0.0727366648748,0.0747619363155,0.0703682578061,25685.5312087
180,0.861517497616,0.863838468722,0.863057688473,0.1246875,0.12375,0.123,0.0722437486284,0.0747619363155,0.0703347930797,26978.404542
190,0.861542355023,0.863867087503,0.863138224598,0.12484375,0.12375,0.123,0.0724966389735,0.0746879750381,0.0703914783992,28292.4343503
200,0.861456642544,0.863704327942,0.863001059538,0.1246875,0.12375,0.123,0.0722897960715,0.0746478160474,0.0703515143398,29632.9670876
210,0.861482351617,0.863719162481,0.863059182032,0.12484375,0.12375,0.123,0.0724966789527,0.0747193722124,0.0703515143398,30946.6640826
220,0.861311385916,0.863636764761,0.8629725447,0.125,0.12375,0.123,0.0727335247253,0.0747290458733,0.0703651095844,32389.4479149
230,0.861424893926,0.864123959924,0.863425439301,0.12421875,0.123125,0.1225,0.0714901742687,0.0737924991183,0.0696093537816,33703.3538596
240,0.861442941755,0.863753285457,0.863260114809,0.12453125,0.12375,0.123,0.0720027506669,0.0747599035772,0.0703533288357,35017.1158132
250,0.861374714059,0.864001331561,0.863230439976,0.12421875,0.123125,0.1225,0.0715014572269,0.0737924991183,0.0696211123241,36356.284268
260,0.861472958388,0.864130128388,0.863391978658,0.12484375,0.12375,0.123,0.0724724669173,0.0747378942101,0.0703695581571,37671.479034
270,0.861418814154,0.864032881116,0.863328352501,0.12484375,0.12375,0.123,0.0724539866653,0.0747599035772,0.0703862572552,39192.3572903
280,0.861884095729,0.863557998905,0.864461198479,0.12453125,0.1225,0.122,0.0728403099803,0.0737228239911,0.0702642550364,40708.2637085
290,0.861907159868,0.863667204308,0.864509561921,0.125,0.123125,0.122,0.0733446789483,0.0738083707425,0.0702156887105,42281.2313264
300,0.862010683885,0.863722821488,0.864528517625,0.125,0.12375,0.122,0.0733484011036,0.0747125826953,0.0702128871329,43708.1915495
310,0.861931384566,0.863712556666,0.864463174393,0.12484375,0.12375,0.122,0.0731010657862,0.0748014000666,0.0702128871329,45280.4739883
320,0.861976420931,0.863780242912,0.864500705151,0.125,0.12375,0.122,0.0733249773033,0.0743692620192,0.0701425777028,46759.1392896
330,0.861949481212,0.863680936517,0.864574835902,0.125,0.12375,0.122,0.0733435765846,0.074367566989,0.0701893181496,48241.8677915
340,0.861838634649,0.863775541371,0.864607987195,0.125,0.12375,0.122,0.073351163202,0.0747347436548,0.0701819448508,49557.5975867
350,0.861864898062,0.863701491056,0.86432590873,0.12484375,0.12375,0.122,0.0730898291918,0.0747347436548,0.070230420635,50923.7497972
360,0.861858095309,0.863650895704,0.86459157582,0.125,0.12375,0.122,0.0733102975653,0.0747347436548,0.0701860959509,52318.3128028
370,0.861635077912,0.863497280719,0.864430594631,0.125,0.12375,0.1225,0.0733264344379,0.0747380909386,0.0710043874348,53708.8662958
380,0.861777492166,0.863654085151,0.864565035678,0.12484375,0.12375,0.122,0.0731076178274,0.0748458365125,0.070267473776,55099.6305485
390,0.861818657398,0.863589611319,0.864536878451,0.125,0.12375,0.122,0.0733678762113,0.0748235991689,0.0702164029027,56388.4453096
400,0.861656012381,0.863552095902,0.864400121252,0.12484375,0.12375,0.122,0.0730702066636,0.0747210215524,0.0702020535101,57679.412492
410,0.861805152318,0.863691118859,0.864549562434,0.125,0.12375,0.122,0.0733290099314,0.0748458365125,0.0701812306586,59023.4591772
420,0.861693958754,0.863694937576,0.864482128923,0.12484375,0.12375,0.122,0.0730737735242,0.0747398733708,0.0702020535101,60420.3038786
430,0.861686133909,0.863620230908,0.864343924153,0.12484375,0.12375,0.122,0.073077648358,0.0747398733708,0.0701852416774,61688.907826
440,0.861749332523,0.863671519595,0.86441364383,0.12484375,0.12375,0.122,0.0730693596037,0.0747398733708,0.0702669424258,63112.2612572
