iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.842332990208,0.856133001147,0.839490359302,0.1390625,0.12375,0.142,0.118808784607,0.102528075745,0.118005685054,221.90002
10,0.851794369856,0.865434406795,0.866041633165,0.12953125,0.1125,0.114,0.104517978995,0.0920883377152,0.0907561681313,2474.6136943
20,0.897263345209,0.894353814785,0.905398908896,0.08234375,0.086875,0.0775,0.0728281097601,0.0769382787368,0.068327578047,4823.2448463
30,0.894814342421,0.881181235638,0.890716616315,0.08890625,0.10375,0.0945,0.0564867143831,0.0653772579208,0.0586487061466,7067.6778279
40,0.835236807927,0.831017010658,0.833517575364,0.14625,0.15,0.1495,0.0869884786456,0.0897115121209,0.0902847673287,9132.7858803
50,0.835579248695,0.826232508231,0.83015116394,0.14828125,0.15875,0.155,0.0867574668093,0.0979915986348,0.0889581745378,11592.220619
60,0.836072196672,0.830601621115,0.842248333352,0.146875,0.151875,0.142,0.0892559919202,0.0949095636947,0.0854691624475,13940.3002251
70,0.843471608581,0.832439982367,0.839184989268,0.1403125,0.15,0.144,0.0801363264813,0.091835831312,0.0826528583676,16206.348106
80,0.840959922148,0.833491330527,0.849800293977,0.1415625,0.14875,0.134,0.0792995857895,0.0866871418944,0.0730692375316,18797.9605314
90,0.837248608527,0.833220363203,0.844157592168,0.14625,0.14875,0.1395,0.0831183912241,0.0885529689529,0.0768778323788,21291.4416023
100,0.837381556398,0.832495907007,0.843144018784,0.1459375,0.150625,0.14,0.0864517620431,0.0918450571625,0.082010690563,23956.5813266
110,0.835518247252,0.829701361453,0.840832609938,0.1471875,0.1525,0.1425,0.0868518678158,0.0927546255039,0.0837133519671,26506.245186
120,0.835119302494,0.826518631994,0.838829519899,0.14859375,0.156875,0.145,0.086550852012,0.0962424533174,0.0822683245764,29134.4762264
130,0.835481563365,0.82624901561,0.839336360099,0.14765625,0.1575,0.1435,0.086716459423,0.0969900447972,0.0808903732506,31778.8495912
140,0.83479036782,0.826225789161,0.839400954599,0.14796875,0.1575,0.1435,0.0866009895059,0.0969320503763,0.0819380318687,34441.1241782
150,0.834917233012,0.82767137273,0.83901366137,0.148125,0.155625,0.143,0.0871311904956,0.0958433728961,0.0808648158763,36899.2344141
160,0.835201937558,0.826492696072,0.839870919124,0.1484375,0.156875,0.143,0.0870614367075,0.0967989206912,0.0814090425935,39508.1038224
170,0.835145491157,0.827345776148,0.839760197684,0.14828125,0.156875,0.143,0.0869438433191,0.097004231111,0.0818512917247,42021.0022864
180,0.835274486846,0.82696747143,0.840012915369,0.14796875,0.15625,0.144,0.086473398005,0.0965199887564,0.0824451216552,44571.1738566
190,0.835136021256,0.826372482663,0.83959104875,0.14828125,0.158125,0.144,0.0867286694242,0.0980141260914,0.0825364297677,47152.7100828
200,0.835167566326,0.826739805326,0.839942720557,0.14796875,0.158125,0.143,0.086346144462,0.0978803993519,0.08170570975,49641.5038544
210,0.835517640182,0.82681670998,0.840227803271,0.1478125,0.1575,0.1435,0.0861538469548,0.0967508085042,0.0823141532199,52079.4924228
220,0.835431458113,0.826516810534,0.840229684778,0.1478125,0.1575,0.1425,0.0860419131934,0.0967275479987,0.0808845464718,54429.5562576
230,0.835881905978,0.826701230103,0.840492692596,0.1475,0.155625,0.143,0.0857769041759,0.095870049788,0.0817394138282,56844.3806635
240,0.83571065994,0.826873637765,0.840405972739,0.14765625,0.15625,0.143,0.0859488662718,0.0961317988264,0.0820659741256,59395.6095638
250,0.835418343396,0.82690851998,0.840485641105,0.1478125,0.15625,0.144,0.0860319885514,0.0961386044141,0.0825174768923,61699.8739935
260,0.835516330896,0.826036551826,0.840050440857,0.14796875,0.15625,0.142,0.0858061918999,0.0959506587802,0.0805457196491,63584.2654897
270,0.835391437321,0.827369179937,0.840593097808,0.14796875,0.155,0.143,0.0862730984921,0.0955543657322,0.0817761743176,65582.86518
280,0.835579447547,0.826051547726,0.840150234837,0.14796875,0.155625,0.142,0.085843006524,0.0952466469837,0.0805434601791,67468.7521954
290,0.835822105276,0.826250335434,0.840302314873,0.1475,0.156875,0.141,0.085311674199,0.0958213018983,0.0792700182164,69425.7313728
300,0.835695205518,0.826500182352,0.840008032923,0.1475,0.155625,0.142,0.085547006196,0.0952582330314,0.080514033885,71473.8111605
310,0.83592023239,0.827525556781,0.840443144598,0.14734375,0.155625,0.1435,0.0855579486798,0.0954567911959,0.0814970550331,73402.6432639
320,0.836184983406,0.827866870612,0.841064239381,0.14703125,0.15625,0.141,0.0851842883,0.0957403471631,0.079093471625,75411.5990381
330,0.836055559882,0.82767661284,0.8411448392,0.14734375,0.155625,0.1415,0.0858158944373,0.0954626589828,0.0796976887451,77272.1113252
340,0.836107736745,0.827828321191,0.84101301923,0.1475,0.155625,0.142,0.0856728456258,0.0953752025197,0.0802381715785,79267.1761193
350,0.835941400903,0.828028485359,0.841202760843,0.1478125,0.15375,0.1425,0.0860504316176,0.0949624917182,0.0810346475439,81218.3366546
360,0.835902060097,0.827847824671,0.841034529982,0.1471875,0.15375,0.1415,0.0853421072893,0.0945771732282,0.0797489922172,83144.3954513
370,0.836111485723,0.828018507077,0.840990189987,0.14703125,0.154375,0.1415,0.0852150891392,0.0950217615405,0.0797560147959,85171.1761324
380,0.836119604286,0.828029848836,0.841157306083,0.14703125,0.153125,0.141,0.0852014813616,0.0943589427316,0.0791074564654,87150.0719888
390,0.836093426058,0.828163018702,0.84100142736,0.146875,0.15375,0.141,0.0850960430005,0.0946553512397,0.0790756716364,89198.5903632
400,0.836108247349,0.828306568839,0.8410366179,0.1471875,0.153125,0.142,0.0854332683073,0.0943816228217,0.0799057019265,91129.1349344
410,0.836339312915,0.827600435683,0.840998933497,0.14640625,0.154375,0.141,0.0841889657965,0.0946519981218,0.0788755057661,93102.4310515
420,0.836317188295,0.827731201075,0.841224692095,0.1465625,0.155625,0.1415,0.0842203684712,0.096054720095,0.0794678533275,95182.6321617
430,0.836055123201,0.827774691932,0.840890740016,0.14671875,0.15375,0.1415,0.0843181421961,0.0943912214357,0.0795440930381,97092.0784394
440,0.835976311309,0.82772903077,0.840831542318,0.146875,0.154375,0.141,0.0843935301943,0.0950360751844,0.0788471308749,98970.6569444
450,0.836313585734,0.827845163681,0.841207889717,0.14671875,0.155,0.1415,0.084300527515,0.0949376080124,0.0794707976021,100932.452838
460,0.83617782585,0.827977231758,0.841142911802,0.14671875,0.15375,0.1415,0.084404223151,0.0943068181604,0.079885995803,102831.866735
470,0.836179878025,0.828032440371,0.841149686636,0.14671875,0.15375,0.142,0.0844140231429,0.0942351329281,0.0801170105926,104824.848728
480,0.836167385349,0.827978408069,0.84133259265,0.14671875,0.15375,0.142,0.0844478897878,0.0942639679915,0.0801056149259,106630.943605
490,0.836227122978,0.828071966495,0.84123337359,0.1465625,0.15375,0.142,0.0842557814892,0.094237324807,0.080094331246,108461.946297
500,0.836086210479,0.828127540304,0.841518124577,0.14671875,0.15375,0.142,0.0844035819048,0.0946072058702,0.0805855814204,110224.972014
