iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.86050246105,0.849504504202,0.862987295579,0.12140625,0.13125,0.1185,0.0772417966325,0.0813840979719,0.0742627784299,192.3004136
10,0.876966747239,0.873373540549,0.878725543023,0.10265625,0.105,0.0995,0.0893052034068,0.0901747338253,0.0832768589988,2138.5272835
20,0.847177977516,0.850791204467,0.844239269937,0.1346875,0.131875,0.1375,0.109115365749,0.105376750608,0.108913978711,4234.9220113
30,0.801383456631,0.792406925268,0.802040874822,0.17859375,0.18875,0.1785,0.137405133487,0.149409046095,0.131928853935,6175.3975283
40,0.868161609563,0.861386441877,0.865491888776,0.11078125,0.1175,0.115,0.0936968767101,0.107254228151,0.0991481258335,8166.2545443
50,0.868288140252,0.858167163622,0.872742848791,0.11234375,0.12,0.105,0.0957568313867,0.105109214077,0.091499233856,10288.8277597
60,0.845112817088,0.835841064678,0.845871373591,0.13703125,0.146875,0.134,0.110526842549,0.120805380038,0.109834197504,12202.5597826
70,0.799444739698,0.794320078749,0.810651001318,0.1828125,0.1875,0.169,0.136554446415,0.145257434505,0.123806240918,14196.5840468
80,0.801555772294,0.796817779779,0.809140635613,0.18046875,0.18375,0.1715,0.135456102998,0.14162264623,0.126741318819,16293.2948055
90,0.801722785228,0.797042518277,0.809092412296,0.18078125,0.18375,0.1715,0.13564964638,0.141694427438,0.126709888843,18103.2060143
100,0.802206277368,0.797216890875,0.809502727159,0.1803125,0.18375,0.1715,0.135312624187,0.14179347907,0.126741541585,20203.4729232
110,0.801730526017,0.796834714323,0.80938418399,0.18046875,0.184375,0.1715,0.135722272334,0.142593777149,0.12712960161,22221.8392627
120,0.802213189686,0.797198925221,0.809453449394,0.18078125,0.185,0.171,0.135610936509,0.143634932141,0.126521341326,24082.1727702
130,0.801755768546,0.79651044103,0.809551527005,0.18109375,0.185,0.1725,0.136119576962,0.143459735942,0.127355459486,26147.9427699
140,0.80159780708,0.796180220791,0.809666772515,0.1815625,0.185,0.1735,0.136706730072,0.143538542151,0.128596064494,28059.0985857
150,0.801954614012,0.796647459779,0.809600820298,0.1809375,0.185,0.1725,0.135714633565,0.144040025018,0.127463568217,30049.7800169
160,0.801510879854,0.796448192607,0.809211093115,0.18140625,0.184375,0.1725,0.135989372243,0.142588873312,0.127484685701,32040.625552
170,0.802079885282,0.796935370561,0.80965074213,0.1803125,0.184375,0.1725,0.135137647124,0.143238540157,0.127384665824,33822.4523497
180,0.801497168914,0.796377762679,0.808766893907,0.18125,0.185,0.1725,0.135986558606,0.143747077259,0.12732759575,35655.7828383
190,0.801766200456,0.796429733876,0.809340518461,0.18140625,0.185625,0.173,0.136217473411,0.144075865695,0.127695235087,37676.9026745
200,0.801719832276,0.796608292239,0.809621444586,0.1809375,0.185,0.173,0.135869415619,0.143503865583,0.127717313146,39688.9487687
210,0.801777829708,0.796612729035,0.809424031145,0.1809375,0.185,0.173,0.135893859535,0.14350123275,0.127786041363,41778.7822417
220,0.801404090884,0.796157939601,0.80935565499,0.18109375,0.185,0.173,0.136035397709,0.1438067385,0.127749743937,44016.6828402
230,0.801983135928,0.79626238036,0.809780906591,0.18,0.185,0.1725,0.135104998053,0.143875586434,0.127269681882,46277.9718153
240,0.801918725367,0.796246550382,0.809448394201,0.18,0.185625,0.1725,0.135199579633,0.144391624468,0.12733409186,48264.0305491
250,0.801714341165,0.796738301116,0.809943564713,0.180625,0.184375,0.172,0.135668420668,0.1431412734,0.127245057816,50231.3962848
260,0.801474952527,0.796450924993,0.80956804475,0.18078125,0.184375,0.1735,0.135842147617,0.142940705742,0.128044885973,52304.290013
270,0.801677398539,0.796607409961,0.809874787156,0.18046875,0.18375,0.1725,0.135487362605,0.141880945813,0.127394187821,54439.868359
280,0.802170196251,0.79716410568,0.810298977296,0.1796875,0.18375,0.1715,0.134883937115,0.142562577026,0.12675739078,56575.3828595
290,0.802294854377,0.796989597306,0.810343879355,0.17984375,0.184375,0.1715,0.13528964098,0.143229547714,0.12679719636,58750.0624456
300,0.80226448079,0.797185591273,0.810550723558,0.17984375,0.184375,0.1715,0.135318542604,0.143322472619,0.126665855168,61068.7070166
310,0.80237638444,0.797260748532,0.81069178504,0.1796875,0.184375,0.171,0.135200819118,0.143337641918,0.126495627897,62991.2088358
320,0.802827061634,0.797161782006,0.810219334665,0.17921875,0.18375,0.172,0.134867246393,0.142924628354,0.127645716625,65205.3101647
330,0.803174898742,0.797738257999,0.810433540661,0.1790625,0.18375,0.1715,0.134973983818,0.142953315592,0.127261722075,67249.7615876
340,0.802259180796,0.796825678646,0.810550329758,0.17953125,0.18375,0.1715,0.134813955311,0.14261774107,0.127383530802,69278.4723676
350,0.802306564739,0.796903734129,0.810858816024,0.17921875,0.184375,0.172,0.134855500763,0.143068794244,0.127541772169,71250.7178155
360,0.802653015672,0.797375149311,0.810977783091,0.1790625,0.184375,0.17,0.135145135361,0.143131431341,0.126201323994,73275.4117189
370,0.802613935804,0.797332968219,0.810587948113,0.17921875,0.184375,0.17,0.135047059032,0.14303071134,0.126166581818,75231.7534105
380,0.802881182737,0.797684707354,0.811111941525,0.1790625,0.184375,0.1705,0.135079688002,0.14316646932,0.12637349506,77409.4361989
390,0.803035230433,0.797848729764,0.811126574099,0.17875,0.184375,0.17,0.134795564588,0.143041049675,0.126206561944,79421.3571598
400,0.803065381479,0.798104793602,0.811551154266,0.17859375,0.184375,0.1705,0.13478107003,0.142949320623,0.126411868003,81378.4383753
410,0.803066628492,0.798203912406,0.811537402401,0.17875,0.184375,0.17,0.134861043934,0.142906494314,0.126171455155,83345.1790704
420,0.803146392723,0.798024277608,0.811325628517,0.17875,0.18375,0.17,0.134884288273,0.142720389797,0.126098013832,85390.7855721
430,0.802713729255,0.797599254108,0.810716391486,0.1790625,0.185,0.1705,0.135023814219,0.143761172485,0.126462709887,87507.9299967
440,0.8029109088,0.797953893873,0.811009476684,0.17875,0.184375,0.1695,0.134688330864,0.142802017045,0.125972066211,89561.4783143
450,0.802786218641,0.797847562695,0.810905005345,0.1790625,0.18375,0.17,0.135076844468,0.142137079233,0.126212331694,91589.979093
460,0.803076499065,0.797796044926,0.811208264079,0.17890625,0.184375,0.17,0.134913551422,0.142753522681,0.126195708691,93568.9008684
470,0.803446943086,0.798144223557,0.811059050567,0.17875,0.185,0.1695,0.134665466976,0.143907905564,0.125653252873,95574.697197
480,0.802872602121,0.797926225501,0.810919320059,0.17875,0.185,0.1705,0.134486746441,0.143970190784,0.126392927176,97479.1132288
490,0.803362733101,0.798488824704,0.811132654188,0.178125,0.184375,0.17,0.134235825869,0.14353094959,0.125990785808,99356.3398988
500,0.803024459361,0.79786977475,0.810960897304,0.17875,0.18375,0.1705,0.134548115202,0.142612158928,0.126811437085,101415.502175
510,0.803042319049,0.798227354804,0.811106775744,0.17890625,0.184375,0.171,0.134565209255,0.14345988768,0.127145845385,103395.526965
520,0.802780462798,0.798074376581,0.811075465605,0.1790625,0.183125,0.171,0.134836737265,0.141811885711,0.126692348004,105324.292511
530,0.802404752107,0.798181173773,0.810463622232,0.17890625,0.18375,0.171,0.134736442045,0.142974901998,0.127420497256,107223.41369
540,0.80270121422,0.798061672156,0.810913082273,0.17875,0.184375,0.1705,0.134591090045,0.143198487409,0.126448376208,109175.877099
550,0.803458486308,0.798713226061,0.811363550996,0.17828125,0.184375,0.1705,0.134539583512,0.143793316279,0.126266185285,111074.567208
560,0.802999579614,0.798509006892,0.810860379045,0.17890625,0.184375,0.171,0.134863561869,0.143678283138,0.127258101974,113029.210796
570,0.803065069327,0.798548060543,0.810909359636,0.17890625,0.185,0.1715,0.134967187341,0.144157301122,0.128199825624,115118.114166
580,0.803329907356,0.799164579564,0.811136199013,0.17859375,0.184375,0.171,0.134872529638,0.143881496287,0.126795852904,117149.581923
590,0.803096259275,0.798591470458,0.810784741725,0.17890625,0.185,0.171,0.134996368804,0.144656565673,0.127405994791,119259.233692
600,0.802673572052,0.797636138092,0.809838423828,0.17875,0.185,0.171,0.134976806973,0.144595578237,0.126604325076,121390.988464
610,0.80304465084,0.798604572663,0.810774533851,0.1784375,0.184375,0.172,0.134730413034,0.143730142133,0.128544260634,123368.676421
620,0.803212673903,0.79905591471,0.810791371763,0.178125,0.183125,0.1705,0.134672638903,0.143494560868,0.127409607675,125511.254475
630,0.802860747932,0.79853886842,0.81038291399,0.17828125,0.185,0.1715,0.134367016558,0.14473002011,0.128194805526,127701.985279
640,0.802716765913,0.798426978233,0.810661453974,0.17890625,0.185,0.171,0.135001367036,0.144803041458,0.127741619996,129885.283447
650,0.802287265993,0.798135177519,0.810166609037,0.17984375,0.18375,0.1715,0.135610031197,0.142379079787,0.128037990059,131936.38252
660,0.802151022276,0.798498326749,0.80952481542,0.1796875,0.18375,0.1715,0.13514933522,0.142585014153,0.127596987848,134018.915485
670,0.802464795868,0.798438069241,0.810406169137,0.17859375,0.183125,0.171,0.134689126484,0.142156936647,0.127282953464,136247.571221
680,0.802652683051,0.798608766925,0.810394270078,0.1790625,0.183125,0.1705,0.134891121878,0.142485284304,0.126959437235,138375.876442
690,0.802564570689,0.798612360684,0.810204611174,0.17859375,0.18375,0.1705,0.134305082123,0.143091221988,0.126924688266,140553.389549
700,0.802713407967,0.799231110559,0.810473761348,0.17890625,0.183125,0.171,0.134696188211,0.142791748514,0.127716182142,142533.830741
710,0.802732801817,0.798938434875,0.810265844028,0.1790625,0.18375,0.1705,0.134781849093,0.143344720313,0.126901672295,144505.790747
720,0.802209072897,0.798661028954,0.80969411976,0.17921875,0.18375,0.171,0.134753321315,0.143087613774,0.127286078028,146746.538604
730,0.802632582694,0.79864410809,0.809949361635,0.1784375,0.184375,0.172,0.134360316549,0.14362469521,0.128088314143,148868.324137
740,0.802911944434,0.79889720555,0.810309153573,0.178125,0.1825,0.171,0.134369916529,0.142002682477,0.126841589743,151111.786312
750,0.802719966749,0.798532736168,0.809936359025,0.1784375,0.185,0.1715,0.134654372048,0.144327004085,0.127543895586,153359.872405
760,0.802869329009,0.79831477225,0.809910975683,0.17890625,0.184375,0.1715,0.135010023142,0.143564837297,0.127613874567,155496.201028
770,0.802981594458,0.798978154631,0.810630191487,0.178125,0.185,0.1705,0.134561525629,0.144373523407,0.127006806261,157543.841272
780,0.802985766111,0.798931237845,0.810240861053,0.17859375,0.18375,0.171,0.134942624221,0.143172885368,0.126778099187,159586.746923
790,0.802714977178,0.798842050455,0.809599735764,0.17875,0.184375,0.1715,0.135103622913,0.143329392051,0.12700003459,161615.434595
800,0.803240450333,0.798844602173,0.810046992534,0.1778125,0.183125,0.1715,0.134405497994,0.14279545012,0.127499873439,163615.842944
810,0.802682690796,0.798852687258,0.810032127594,0.17828125,0.18375,0.172,0.134816331829,0.143599835527,0.128028151829,165762.925208
820,0.803352941264,0.799123038008,0.810340645433,0.1771875,0.184375,0.173,0.133950952368,0.143855466419,0.129610092066,167856.990344
830,0.802557275636,0.799014683518,0.810160887043,0.1784375,0.18375,0.172,0.135019610423,0.143717621543,0.128062792719,169893.615554
840,0.802275484664,0.798398027776,0.808903297974,0.1784375,0.185,0.172,0.13491647006,0.144421577178,0.128017427299,171755.462693
850,0.802779022102,0.798982093954,0.809849704432,0.1784375,0.185,0.1725,0.13490954415,0.144424800481,0.128713548739,173930.476242
860,0.802776167088,0.798854820582,0.809855275449,0.178125,0.184375,0.172,0.134727866411,0.143938402208,0.128028304878,175922.422071
870,0.80309645663,0.799392208896,0.810204862418,0.178125,0.1825,0.1715,0.134483379618,0.142461378171,0.127717856995,177890.478475
880,0.803248480467,0.799369857741,0.810468659589,0.178125,0.183125,0.17,0.134299496646,0.143279666229,0.126434687224,179910.629359
890,0.803083864573,0.799781296095,0.810098216738,0.178125,0.183125,0.1715,0.13442962556,0.142937763377,0.127597596311,181795.651541
900,0.803640321954,0.800372034437,0.810253060898,0.17734375,0.1825,0.172,0.134276175475,0.142891696322,0.128469962943,183865.539407
910,0.803363044729,0.799887718743,0.809923312331,0.1778125,0.18375,0.1715,0.134511597439,0.144182463171,0.12807001108,185906.565244
920,0.803381598071,0.799731863215,0.810182733067,0.1778125,0.183125,0.17,0.1344544089,0.14331788056,0.126489396129,187816.699
930,0.803372461758,0.799819399423,0.809614651328,0.17859375,0.18375,0.1715,0.135232789071,0.144282145573,0.128091850738,189831.950579
940,0.803801731743,0.800726825513,0.810269452315,0.17796875,0.18125,0.1715,0.134971401619,0.141154392067,0.128459265538,191845.040459
950,0.803583631106,0.800649532444,0.809912536364,0.1778125,0.1825,0.1715,0.134873079344,0.142401143783,0.128449612066,193673.961053
960,0.803750876689,0.800881914617,0.810215643764,0.1784375,0.181875,0.1715,0.135114285857,0.14151841813,0.128626823375,195475.562896
970,0.803517166044,0.800243260486,0.809868158513,0.178125,0.183125,0.1705,0.135086104529,0.143323932293,0.127810808043,197413.113073
980,0.804064420093,0.800608797975,0.810499017286,0.1775,0.1825,0.1705,0.134428259879,0.14342904492,0.127723135034,199510.258515
990,0.804183765825,0.800273189006,0.8103867636,0.17796875,0.181875,0.17,0.134919532075,0.142451804274,0.126944937244,201497.463485
