iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
460,0.865350208736,0.885024706863,0.875482901243,0.11796875,0.1,0.1105,0.103034821242,0.0876723209397,0.0988403366271,7307.1049474
470,0.864153344334,0.884273973103,0.874495759455,0.12015625,0.10125,0.112,0.104701595916,0.0883431334995,0.0997518104531,7459.4276462
480,0.863989800731,0.883998866326,0.874388918773,0.1203125,0.10125,0.112,0.104736926809,0.0883238044048,0.0998401515262,7611.1936644
490,0.863569791206,0.884451950408,0.873422048269,0.12125,0.1025,0.113,0.10518723679,0.0890437999272,0.100354869651,7762.7534369
500,0.863312010455,0.88433010553,0.873404163907,0.12140625,0.1025,0.113,0.105282928129,0.0891521921838,0.100365580682,7914.6944449
510,0.862978915868,0.884199447984,0.873282449717,0.12125,0.1025,0.113,0.104825030275,0.0891422666255,0.100176015303,8066.5797539
520,0.862831824342,0.88417755407,0.873207326156,0.12125,0.1025,0.113,0.104846669981,0.0888760892867,0.10008049198,8217.8754876
530,0.862758703461,0.884193240704,0.87312445614,0.12125,0.1025,0.113,0.104853788458,0.0888753230908,0.100111340776,8368.4911961
540,0.862741552219,0.88423520587,0.873052409967,0.12140625,0.1025,0.113,0.104971884239,0.0888473284921,0.10001005587,8519.0314419
550,0.862511066315,0.884224321508,0.873148120796,0.121875,0.1025,0.113,0.105565593767,0.0888753230908,0.100108832538,8669.5215328
560,0.862268512824,0.883990079711,0.873004464996,0.1225,0.1025,0.113,0.10610730492,0.0888473284921,0.100059061651,8819.7961721
570,0.862088799816,0.884051806639,0.872994870159,0.1228125,0.101875,0.113,0.106411215595,0.0883397411373,0.100066245872,8970.1236725
580,0.861986969582,0.88396016119,0.872966274734,0.12265625,0.101875,0.1125,0.106152391313,0.0882319486378,0.0994213175956,9120.4362971
590,0.86190746404,0.883835896901,0.872929573992,0.1228125,0.101875,0.1125,0.106349458437,0.0882813766303,0.099350083107,9270.9511019
600,0.861756291752,0.883725872968,0.872856466689,0.12296875,0.101875,0.113,0.106482311502,0.0882535420007,0.099720123049,9421.282019
610,0.861485469271,0.883676296656,0.872747483907,0.1234375,0.101875,0.113,0.106796271632,0.0883117708948,0.0997086829342,9571.6451484
620,0.861322168996,0.88369488016,0.872735847911,0.1234375,0.101875,0.1135,0.10679662634,0.0882337575827,0.10039248643,9722.0639831
630,0.861194096782,0.883605587377,0.872642924701,0.1234375,0.101875,0.1135,0.106778003348,0.0882337575827,0.10039248643,9872.4541129
640,0.860954696618,0.883476817482,0.872479767429,0.1234375,0.1025,0.1135,0.106768072284,0.0888466672526,0.100370509714,10022.7727863
650,0.860803623197,0.883397311189,0.872487945407,0.12328125,0.101875,0.1135,0.106668624027,0.0882204502539,0.100362666233,10173.066661
660,0.860698297528,0.883410393585,0.872441127197,0.12359375,0.103125,0.1135,0.106895580395,0.0892117851238,0.100135823237,10323.3116464
670,0.86059981606,0.883352373755,0.872155143298,0.1234375,0.103125,0.1135,0.106662570516,0.0892117851238,0.0999470753209,10473.6153763
680,0.860615236902,0.883397753997,0.872125953791,0.123125,0.103125,0.1135,0.106142157741,0.0892527609917,0.0998717838222,10623.7557733
690,0.860308298618,0.883106758486,0.871937185428,0.1240625,0.103125,0.114,0.107049830063,0.0891741926888,0.100417551531,10775.5039511
700,0.860134604038,0.88301316347,0.871825838648,0.12390625,0.103125,0.114,0.106926554474,0.0891741926888,0.100437860813,10925.7188015
710,0.860132572295,0.883139157306,0.871690356445,0.12421875,0.103125,0.1145,0.107021051993,0.0890566078405,0.100883357046,11076.7312749
720,0.859338004946,0.882332529621,0.870892588303,0.1246875,0.104375,0.1145,0.107172291994,0.0900819046191,0.100954207991,11227.1060525
730,0.859253438959,0.88216387992,0.870959172883,0.1253125,0.104375,0.1145,0.107892571699,0.090133446307,0.101055678275,11377.359951
740,0.859065879524,0.881922509486,0.870700082674,0.12515625,0.105,0.114,0.107671388373,0.0909816823055,0.100337307771,11527.6560454
750,0.858674237392,0.88144115254,0.870271114732,0.1253125,0.105,0.115,0.107778122136,0.0909086580985,0.101125406888,11677.9867237
760,0.858335487807,0.881354485808,0.869503195069,0.12625,0.105,0.116,0.108401495474,0.0909459433069,0.101597197461,11828.4110761
770,0.858254858339,0.88128591536,0.869369350188,0.12609375,0.105,0.116,0.108377097562,0.0909459433069,0.101597197461,11978.6210909
780,0.858220507885,0.881321498195,0.869236206916,0.12625,0.105,0.116,0.1085063996,0.0910457293511,0.101578497765,12128.8402291
790,0.858152615545,0.881377523156,0.86910632519,0.12640625,0.105,0.1165,0.108601280532,0.0910265116802,0.101852933072,12279.4068804
800,0.858158903421,0.881517772343,0.869215668441,0.12640625,0.105,0.116,0.108649633692,0.0910457293511,0.101595237205,12429.5927934
810,0.858012712997,0.881305542687,0.868527654549,0.12609375,0.10375,0.117,0.108074382399,0.089479624541,0.102333563947,12580.0923075
820,0.857957289935,0.88130459859,0.868422928124,0.12609375,0.10375,0.116,0.108158032289,0.0894516299423,0.101582698101,12730.3384936
830,0.857828734421,0.881275640317,0.868243774303,0.12625,0.104375,0.117,0.10836007779,0.0900425768713,0.102368103419,12880.7616319
840,0.857778662201,0.88122241476,0.868325450306,0.12625,0.105,0.117,0.108207585828,0.0905798728949,0.102393238411,13031.2119679
850,0.857720963434,0.881375076467,0.868096841722,0.12609375,0.105,0.1185,0.107848404778,0.0908913917335,0.103783433914,13181.4011792
860,0.857471920755,0.881294920407,0.867843924878,0.12671875,0.10625,0.1195,0.108633424007,0.0918729970363,0.104119533453,13331.7103851
870,0.857442181877,0.88126179521,0.867811434087,0.12671875,0.10625,0.1195,0.108639331919,0.091843693007,0.104119533453,13481.8870615
880,0.857216770121,0.881069286845,0.867610531896,0.12703125,0.105625,0.1195,0.108829244029,0.0912604047131,0.103992955977,13632.2567941
890,0.857070644179,0.880963262036,0.867512737303,0.1271875,0.105625,0.119,0.108844984327,0.0913751161515,0.103583039186,13782.5028967
900,0.856848520785,0.880752712838,0.867520122477,0.1275,0.105625,0.119,0.109085559638,0.0913666479314,0.103673444889,13932.9175334
910,0.856823207694,0.880759258094,0.867612114204,0.1278125,0.105625,0.118,0.109504401872,0.0914014040499,0.102785586829,14083.4852115
920,0.856403010462,0.88036421113,0.867311551808,0.1278125,0.106875,0.1175,0.10929547984,0.0920673433667,0.102378272949,14234.4893763
930,0.856099604682,0.879812197327,0.867215091631,0.1278125,0.1075,0.1185,0.109252329208,0.0925378389533,0.102907349993,14384.8113341
940,0.856027026746,0.879580362018,0.8672539749,0.1278125,0.108125,0.119,0.109224958681,0.093073050528,0.103207341517,14535.1493565
950,0.85572840886,0.879356675504,0.866628427898,0.12828125,0.108125,0.1195,0.109667818783,0.0930496011986,0.103735791761,14685.5574814
960,0.855332713429,0.878855380038,0.866151437002,0.12828125,0.1075,0.12,0.109703642902,0.0925992192745,0.104353224233,14835.8284776
970,0.855320090899,0.878828661821,0.86612084253,0.12828125,0.1075,0.12,0.109677183279,0.0925992192745,0.10432334181,14986.0524871
980,0.855126243816,0.878798134291,0.865899345034,0.1284375,0.108125,0.12,0.109678092732,0.0931326733364,0.104292289226,15136.3036118
990,0.854947540379,0.878512422517,0.865886379078,0.12890625,0.108125,0.12,0.110037179282,0.0931138882237,0.104292289226,15286.6144866
