iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
550,0.912322771743,0.909567424367,0.921184672783,0.0678125,0.069375,0.0575,0.0462201843232,0.0495970247132,0.0412249339745,15075.5485352
560,0.912143290979,0.90934857571,0.921036657076,0.0678125,0.069375,0.057,0.0464262302193,0.0495651481907,0.0403160246446,15341.0219435
570,0.912169103723,0.909147553456,0.920962034178,0.06734375,0.07125,0.058,0.0461268728651,0.0509211787961,0.0421741564981,15607.8249193
580,0.911935538063,0.909322114037,0.920716467543,0.06796875,0.069375,0.0575,0.0464675729942,0.0496079299179,0.0405973316522,15874.7019299
590,0.911836028751,0.909283019273,0.920631794726,0.0678125,0.07,0.0575,0.0463966670284,0.0500567998665,0.0405878296383,16139.8144429
600,0.911663883429,0.909424120295,0.920672585101,0.06859375,0.069375,0.057,0.047075650153,0.049619026258,0.0403048033377,16407.2885293
610,0.911643601703,0.909346345475,0.920638565758,0.0684375,0.069375,0.0575,0.0470033087404,0.0496766411411,0.040611426461,16672.3732188
620,0.91151268454,0.908970224396,0.92054748308,0.0684375,0.07,0.058,0.0470191854994,0.050071062459,0.0409439802751,16940.2460207
630,0.911476681009,0.908939707315,0.920560258474,0.0684375,0.070625,0.058,0.0470116145017,0.05049318161,0.0409382664631,17207.6200909
640,0.911103280925,0.91024140649,0.920587907794,0.0684375,0.07125,0.057,0.0467035380829,0.0508970097751,0.0402262985038,17473.503963
650,0.910795668921,0.909964309887,0.920254344763,0.06875,0.070625,0.057,0.0469173509342,0.0506151856012,0.0402429186754,17741.4643614
660,0.910553987374,0.909777384965,0.91992224255,0.06890625,0.070625,0.0575,0.0470395917983,0.0505829208847,0.0405583092913,18006.6558887
670,0.910509322358,0.909754332054,0.919935487675,0.0690625,0.07,0.0575,0.0472170816295,0.0502202122076,0.0405400453357,18274.0662728
680,0.91048223317,0.909777780372,0.919914496987,0.0690625,0.070625,0.0575,0.0472149129986,0.0505707814373,0.040535362175,18542.0519535
690,0.910254206615,0.909518613849,0.919565436742,0.0690625,0.07125,0.058,0.0472333596397,0.0510592697839,0.0408756899088,18807.2056121
700,0.910210619195,0.909390262161,0.919581413059,0.069375,0.07125,0.058,0.0474634305003,0.0510788083807,0.0408803730696,19074.3399476
710,0.910116563278,0.909477450972,0.919556318144,0.069375,0.07125,0.0585,0.0474612166741,0.0510551742681,0.0412540758738,19339.5787961
720,0.909964471383,0.909090826304,0.919342642535,0.0690625,0.07125,0.0585,0.0471599466065,0.0510626858641,0.0412358319985,19606.837639
730,0.909917128777,0.908861686268,0.918958053673,0.06921875,0.07125,0.058,0.0472777472541,0.0510132217459,0.0409258711837,19874.1012177
740,0.909807341438,0.909113229044,0.918907903904,0.06890625,0.07125,0.058,0.0469999844249,0.0509613729977,0.0409345855925,20140.8743447
750,0.909786427862,0.90911896364,0.918929175882,0.0690625,0.07125,0.058,0.0470872766688,0.0509613729977,0.0409215089481,20409.7844677
760,0.909783441839,0.909194923835,0.919122931587,0.0690625,0.070625,0.058,0.0471613970524,0.0505200778463,0.0409282545531,20676.0031955
770,0.909740073008,0.909284717594,0.919076760719,0.06921875,0.070625,0.058,0.047237097401,0.0505163293269,0.0409356423552,20944.6000109
780,0.90970609509,0.909273269291,0.919079826272,0.0690625,0.070625,0.058,0.0471436504448,0.0505163293269,0.0409116544608,21211.4685692
790,0.909646849667,0.909347881586,0.919094891223,0.069375,0.070625,0.058,0.0473793713971,0.0504835618366,0.0409035534411,21479.1381924
800,0.909556155514,0.909275977353,0.91890533088,0.06921875,0.070625,0.0585,0.0472095124898,0.0504231492431,0.0418558798498,21746.3467692
810,0.909542894181,0.909308978802,0.918860169145,0.069375,0.07125,0.0585,0.0473838323489,0.0508637439596,0.041239937337,22011.6963142
820,0.909454273283,0.909158033909,0.918912220862,0.06953125,0.070625,0.059,0.0475634742755,0.0504649535423,0.0415191198526,22279.0981971
830,0.909412166681,0.909112833688,0.918837210922,0.06984375,0.070625,0.0585,0.047738863496,0.0504427372643,0.0412073260418,22545.0453172
840,0.909365965982,0.908944719826,0.918794712217,0.07,0.070625,0.0585,0.0478446428862,0.0505572502171,0.0411957704044,22812.6426031
850,0.909262252486,0.908814856649,0.918720136547,0.0703125,0.07125,0.0585,0.0483502569885,0.0508477036586,0.0411920861454,23080.0084402
860,0.909126639979,0.908784071867,0.918522022059,0.07015625,0.07125,0.0585,0.0482057706435,0.0509245214803,0.041193711728,23345.828618
870,0.909007708416,0.908629868465,0.918256712564,0.07015625,0.07125,0.059,0.048223074554,0.0508983443523,0.041462570145,23614.4569279
880,0.908968366704,0.908492009655,0.918078749772,0.07015625,0.07125,0.059,0.0482137038399,0.0509079367548,0.0414895830496,23879.7970853
890,0.908770227379,0.90853201495,0.918167145564,0.070625,0.071875,0.059,0.048534583167,0.051355842307,0.041473318695,24147.0112609
900,0.908558363097,0.908342406445,0.917931316555,0.0709375,0.071875,0.0595,0.0487352755366,0.0513344283563,0.0417133959041,24415.2506742
910,0.908329191666,0.908128980133,0.917188643602,0.07078125,0.0725,0.06,0.048648226814,0.0517658038536,0.0426638245513,24681.4719501
920,0.908276083525,0.908090068811,0.917152014348,0.0709375,0.0725,0.06,0.0487557074542,0.0517821943264,0.0426637936817,24949.574695
930,0.908098836655,0.90818747323,0.916931993235,0.07109375,0.0725,0.06,0.0488192260861,0.0517079775306,0.0426820358925,25232.6150037
940,0.908036817648,0.908185150964,0.916978836025,0.0709375,0.0725,0.06,0.0486934691382,0.0517464575691,0.0426562178069,25602.3240406
950,0.907997074134,0.908366302807,0.917018539716,0.07109375,0.0725,0.0595,0.0488148005765,0.0516581833442,0.0423322480008,25957.5851324
960,0.907816073673,0.908096190956,0.916800280829,0.07140625,0.0725,0.0595,0.0489939343003,0.0516581833442,0.0423782682153,26310.536314
970,0.907780933361,0.907925271807,0.916959974706,0.0715625,0.0725,0.059,0.0491136173313,0.051662120417,0.042080421848,26666.6634347
980,0.907712416309,0.907858380028,0.916809628459,0.0715625,0.0725,0.059,0.0491032679396,0.0517004582002,0.0420917223255,26958.7583147
990,0.907647157312,0.907834831998,0.916710326471,0.07171875,0.071875,0.0595,0.0494180691662,0.0513382305872,0.0423767741412,27232.9289509
