mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__max_depth,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9548515319824219,0.028716087341308594,0.5935293274757688,0.5975690599593946,2,5,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 5}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.012239763433219485,0.0026311471390895813,0.010878108564332354,0.002989026298881148
1.001319980621338,0.028922653198242186,0.5935293274757688,0.5975690599593946,2,10,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 10}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.036481458064481685,0.0014104365053128139,0.010878108564332354,0.002989026298881148
0.99593505859375,0.030518150329589842,0.5935293274757688,0.5975690599593946,2,20,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 20}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.04074464296084665,0.0014929545841565767,0.010878108564332354,0.002989026298881148
1.0039137840270995,0.029720306396484375,0.5935293274757688,0.5975690599593946,2,30,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 30}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.032791369293001554,0.0014650710449231013,0.010878108564332354,0.002989026298881148
0.9965331554412842,0.02732701301574707,0.5935293274757688,0.5975690599593946,2,45,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 45}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.042935578168994036,0.0014923364454879138,0.010878108564332354,0.002989026298881148
0.9951437950134278,0.02752542495727539,0.5935293274757688,0.5975690599593946,2,60,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 60}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.03628624218542985,0.0010226741884050805,0.010878108564332354,0.002989026298881148
1.000123882293701,0.02892270088195801,0.5935293274757688,0.5975690599593946,2,80,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 80}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.04830360258993013,0.0017837934936966733,0.010878108564332354,0.002989026298881148
0.9997307777404785,0.027720165252685548,0.5935293274757688,0.5975690599593946,2,100,"{'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 100}",72,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5905138755034968,0.6026634502518857,0.5906856203820396,0.5992008966329156,0.044002982113835555,0.0007527046108012405,0.010878108564332354,0.002989026298881148
0.6787841796875,0.02214016914367676,0.5943997647184284,0.5966674267156389,3,1,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 1}",53,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5948674228383621,0.5981552840331074,0.5906856203820396,0.5992008966329156,0.017049465881840663,0.0011633745283934293,0.010775692612621561,0.001731907893518657
0.7641550540924072,0.024534320831298827,0.5943997647184284,0.5966674267156389,3,2,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 2}",53,0.6033475015096478,0.5960360449935588,0.6068789402331606,0.595304739507348,0.576214573399151,0.5946401684112648,0.5948674228383621,0.5981552840331074,0.5906856203820396,0.5992008966329156,0.012463369336701634,0.001738702031721886,0.010775692612621561,0.001731907893518657
1.0386212348937989,0.02733325958251953,0.5987719323688907,0.6004455875820593,3,5,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 5}",1,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5893091735665761,0.6056854237676386,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.011170104592426093,0.0016232755667922288,0.0069716518799036765,0.003984038982835286
1.1441396236419679,0.02832369804382324,0.5984500211823461,0.6004718439577393,3,10,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 10}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.11815628125569758,0.001738778700392366,0.007423660317908509,0.004018766280911173
1.145335578918457,0.028323841094970704,0.5984500211823461,0.6004718439577393,3,20,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 20}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.10849644933841461,0.0022388123157393194,0.007423660317908509,0.004018766280911173
1.1409479618072509,0.029122209548950194,0.5984500211823461,0.6004718439577393,3,30,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 30}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.11299714309934426,0.0014646039660343572,0.007423660317908509,0.004018766280911173
1.1429418087005616,0.028523969650268554,0.5984500211823461,0.6004718439577393,3,45,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 45}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.10527414417621281,0.0033132900782800955,0.007423660317908509,0.004018766280911173
1.1437401294708252,0.029122161865234374,0.5984500211823461,0.6004718439577393,3,60,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 60}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.1135406219499835,0.002554354478201428,0.007423660317908509,0.004018766280911173
1.141146469116211,0.02872929573059082,0.5984500211823461,0.6004718439577393,3,80,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 80}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.11224711119559738,0.0016037845353261487,0.007423660317908509,0.004018766280911173
1.140148639678955,0.02912306785583496,0.5984500211823461,0.6004718439577393,3,100,"{'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 100}",2,0.6068152197177591,0.5985552606323652,0.6068789402331606,0.595304739507348,0.5876997434295493,0.6058167056460393,0.5948674228383621,0.5981552840331074,0.5959831467615588,0.6045272299698372,0.10820386556590757,0.0031164525478157494,0.007423660317908509,0.004018766280911173
0.7037174224853515,0.02134227752685547,0.5941294278183278,0.5993888618828315,4,1,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 1}",67,0.6058465161521527,0.6050508058031662,0.6053584084236106,0.5973052831578779,0.5678297325395042,0.5969038932524743,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.005374230086256352,0.0007974505509146215,0.014235060775881048,0.0029471720396172137
0.8182110786437988,0.02353634834289551,0.5941294278183278,0.5993888618828315,4,2,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 2}",67,0.6058465161521527,0.6050508058031662,0.6053584084236106,0.5973052831578779,0.5678297325395042,0.5969038932524743,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.009066303451435033,0.0007983568013875394,0.014235060775881048,0.0029471720396172137
1.0918787002563477,0.02672877311706543,0.5964274439814227,0.6039244462565988,4,5,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 5}",16,0.6058465161521527,0.6050508058031662,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.08863232957089814,0.0018289540741147415,0.009986435846806866,0.004611789078380103
1.230906343460083,0.028324604034423828,0.597095209481915,0.6045396601143382,4,10,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 10}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.16334260928771335,0.002863508015458795,0.010681337077264689,0.004916142275216929
1.17804913520813,0.026528549194335938,0.597095209481915,0.6045396601143382,4,20,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 20}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.1643189742504685,0.0020532757882130858,0.010681337077264689,0.004916142275216929
1.161492156982422,0.026927947998046875,0.597095209481915,0.6045396601143382,4,30,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 30}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.17464256074700846,0.0026764766727577723,0.010681337077264689,0.004916142275216929
1.1648839473724366,0.027127647399902345,0.597095209481915,0.6045396601143382,4,45,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 45}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.16433045795383963,0.002033830409969101,0.010681337077264689,0.004916142275216929
1.166079616546631,0.026534557342529297,0.597095209481915,0.6045396601143382,4,60,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 60}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.16768720960720693,0.00272576692886823,0.010681337077264689,0.004916142275216929
1.1600962162017823,0.02812504768371582,0.597095209481915,0.6045396601143382,4,80,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 80}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.15801413381854587,0.0042499657063790885,0.010681337077264689,0.004916142275216929
1.1579020500183106,0.027526187896728515,0.597095209481915,0.6045396601143382,4,100,"{'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 100}",9,0.6091837785792225,0.6081268750918633,0.6050518943986647,0.6109247940066929,0.5796254293665747,0.6059623042724959,0.6009235920626683,0.5984834305677236,0.5906856203820396,0.5992008966329156,0.1609304750157602,0.003190866181037075,0.010681337077264689,0.004916142275216929
0.7472007274627686,0.021143245697021484,0.5934860345672474,0.6011302586570889,5,1,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 1}",80,0.6031673923462242,0.6087623529106613,0.605114864047294,0.6001209167071666,0.567748551080732,0.5980559669851931,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.020800228985543588,0.00039908992424327283,0.013795045317325817,0.0038754128127668976
0.8796467781066895,0.024135398864746093,0.5934860345672474,0.6011302586570889,5,2,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 2}",80,0.6031673923462242,0.6087623529106613,0.605114864047294,0.6001209167071666,0.567748551080732,0.5980559669851931,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.01360167741778668,0.001465973174963812,0.013795045317325817,0.0038754128127668976
1.2448695182800293,0.027128076553344725,0.5955626518974023,0.6045697937046811,5,5,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 5}",19,0.6031673923462242,0.6087623529106613,0.6046240711976828,0.610156223891712,0.578621619085483,0.6052183350386087,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.06796338104549152,0.002918061544479778,0.009770141001978289,0.0045530757096871955
1.4409505367279052,0.028523778915405272,0.5950860825746295,0.6051125914040916,5,10,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 10}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.3219936060981169,0.0038712895980839023,0.011936014149653883,0.00526686175996888
1.35976185798645,0.02832512855529785,0.5950860825746295,0.6051125914040916,5,20,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 20}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.21773522449531202,0.0032532272740694304,0.011936014149653883,0.00526686175996888
1.3545761108398438,0.028124237060546876,0.5950860825746295,0.6051125914040916,5,30,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 30}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.2175839815344855,0.002129682931232525,0.011936014149653883,0.00526686175996888
1.3527799129486084,0.027925443649291993,0.5950860825746295,0.6051125914040916,5,45,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 45}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.21680149339473584,0.0035119136672955094,0.011936014149653883,0.00526686175996888
1.3374216556549072,0.026927375793457033,0.5950860825746295,0.6051125914040916,5,60,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 60}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.21129451633286603,0.002890908588506563,0.011936014149653883,0.00526686175996888
1.3410114288330077,0.028528833389282228,0.5950860825746295,0.6051125914040916,5,80,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 80}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.21329287969784286,0.003129629776544496,0.011936014149653883,0.00526686175996888
1.3491903781890868,0.02692756652832031,0.5950860825746295,0.6051125914040916,5,100,"{'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 100}",31,0.6031673923462242,0.6087623529106613,0.6070542674901287,0.6127930524487698,0.5738087624118117,0.6052954949786032,0.6007116910074877,0.5991567386424549,0.5906856203820396,0.5995553180399686,0.21477271533187606,0.004038835986507671,0.011936014149653883,0.00526686175996888
0.7831043243408203,0.021542072296142578,0.5953169547080405,0.6059010301267274,6,1,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 1}",22,0.6045166690413936,0.6096355945392138,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.6009853707959572,0.5993820427798907,0.5880223391899573,0.6033754182710833,0.012637224015733079,0.0004892011820439577,0.009880435059534917,0.004878662476467086
0.962225866317749,0.022942733764648438,0.5953169547080405,0.6059010301267274,6,2,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 2}",22,0.6045166690413936,0.6096355945392138,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.6009853707959572,0.5993820427798907,0.5880223391899573,0.6033754182710833,0.010804518596912668,0.0006236882091365932,0.009880435059534917,0.004878662476467086
1.4082393646240234,0.028317022323608398,0.5938234180799621,0.6104333449570566,6,5,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 5}",69,0.6030242919150106,0.614125547937507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.073674162535969,0.002800425619005964,0.00916179209246971,0.005714538307467862
1.503776979446411,0.02732677459716797,0.5944354593177297,0.6101846656269453,6,10,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 10}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.21552144073167173,0.0016203348907572364,0.00983354273483573,0.00557377471528852
1.5131514549255372,0.02672853469848633,0.5944354593177297,0.6101846656269453,6,20,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 20}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.21195347754863714,0.00222125769791454,0.00983354273483573,0.00557377471528852
1.495399284362793,0.02733154296875,0.5944354593177297,0.6101846656269453,6,30,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 30}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.21025669020405602,0.00184619115614418,0.00983354273483573,0.00557377471528852
1.505771541595459,0.02672858238220215,0.5944354593177297,0.6101846656269453,6,45,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 45}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.2014169310553024,0.0019334378258739802,0.00983354273483573,0.00557377471528852
1.4922125816345215,0.027521085739135743,0.5944354593177297,0.6101846656269453,6,60,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 60}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.2101750149097371,0.002936088512613025,0.00983354273483573,0.00557377471528852
1.504175329208374,0.02672858238220215,0.5944354593177297,0.6101846656269453,6,80,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 80}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.20736927476180722,0.0023090597637882384,0.00983354273483573,0.00557377471528852
1.5079655170440673,0.02852339744567871,0.5944354593177297,0.6101846656269453,6,100,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 100}",46,0.6060830636321974,0.6128821512869507,0.6035569825932138,0.6039688032271416,0.5794991813945678,0.6131432918163076,0.5950088961375934,0.6175536635332435,0.5880223391899573,0.6033754182710833,0.20992865474055317,0.002932536572532805,0.00983354273483573,0.00557377471528852
0.8461361885070801,0.02214059829711914,0.5959455779236337,0.6091997479341529,7,1,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 1}",17,0.6044358666427343,0.6103723921633049,0.6062733203772254,0.6144906097182703,0.582245151954405,0.6162794700225434,0.6009853707959572,0.5993820427798907,0.5857828601082363,0.6054742249867555,0.006358245684623858,0.0011626880073851544,0.009951340273987003,0.006160481044257044
1.0870909690856934,0.02293868064880371,0.5959455779236337,0.6091997479341529,7,2,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 2}",17,0.6044358666427343,0.6103723921633049,0.6062733203772254,0.6144906097182703,0.582245151954405,0.6162794700225434,0.6009853707959572,0.5993820427798907,0.5857828601082363,0.6054742249867555,0.015360019973297707,0.0006308264628336702,0.009951340273987003,0.006160481044257044
1.740144634246826,0.027526426315307616,0.5937806511615001,0.6154079869854054,7,5,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 5}",70,0.6040562187314764,0.6126368222650677,0.5977455631091696,0.6237005428710196,0.5831819798151409,0.6192192270762044,0.5981311933180121,0.6160091177279804,0.5857828601082363,0.6054742249867555,0.08299183131456711,0.0022393009029098216,0.007956948396317942,0.0061646147271095875
2.1664034843444826,0.030718278884887696,0.5951967583312849,0.6167360703631795,7,10,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 10}",24,0.6087427578537156,0.6188954141845566,0.6001371750580927,0.6240823678404008,0.5831819798151409,0.6192192270762044,0.5981311933180121,0.6160091177279804,0.5857828601082363,0.6054742249867555,0.36730948061682117,0.0038059779277552636,0.00948217228617456,0.006199266747616104
2.170791578292847,0.029920053482055665,0.5951967583312849,0.6167360703631795,7,20,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 20}",24,0.6087427578537156,0.6188954141845566,0.6001371750580927,0.6240823678404008,0.5831819798151409,0.6192192270762044,0.5981311933180121,0.6160091177279804,0.5857828601082363,0.6054742249867555,0.3689400891407906,0.0038367334419223994,0.00948217228617456,0.006199266747616104
2.1787763595581056,0.03031444549560547,0.5951967583312849,0.6167360703631795,7,30,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 30}",24,0.6087427578537156,0.6188954141845566,0.6001371750580927,0.6240823678404008,0.5831819798151409,0.6192192270762044,0.5981311933180121,0.6160091177279804,0.5857828601082363,0.6054742249867555,0.3633184853854777,0.003066717221881139,0.00948217228617456,0.006199266747616104
