,0,1,2,3,4
400,0.9069782233347484,0.935469099879103,0.935469099879103,0.935469099879103,0.935469099879103
462,0.9531650963437546,0.9656001957768675,0.9656001957768675,0.9656001957768675,0.9656001957768675
534,0.9545436435269037,0.9357565424770881,0.9357565424770881,0.9357565424770881,0.9357565424770881
618,0.959081347561552,0.9596462173579109,0.9596462173579109,0.9596462173579109,0.9596462173579109
715,0.9722487762124169,0.96342271439227,0.96342271439227,0.96342271439227,0.96342271439227
826,0.9623896860438748,0.9754881247889483,0.9754881247889483,0.9754881247889483,0.9754881247889483
956,0.9633066240174204,0.9719415054545404,0.9719415054545404,0.9719415054545404,0.9719415054545404
1105,0.9535944991657357,0.972377385301341,0.972377385301341,0.972377385301341,0.972377385301341
1278,0.9562177957325987,0.9706772428692274,0.9706772428692274,0.9706772428692274,0.9706772428692274
1478,0.9646397574205599,0.973060180890802,0.9489422671776474,0.9489422671776474,0.9489422671776474
1709,0.9611841398645431,0.9703579641098385,0.9679737161447666,0.9679737161447666,0.9679737161447666
1977,0.9730874781898026,0.9689086030193963,0.9734455614369738,0.9734455614369738,0.9734455614369738
2286,0.9703301395444709,0.980204342256747,0.9697626703487489,0.9697626703487489,0.9697626703487489
2643,0.971908503118818,0.965090311884292,0.9693067909102095,0.9693067909102095,0.9693067909102095
3056,0.9640320173225474,0.9712509974069651,0.9739158978935962,0.9713955707014542,0.9713955707014542
3534,0.9642944801910165,0.9699814427464786,0.9694353874297309,0.9715925351741361,0.9715925351741361
4087,0.9738862117134728,0.9723913026430165,0.9746712908760058,0.9700611336762593,0.9700611336762593
4726,0.9734941993274236,0.9774484914617334,0.9733670236207698,0.9735664313423621,0.9768827534821984
5465,0.9784348853507211,0.9767449645798084,0.9770009600257425,0.9765668799992889,0.9768283728082171
6320,0.9748357789601044,0.9737181535999863,0.9765780826648719,0.9784770738962725,0.9754985013965433
