mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4912856101989746,0.08995914459228516,0.25475,0.254875,1,{'SVM__max_iter': 1},5,0.22625,0.2365625,0.248125,0.25828125,0.24875,0.2471875,0.29875,0.285625,0.251875,0.24671875,0.029602777571626104,0.015749220321704713,0.02381766676230063,0.016841227779618686
0.6105668544769287,0.18610224723815919,0.353125,0.35340625,2,{'SVM__max_iter': 2},4,0.3325,0.346875,0.355625,0.364375,0.390625,0.3896875,0.34,0.32640625,0.346875,0.3396875,0.03747820170076767,0.02232444028359977,0.02024459804491064,0.021892939072906598
0.8417482376098633,0.3512608051300049,0.40775,0.41103125,4,{'SVM__max_iter': 4},3,0.331875,0.355625,0.4475,0.4509375,0.38625,0.391875,0.440625,0.42875,0.4325,0.42796875,0.023668591179670635,0.009717901880223704,0.04357213846025922,0.03355638910848424
1.3340308666229248,0.6662173748016358,0.46175,0.47165625,8,{'SVM__max_iter': 8},2,0.40625,0.42109375,0.42375,0.446875,0.44375,0.44453125,0.52,0.50171875,0.515,0.5440625,0.030930707645823726,0.010648713514997757,0.04706777028923296,0.04483940527733392
2.291869068145752,1.2147501945495605,0.55525,0.5667187499999999,16,{'SVM__max_iter': 16},1,0.57125,0.59296875,0.539375,0.565,0.518125,0.5409375,0.521875,0.52078125,0.625625,0.61390625,0.04307235224499729,0.05077214203286828,0.03988185677723645,0.03374493596267448
