,train,test
0.1,1.83915584,0.08101077999999955
0.2,4.09632074,0.06705362000000044
0.3,6.209261839999999,0.0574499000000003
0.4,8.029931060000004,0.050379020000002585
0.5,10.230858559999996,0.045078799999998864
0.6,12.425067519999999,0.035443199999997434
0.7,14.189543659999998,0.025827759999998534
0.8,16.60922924,0.018584420000001954
0.9,17.928578259999995,0.00927286000002141
