mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.5690770149230957,0.021941661834716797,0.5577541126308969,0.5963642128584696,1,{'MLP__max_iter': 1},17,0.5625515423697556,0.59550864163374,0.5641188447168465,0.5974517693455348,0.5499599340176858,0.5971656659221186,0.5564385795833643,0.5892399998935115,0.5556984703585637,0.6024549874974433,0.016660262275944655,0.0006306002944541924,0.005103871179505618,0.00425227125943813
0.619941520690918,0.02234039306640625,0.56391358543492,0.6177949648435014,2,{'MLP__max_iter': 2},16,0.5592445037406576,0.6154264942374698,0.5581913635274858,0.6143625114833055,0.5628934059665593,0.6195167337315628,0.5653421306249538,0.6169182630387897,0.57390280969679,0.6227508217263795,0.015329309409334775,0.0010172238313559533,0.005610548730700336,0.0030227471175540872
0.7136908054351807,0.022140979766845703,0.5755600099603195,0.6413866292525584,4,{'MLP__max_iter': 4},7,0.5778503354533168,0.6359938743396651,0.5761812365263472,0.6405992064585436,0.571656990742227,0.6421703441414361,0.5776533965947563,0.645018949738947,0.5744575827217238,0.6431507715842001,0.025061713978237112,0.0007462892126031527,0.0023006354138898756,0.0030535880375795843
0.8577053546905518,0.021941375732421876,0.5785732098439217,0.6391735708523445,8,{'MLP__max_iter': 8},3,0.5698937664341901,0.6417477585357209,0.583564736502888,0.6378946724177545,0.562589361339599,0.6263820389102199,0.5828063607383794,0.6476826662120072,0.5940229075543034,0.6421607181860198,0.047492394653161754,0.0006309019159656657,0.01106635650301664,0.0071163623557904
0.92791748046875,0.022141027450561523,0.5751728793743032,0.6482046900660936,16,{'MLP__max_iter': 16},9,0.5829671010875016,0.6339266801255393,0.557866637692397,0.5974452284053852,0.5755395017248744,0.6533956393577978,0.5735908270936814,0.662272107440384,0.585900857488818,0.6939837950013618,0.17780245482748727,0.00039908887024057944,0.00977750330556338,0.03194041061336977
0.9725983619689942,0.021741771697998048,0.5804913945224559,0.662479884978197,32,{'MLP__max_iter': 32},2,0.5785531929592121,0.6552119448215042,0.5846420113740471,0.6668654803755202,0.5766683252789803,0.6805343666398006,0.5790866632070576,0.6580372809187826,0.5835081671485408,0.6517503521353774,0.07952294526277345,0.00039882674164771765,0.0030553258258584786,0.01032356832721459
0.9536485195159912,0.02234044075012207,0.5754694499844238,0.6497723189415264,64,{'MLP__max_iter': 64},8,0.5755391401267796,0.6407667126343366,0.5657952572742291,0.6172563661870673,0.5755537007632909,0.663600142719841,0.5748356685694517,0.6447634352856259,0.5856271777003483,0.6824749378807614,0.13828148333844836,0.0004885971595254055,0.00627945864608798,0.022018842112598018
0.8184107780456543,0.02293877601623535,0.5740875324599368,0.6363773795840431,128,{'MLP__max_iter': 128},13,0.5793738615959769,0.6574882631137549,0.5783601715737721,0.6243778099512282,0.565801739443941,0.6222174666950377,0.5705920873798405,0.6224521910176282,0.576307237996392,0.6553511671425659,0.08369402081754955,0.0008922832749552964,0.005138382113462308,0.01639559513240198
0.8261894702911377,0.024734115600585936,0.5724857425845704,0.6311119034505153,256,{'MLP__max_iter': 256},14,0.5796104090760215,0.6645676805491911,0.5879781680524104,0.6513064746509049,0.5565226678388077,0.6164336162492543,0.5676094101366547,0.5974290210943242,0.5707026713124274,0.6258227247089015,0.10794691562057745,0.0036994630034403496,0.010701475508101453,0.02410424783306187
0.9117610931396485,0.021741771697998048,0.5741012060548277,0.6464527102795449,512,{'MLP__max_iter': 512},12,0.5741460697651611,0.6427328572293167,0.5845608299152749,0.6672987453048977,0.557778974063913,0.620269539987835,0.5734172288531396,0.6498164289253705,0.5806051844712976,0.6521459799503047,0.10580068186608091,0.0003993035216931565,0.009149935137369456,0.015347187443896548
1.0442065238952636,0.022140884399414064,0.576921008910421,0.6664138141274594,1024,{'MLP__max_iter': 1024},6,0.5618175358475833,0.6857732403316589,0.5840286746494072,0.6616313583244327,0.5845453961778657,0.6784671208355918,0.5822898905280847,0.6818139570038914,0.571929596955544,0.6243833941417221,0.1646931702804251,0.0003988029389954841,0.008838584107105541,0.022568394155792502
0.8954047679901123,0.02234063148498535,0.574156576946332,0.6463400331226532,2000,{'MLP__max_iter': 2000},11,0.5806296912423152,0.6593874015441679,0.5858726975950532,0.650295966929624,0.5668222181614344,0.6380429530226206,0.5850297773494453,0.6895840849740951,0.552421726344923,0.5943897591427586,0.14474527642993595,0.0004884414717316938,0.012833095134759135,0.031059954154230608
0.8405514240264893,0.022140884399414064,0.5680099825403723,0.6289191543708792,2200,{'MLP__max_iter': 2200},15,0.5820412659700389,0.663516656435618,0.5541038925120444,0.591095268272319,0.5725422699200162,0.6181048361048782,0.5714557540712186,0.6456746061923275,0.5598994242222057,0.6262044048492533,0.137397813677293,0.0007459960693855575,0.009884706899670137,0.024628024764405565
0.9301117420196533,0.023337841033935547,0.5810346162990494,0.6549705534929801,2400,{'MLP__max_iter': 2400},1,0.577974931518425,0.6448049147940965,0.590043819467252,0.6804489871112994,0.5651754383798773,0.6288542634542508,0.5881063582672301,0.6628949492403031,0.5838776039736081,0.6578496528649508,0.09853843959370931,0.0023262256429651333,0.00894589605501413,0.017353020811030278
