,0,1,2,3,4
320,0.8817660451130858,0.9166024911297186,0.9166024911297186,0.9166024911297186,0.9166024911297186
336,0.8857131422279048,0.899695845191308,0.899695845191308,0.899695845191308,0.899695845191308
352,0.8903687939551678,0.8976442836401336,0.8976442836401336,0.8976442836401336,0.8976442836401336
368,0.8885791384131277,0.8989266451367043,0.8989266451367043,0.8989266451367043,0.8989266451367043
384,0.8949125584854046,0.8895421979642172,0.8895421979642172,0.8895421979642172,0.8895421979642172
400,0.8923661575473865,0.8853743339481757,0.8853743339481757,0.8853743339481757,0.8853743339481757
416,0.9068317201211353,0.8864560581757643,0.8864560581757643,0.8864560581757643,0.8864560581757643
432,0.8994883997825175,0.885712757428427,0.885712757428427,0.885712757428427,0.885712757428427
448,0.9007605724574443,0.8935010010119728,0.8935010010119728,0.8935010010119728,0.8935010010119728
464,0.9059160273146243,0.8967687768686873,0.8967687768686873,0.8967687768686873,0.8967687768686873
480,0.9036432131029664,0.8949790657181609,0.8949790657181609,0.8949790657181609,0.8949790657181609
496,0.9025796399725506,0.8887074960547587,0.8887074960547587,0.8887074960547587,0.8887074960547587
512,0.9057141158098732,0.890602343946825,0.890602343946825,0.890602343946825,0.890602343946825
528,0.9038782367696732,0.8943644485011051,0.8943644485011051,0.8943644485011051,0.8943644485011051
544,0.9069707937709578,0.8955884374589888,0.8955884374589888,0.8955884374589888,0.8955884374589888
560,0.9057161313976112,0.8862786758539032,0.8862786758539032,0.8862786758539032,0.8862786758539032
576,0.9028882751015677,0.8925276158028852,0.8925276158028852,0.8925276158028852,0.8925276158028852
592,0.9069449174406604,0.8915308320785279,0.8915308320785279,0.8915308320785279,0.8915308320785279
608,0.9123890431801485,0.890379251015274,0.890379251015274,0.890379251015274,0.890379251015274
624,0.9052801252933959,0.8952071185429171,0.8952071185429171,0.8952071185429171,0.8952071185429171
640,0.9046724283928885,0.895822727077972,0.895822727077972,0.895822727077972,0.895822727077972
943,0.8994944493648409,0.8860707877753741,0.8860707877753741,0.8860707877753741,0.8860707877753741
1246,0.9032987891644452,0.889189217229054,0.889189217229054,0.889189217229054,0.889189217229054
1549,0.9035021370273444,0.8981100520731045,0.8977616844370223,0.8977616844370223,0.8977616844370223
1852,0.9025810163040191,0.8998673637342809,0.8992071288438992,0.8992071288438992,0.8992071288438992
2155,0.9101246169200656,0.9031565190072935,0.8998806247647209,0.8998806247647209,0.8998806247647209
2458,0.9078093607814354,0.9047825409536389,0.9029570810043768,0.9029570810043768,0.9029570810043768
2762,0.9060541557662496,0.9045678737054165,0.9037795429089523,0.9037795429089523,0.9037795429089523
3065,0.905863156142947,0.9046262170994362,0.9030718878983068,0.902623839013598,0.902623839013598
3368,0.9091146048744034,0.9046995595314677,0.9028482693280012,0.9038010680071831,0.9038010680071831
3671,0.9131740113012207,0.90758744705192,0.9082992674454949,0.9038073463397657,0.9038073463397657
3974,0.9097481391465104,0.9067125779831824,0.908607225832178,0.9066262125784798,0.9066262125784798
4277,0.9135190308385639,0.9095610460498262,0.9107333661286318,0.9066473775432002,0.9066473775432002
4581,0.912569484899181,0.9107226777427894,0.9102816006368878,0.9075983812838256,0.9075983812838256
4884,0.9132694933343327,0.9111297548313775,0.9130267061826295,0.9082808462527164,0.9081666061338329
5187,0.9147561476986229,0.9106447609554633,0.9145591838264465,0.9098783182269484,0.9100901447106418
5490,0.9148331475934901,0.9109537051523067,0.9150036389015331,0.90991235779567,0.9111463710516248
5793,0.9152586166556189,0.9139977921562503,0.9166065715940864,0.9119575589823999,0.912139342405922
6096,0.9162284677011532,0.9157046791102548,0.9175285219797021,0.9134457621252026,0.9119694840991309
6400,0.91734375,0.915,0.9178125,0.91390625,0.91375
