,train,test
0.1,0.07020400000110386,3.318095959999482
0.2,0.14981755999979213,6.061095820001356
0.3,0.25492536000092514,8.460360899999795
0.4,0.37358250000033877,8.457522400000745
0.5,0.43643190000075266,11.19978675999955
0.6,0.5773257999993803,10.317394059999788
0.7,0.7076670599999488,8.91441014000011
0.8,0.8926126800004568,6.9959546600002795
0.9,1.0352097400005733,3.7586379999986095
