mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
16.504248094558715,0.05086407661437988,0.84025,0.8813125000000002,relu,3.1622776601683795,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (392, 392)}",170,0.830625,0.87734375,0.841875,0.8740625,0.84625,0.8865625,0.829375,0.88265625,0.853125,0.8859375,2.8876027963404174,0.009503617542429194,0.009113863066779112,0.004880005443132242
152.56586036682128,0.18829612731933593,0.83575,0.866875,relu,3.1622776601683795,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (1568, 1568)}",191,0.84,0.86375,0.83875,0.86234375,0.835,0.86828125,0.8325,0.86921875,0.8325,0.87078125,62.17059553247563,0.04537274932641659,0.0031224989991991844,0.0032566038675282574
153.80095562934875,0.11768507957458496,0.83625,0.88003125,relu,3.1622776601683795,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (784, 784, 784)}",188,0.823125,0.875625,0.8375,0.8775,0.845625,0.88875,0.835,0.87890625,0.84,0.879375,105.5673831540084,0.02612193801184516,0.007447734554883106,0.004550497912316873
28.597296905517577,0.05545206069946289,0.8425,0.8916562499999999,relu,3.1622776601683795,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (392, 392, 392)}",159,0.83625,0.881875,0.8625,0.9075,0.848125,0.893125,0.83625,0.89265625,0.829375,0.883125,5.208206097094719,0.004486838070284711,0.01167930862679809,0.009193875339050438
222.58654227256775,0.21821632385253906,0.831375,0.8676875000000001,relu,3.1622776601683795,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",203,0.848125,0.90109375,0.825625,0.85515625,0.85,0.88203125,0.83625,0.86171875,0.796875,0.8384375,106.17433083528718,0.004432943728775615,0.019362495965138376,0.02177127192540669
18.444058561325072,0.04408268928527832,0.85025,0.946375,relu,1.0,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (784,)}",101,0.85,0.944375,0.8675,0.95078125,0.841875,0.9559375,0.84875,0.9434375,0.843125,0.93734375,2.1317026204551994,0.0019342492887001875,0.009173671565954394,0.006403886759226766
11.467721509933472,0.0331118106842041,0.856,0.9583437499999998,relu,1.0,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (392,)}",40,0.85625,0.95703125,0.863125,0.9525,0.845,0.95875,0.8575,0.96734375,0.858125,0.95609375,1.238060452467857,0.0011633581735889904,0.005976516543940981,0.004941651735503
34.697378396987915,0.06223340034484863,0.845875,0.93484375,relu,1.0,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1568,)}",142,0.85125,0.9371875,0.833125,0.915,0.853125,0.944375,0.8525,0.9390625,0.839375,0.93859375,4.8667140202671995,0.0007980704926332595,0.008125961481572507,0.010217364202669863
51.964984560012816,0.07160844802856445,0.852,0.9601875,relu,1.0,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (784, 784)}",90,0.845,0.949375,0.850625,0.95125,0.86125,0.96125,0.85,0.96484375,0.853125,0.97421875,5.450326899481912,0.0007463912647636183,0.005323884859761711,0.00912660516703775
22.522946882247926,0.043483924865722653,0.853125,0.9645625000000001,relu,1.0,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (392, 392)}",70,0.846875,0.94609375,0.85875,0.96296875,0.859375,0.97671875,0.85375,0.976875,0.846875,0.96015625,1.2968219092679596,0.0018498022023350276,0.005462943345853022,0.011510185706581815
144.3616072177887,0.13882875442504883,0.842875,0.94178125,relu,1.0,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1568, 1568)}",157,0.846875,0.9396875,0.84125,0.92234375,0.854375,0.961875,0.830625,0.93484375,0.84125,0.95015625,21.44351836442805,0.0038574485867715097,0.007792223687754366,0.013447888426254894
81.53089051246643,0.10232629776000976,0.8535,0.9618125,relu,1.0,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (784, 784, 784)}",64,0.8575,0.97703125,0.855,0.9484375,0.855,0.95296875,0.850625,0.9671875,0.849375,0.9634375,14.8898540709126,0.0056274158766403005,0.0030259296092275674,0.010200432742045783
35.93047933578491,0.053856182098388675,0.850375,0.97521875,relu,1.0,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (392, 392, 392)}",99,0.8375,0.9640625,0.859375,0.975,0.84375,0.97859375,0.85625,0.98328125,0.855,0.97515625,5.626253905983508,0.0016689243275680402,0.008325412902673341,0.006338899007319792
372.13766741752625,0.2104365348815918,0.8475,0.9573750000000001,relu,1.0,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",128,0.85125,0.97328125,0.84875,0.93234375,0.8375,0.9478125,0.853125,0.9740625,0.846875,0.959375,111.75522890589447,0.008694581668264909,0.005434266279821028,0.01583342242299498
25.831097078323364,0.044082021713256835,0.856625,0.9829374999999999,relu,0.31622776601683794,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784,)}",36,0.858125,0.98078125,0.8625,0.9771875,0.8575,0.9840625,0.85,0.99078125,0.855,0.981875,2.5861610693041355,0.002129575764073612,0.0041003048667142055,0.004508455597541111
15.948135995864869,0.03550519943237305,0.8575,0.9915624999999999,relu,0.31622776601683794,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392,)}",28,0.86,0.983125,0.869375,0.995,0.845,0.9903125,0.856875,0.99765625,0.85625,0.99171875,1.6644855849177402,0.007208512939841274,0.007816249100431752,0.004934136512602781
34.73148717880249,0.062233686447143555,0.85275,0.9825312499999999,relu,0.31622776601683794,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568,)}",76,0.85375,0.97375,0.85875,0.985625,0.854375,0.98609375,0.84375,0.9859375,0.853125,0.98125,5.2398405439621145,0.0004888114202290336,0.004914900812834379,0.004745886376642407
60.842635774612425,0.07499918937683106,0.84775,0.9841562500000001,relu,0.31622776601683794,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784, 784)}",123,0.863125,0.9896875,0.839375,0.9821875,0.848125,0.99421875,0.846875,0.973125,0.84125,0.9815625,11.908473496257312,0.004432825766318081,0.00836286434183887,0.007268295880053329
23.4652259349823,0.04188838005065918,0.853,0.98925,relu,0.31622776601683794,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392, 392)}",73,0.86,0.998125,0.8675,0.98109375,0.849375,0.98953125,0.83375,0.98453125,0.854375,0.99296875,1.9317163520930256,0.00109279771581275,0.011356440903733896,0.0060243645930504715
