,0,1,2,3,4
320,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
336,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
352,0.1,0.1,0.1,0.1,0.1
368,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
384,0.09999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
400,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
416,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
432,0.1,0.1,0.1,0.1,0.1
448,0.09999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
464,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
480,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
496,0.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
512,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003
528,0.09999999999999999,0.1,0.1,0.1,0.1
544,0.09999999999999999,0.1,0.1,0.1,0.1
560,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
576,0.09999999999999999,0.1,0.1,0.1,0.1
592,0.09999999999999999,0.1,0.1,0.1,0.1
608,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
624,0.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
640,0.1,0.1,0.1,0.1,0.1
943,0.10000000000000002,0.1,0.1,0.1,0.1
1246,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
1549,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
1852,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
2155,0.10000000000000002,0.1,0.09999999999999999,0.09999999999999999,0.09999999999999999
2458,0.09999999999999999,0.1,0.1,0.1,0.1
2762,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
3065,0.1,0.1,0.1,0.1,0.1
3368,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
3671,0.09999999999999999,0.1,0.1,0.1,0.1
3974,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
4277,0.09999999999999998,0.09999999999999999,0.09999999999999999,0.09999999999999998,0.09999999999999998
4581,0.09999999999999999,0.09999999999999998,0.09999999999999998,0.1,0.1
4884,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002
5187,0.1,0.1,0.1,0.1,0.10000000000000003
5490,0.1,0.1,0.1,0.1,0.1
5793,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999998
6096,0.1,0.1,0.1,0.1,0.1
6400,0.1,0.1,0.1,0.1,0.1
