mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.39254937171936033,0.015758609771728514,0.1,0.1,0.251,balanced,-1,0.08000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.006663947190091774,0.0003989221090452855,0.0,0.0
31.245213174819945,0.016356372833251955,0.780875,0.9617812499999999,0.251,balanced,126,1e-08,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",24,0.774375,0.96390625,0.784375,0.9621875,0.766875,0.961875,0.794375,0.959375,0.784375,0.9615625,1.087360347429961,0.0004891816281220642,0.009433981132056629,0.0014510233457804837
11.888791036605834,0.016755056381225587,0.786375,0.9574374999999999,0.251,balanced,126,0.020000010000000002,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",12,0.78,0.95765625,0.7925,0.9584375,0.773125,0.95765625,0.796875,0.955625,0.789375,0.9578125,0.9657040640809815,0.0011627370211674207,0.008636767335062362,0.0009509452534189605
9.41362018585205,0.01615743637084961,0.7895,0.9553125,0.251,balanced,126,0.04000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",7,0.783125,0.95390625,0.7925,0.95734375,0.778125,0.955625,0.801875,0.95328125,0.791875,0.95640625,0.3493203609486493,0.0009771263624636028,0.008219641111386816,0.0015181197251864192
8.65325083732605,0.01595768928527832,0.78875,0.9538125,0.251,balanced,126,0.06000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",8,0.780625,0.951875,0.79125,0.955625,0.779375,0.9559375,0.8,0.9503125,0.7925,0.9553125,0.37618314953376975,0.0006306757854603606,0.007756046028744285,0.0022827477959686954
8.232176733016967,0.016356992721557616,0.790375,0.951375,0.251,balanced,126,0.08000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",6,0.7825,0.950625,0.79625,0.94984375,0.779375,0.95296875,0.800625,0.949375,0.793125,0.9540625,0.2828805748443623,0.0004887726339641039,0.008125961481572507,0.0018259201447489632
0.3889591217041016,0.014960384368896485,0.1,0.1,0.501,balanced,-1,1e-08,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.013410305076867383,0.0006306002511861473,0.0,0.0
0.37220335006713867,0.015958023071289063,0.1,0.1,0.501,balanced,-1,0.020000010000000002,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.011958300607780917,0.0012618038571589568,0.0,0.0
0.39035563468933104,0.017553234100341798,0.1,0.1,0.501,balanced,-1,0.04000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.009783866404266688,0.002053590418966187,0.0,0.0
0.3841720104217529,0.015758323669433593,0.1,0.1,0.501,balanced,-1,0.06000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.010987169664201588,0.0003986598023614744,0.0,0.0
