,0,1,2,3,4
0.001,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5
0.101,0.6009647956660645,0.6134518788777029,0.6038702878192451,0.6140378028859115,0.6134091392516
0.201,0.6226505043199548,0.6307500754545307,0.6225718024543736,0.6224917471693098,0.622305486523031
0.30100000000000005,0.62961425464045,0.6361441390099046,0.6274393959021275,0.6262700627754925,0.6287124650721161
0.401,0.6329656839133865,0.6414732009043035,0.6304424815123407,0.6320477109744437,0.6323840073739757
0.501,0.6399719199233675,0.6461986018567507,0.6342599234600358,0.6350349188708085,0.6372726147167295
0.6010000000000001,0.6431416734717873,0.6495831459781469,0.6372531688385716,0.6390227437509343,0.6410131374130448
0.7010000000000001,0.647753803827763,0.6518091688547307,0.6421138235031352,0.6429253771648448,0.6455355943033232
0.801,0.6509480978020571,0.655134996620136,0.6454331916916145,0.6467714385065526,0.6499607847630445
0.901,0.6550357151502487,0.6590826497354133,0.6501520828177603,0.6517617817451924,0.6530188744286184
1.001,0.6575109017785201,0.6629026580616518,0.6542654601645443,0.6556319930155837,0.6573773192265484
1.101,0.6608956279755421,0.6664451868431007,0.6596588454645075,0.6582930781020053,0.660020291866457
1.201,0.66461257003346,0.6703137982349925,0.6618542789352321,0.6606464861829071,0.6629185055471003
1.301,0.6685139172744343,0.6738340382630104,0.6659454077280856,0.6645411807398934,0.665729626386775
1.401,0.6710539686821186,0.6770059069271545,0.6693661784545399,0.6678707225179615,0.670023226897667
1.501,0.6754839910463879,0.6795559502414261,0.6731636065809691,0.6729926557054304,0.6739846671164447
1.601,0.6786175823567799,0.6820290140050672,0.6771088357279872,0.6773288519494302,0.6766702354894609
1.701,0.6825189295977544,0.6840727012954123,0.6796647155269274,0.6798847317483703,0.6803259000774723
1.801,0.6866431414511629,0.6867483272259679,0.6840778310223069,0.6826472193727665,0.6830661391479381
1.901,0.6899773541394647,0.689804726564166,0.6869537961490197,0.6860133194017711,0.6861121538491701
2.001,0.6935951341041028,0.6915486455562906,0.6897973391322135,0.6875991029857164,0.6892169753552694
2.101,0.69675513076453,0.6940277970514782,0.6924606589512995,0.6909550294251323,0.6924088897023369
2.201,0.6990704526356194,0.6973677636660127,0.6953852572932908,0.694217825541409,0.696799756643786
2.301,0.7013959636618909,0.700391760960442,0.6981417074355161,0.6984284693187502,0.7002812355498605
2.4010000000000002,0.7052264190837814,0.7040861866703969,0.7010663057775075,0.7027322434192309,0.702656892184693
