iterations,fitness,time,fevals
0,0.0186150781006,9.40000063565e-06,11
10,0.0187198658694,1.89000002138e-05,21
20,0.0195330126652,2.77999988612e-05,31
30,0.0185948458618,3.63999988622e-05,41
40,0.0183690008392,4.50999978057e-05,51
50,0.0190471050485,5.47999970877e-05,61
60,0.0198429975872,6.41999977233e-05,71
70,0.0201547292762,7.34999994165e-05,81
80,0.0209876814894,8.78999999259e-05,91
90,0.0209876814894,9.95000009425e-05,101
100,0.0216489169636,0.000109600001451,111
110,0.0219456040689,0.00012020000031,121
120,0.0229767879384,0.000137999999424,131
130,0.0231065140904,0.000149699999383,141
140,0.0235222704388,0.000160699999469,151
150,0.0243890147817,0.000171599998794,161
160,0.0252253725718,0.000182199997653,171
170,0.0260046895039,0.000193799998669,181
180,0.0260407039323,0.000204599999051,191
190,0.0260407039323,0.000215599999137,201
200,0.0264673349151,0.000227099999393,211
210,0.0275720058209,0.000237199999901,221
220,0.0279665132125,0.000247399999353,231
230,0.0285432456036,0.000257099998635,241
240,0.0286689273892,0.000267699997494,251
250,0.029069198818,0.000278099998468,261
260,0.0303712057294,0.000287999997454,271
270,0.0303712057294,0.000298899996778,281
280,0.0309865827817,0.000308799997583,291
290,0.0309865827817,0.000319399998261,301
300,0.0316065715364,0.000329799997417,311
310,0.0316065715364,0.000341499997376,321
320,0.0316162297375,0.000352499995643,331
330,0.0327609159578,0.000363299996025,341
340,0.0328003845849,0.000373899994884,351
350,0.0328003845849,0.000385399995139,361
360,0.0328003845849,0.000395799996113,371
370,0.0328003845849,0.000406599996495,381
380,0.0331894592631,0.000416899994889,391
390,0.0334106786499,0.000427299994044,401
400,0.0334386079163,0.000438099994426,411
410,0.0338094906353,0.0004484999954,421
420,0.0338094906353,0.00046079999629,431
430,0.0341872508946,0.000471299996207,441
440,0.0341872508946,0.000482599996758,451
450,0.03533838307,0.000492799998028,461
460,0.0353655590771,0.000503299997945,471
470,0.0353655590771,0.000514199997269,481
480,0.0353655590771,0.000524999997651,491
490,0.0353655590771,0.000535399998626,501
500,0.0353655590771,0.000545599999896,511
510,0.0353655590771,0.00055589999829,521
520,0.0353655590771,0.000568399998883,531
530,0.0353655590771,0.000580399999308,541
540,0.0354746139718,0.000591499998336,551
550,0.0354746139718,0.000602899999649,561
560,0.0356887459861,0.000613199998043,571
570,0.0359537249913,0.000623099998847,581
580,0.0365210002758,0.000632899998891,591
590,0.0368058553378,0.000643299998046,601
600,0.0373109353529,0.00065309999809,611
610,0.0376525171439,0.000663599998006,621
620,0.0376525171439,0.000674399996569,631
630,0.0377083489596,0.000685799996063,641
640,0.0382527376772,0.000696699995387,651
650,0.0383354374856,0.000707699995473,661
660,0.0383354374856,0.000718599994798,671
670,0.0383480764342,0.000728599996364,681
680,0.0383480764342,0.000739399996746,691
690,0.0388468716518,0.000749999997424,701
700,0.0388468716518,0.000760499997341,711
710,0.0390107120117,0.0007710999962,721
720,0.0390107120117,0.000781199996709,731
730,0.0390107120117,0.000791799997387,741
740,0.0390107120117,0.000803599998108,751
750,0.0390226501844,0.000814199998786,761
760,0.0391293954901,0.000824999997349,771
770,0.0391293954901,0.000836199997138,781
780,0.0391812716003,0.000846399998409,791
790,0.0391812716003,0.000857999999425,801
800,0.0398571424962,0.000868299999638,811
810,0.0398571424962,0.000879099998201,821
820,0.0398571424962,0.000889599998118,831
830,0.0398571424962,0.000900599998204,841
840,0.0402735710069,0.00091269999939,851
850,0.0402735710069,0.000923499999772,861
860,0.0408162407243,0.000933899998927,871
870,0.0408162407243,0.000944699999309,881
880,0.0408162407243,0.000955099998464,891
890,0.0408162407243,0.000965499997619,901
900,0.0408162407243,0.000976399998763,911
910,0.0410387332881,0.000986899998679,921
920,0.0411439510948,0.000997099998131,931
930,0.0411439510948,0.00100769999699,941
940,0.0411439510948,0.00101849999737,951
950,0.0411439510948,0.00102909999805,961
960,0.0411439510948,0.0010405999983,971
970,0.0411439510948,0.00105149999763,981
980,0.0422125988653,0.00106159999814,991
990,0.0422125988653,0.00107249999746,1001
1000,0.0422125988653,0.00108279999768,1011
1010,0.0425033315382,0.00110589999713,1021
1020,0.0425033315382,0.00111719999768,1031
1030,0.0425033315382,0.00112779999654,1041
1040,0.0430532941419,0.00113829999646,1051
1050,0.0430532941419,0.00114879999637,1061
1060,0.043336781032,0.00115879999612,1071
1070,0.043336781032,0.00116929999604,1081
1080,0.043336781032,0.00118039999688,1091
1090,0.043336781032,0.00119149999591,1101
1100,0.0433886036963,0.00120209999477,1111
1110,0.0433886036963,0.00121329999638,1121
1120,0.0436193782592,0.001223999996,1131
1130,0.0436193782592,0.00123479999638,1141
1140,0.0436193782592,0.0012452999963,1151
1150,0.0436193782592,0.00125609999668,1161
1160,0.0439272938721,0.00126639999689,1171
1170,0.0439272938721,0.00127729999622,1181
1180,0.0453092979798,0.00128739999673,1191
1190,0.0453092979798,0.00129789999846,1201
1200,0.0453092979798,0.00130879999779,1211
1210,0.0453092979798,0.001319099998,1221
1220,0.0453092979798,0.00133049999749,1231
1230,0.0453092979798,0.00134389999766,1241
1240,0.0453092979798,0.0013594999964,1251
1250,0.0453092979798,0.00137529999665,1261
1260,0.0455244289373,0.00139049999598,1271
1270,0.0455244289373,0.00140799999645,1281
1280,0.0455505819846,0.001423599997,1291
1290,0.0455684145023,0.00143749999552,1301
1300,0.0455684145023,0.00145299999531,1311
1310,0.0455684145023,0.00146859999404,1321
1320,0.0455684145023,0.00148389999413,1331
1330,0.045591933547,0.00149879999299,1341
1340,0.0463188598403,0.0015133999932,1351
1350,0.0463188598403,0.00152799999341,1361
1360,0.0463188598403,0.00154349999502,1371
1370,0.0463188598403,0.00155829999494,1381
1380,0.0463188598403,0.00157359999503,1391
1390,0.0463188598403,0.00158949999422,1401
1400,0.0463188598403,0.00160559999313,1411
1410,0.0463188598403,0.00162069999351,1421
1420,0.0463188598403,0.00163509999402,1431
1430,0.0463188598403,0.00165099999322,1441
1440,0.0463188598403,0.00166659999195,1451
1450,0.0463188598403,0.00168219999068,1461
1460,0.0463188598403,0.00169779998942,1471
1470,0.0463188598403,0.00171299998874,1481
1480,0.0463188598403,0.00172819998988,1491
1490,0.0463188598403,0.00174359999073,1501
1500,0.0465804938264,0.00176109998938,1511
1510,0.0465804938264,0.00177789998997,1521
1520,0.0465804938264,0.00179379998917,1531
1530,0.0465804938264,0.00180909998926,1541
1540,0.0465804938264,0.00182459998905,1551
1550,0.0467547019852,0.00183969998943,1561
1560,0.0467547019852,0.00185509998846,1571
1570,0.0467547019852,0.00187059998825,1581
1580,0.0468492966405,0.00188429998707,1591
1590,0.0468492966405,0.0018996999861,1601
1600,0.0468492966405,0.00191519998589,1611
1610,0.0468492966405,0.00193119998767,1621
1620,0.0471871473481,0.00194599998758,1631
1630,0.0471871473481,0.00196119998873,1641
1640,0.0471871473481,0.00197569998818,1651
1650,0.0471871473481,0.00199119998797,1661
1660,0.0471871473481,0.00200649998806,1671
1670,0.0471871473481,0.00202089998675,1681
1680,0.0471871473481,0.00203639998654,1691
1690,0.0471871473481,0.00205149998692,1701
1700,0.0471871473481,0.00206649998654,1711
1710,0.0471871473481,0.00208189998739,1721
1720,0.0471871473481,0.00209739998718,1731
1730,0.0471871473481,0.00211279998803,1741
1740,0.0471871473481,0.00212809998811,1751
1750,0.0471871473481,0.00214369998866,1761
1760,0.0471871473481,0.00215999998727,1771
1770,0.0471871473481,0.00217599998723,1781
1780,0.0471871473481,0.00219159998778,1791
1790,0.0471871473481,0.00220549998812,1801
1800,0.0471871473481,0.00222129998838,1811
1810,0.0474321001098,0.00223549998736,1821
1820,0.0474321001098,0.00225139998656,1831
1830,0.0474321001098,0.00226719998682,1841
1840,0.0478855010218,0.00228199998674,1851
1850,0.0478855010218,0.00229799998669,1861
1860,0.0479056716708,0.00231289998737,1871
1870,0.0479056716708,0.00232989998767,1881
1880,0.0482541533716,0.00234529998852,1891
1890,0.0482541533716,0.00236129998848,1901
1900,0.0482541533716,0.00237779998861,1911
1910,0.0482541533716,0.00239319998946,1921
