iterations,fitness,time,fevals
0,528.0,0.0017674,428
10,529.0,0.0035182,772
20,531.0,0.0049754,1100
30,531.0,0.0062047,1432
40,520.0,0.0077675,1766
50,530.0,0.0089578,2097
60,530.0,0.0103919,2423
70,531.0,0.0114498,2753
80,537.0,0.0127093,3081
90,541.0,0.0145181,3420
100,534.0,0.0157871,3759
110,535.0,0.0170744,4096
120,539.0,0.018086,4427
130,544.0,0.0203832,4762
140,544.0,0.0213881,5098
150,542.0,0.0223168,5423
160,540.0,0.0235563,5770
170,540.0,0.0246254,6103
180,539.0,0.0275006,6444
190,545.0,0.0286014,6778
200,544.0,0.0297215,7114
210,540.0,0.0309049,7439
220,538.0,0.0318868,7777
230,540.0,0.0331371,8124
240,542.0,0.0347751,8455
250,542.0,0.0363434,8780
260,545.0,0.0377544,9114
270,546.0,0.039144,9445
280,539.0,0.0402351,9792
290,541.0,0.0412559,10126
300,538.0,0.0422278,10459
310,538.0,0.043189,10803
320,537.0,0.0444531,11142
330,539.0,0.0456466,11473
340,542.0,0.0478778,11810
350,540.0,0.0492133,12158
360,543.0,0.0504857,12498
370,545.0,0.0514028,12843
380,545.0,0.0526692,13175
390,549.0,0.0538124,13503
400,547.0,0.0549409,13833
410,547.0,0.0559166,14160
420,547.0,0.0569537,14499
430,547.0,0.057899,14830
440,549.0,0.0590654,15164
450,549.0,0.0601703,15493
460,551.0,0.0614057,15818
470,553.0,0.0623682,16154
480,557.0,0.0636434,16494
490,547.0,0.0645788,16829
500,547.0,0.065672,17169
510,549.0,0.0666115,17494
520,549.0,0.067562,17829
530,547.0,0.068503,18173
540,547.0,0.0694101,18504
550,545.0,0.0704498,18837
560,549.0,0.073189,19173
570,549.0,0.0741493,19512
580,547.0,0.0750865,19845
590,547.0,0.0760501,20175
600,548.0,0.0770027,20515
610,549.0,0.0781012,20842
620,551.0,0.0790726,21167
630,553.0,0.0803198,21504
640,555.0,0.081286,21836
650,551.0,0.0824738,22173
660,554.0,0.0836015,22502
670,553.0,0.0847523,22843
680,553.0,0.0857336,23178
690,554.0,0.0867991,23513
700,555.0,0.0878339,23856
710,555.0,0.0890571,24193
720,554.0,0.0902003,24527
730,556.0,0.0911728,24865
740,558.0,0.0924837,25195
750,558.0,0.0936918,25529
760,556.0,0.095017,25864
770,558.0,0.0970108,26201
780,556.0,0.0980397,26528
790,556.0,0.0989943,26863
800,558.0,0.0999038,27191
810,560.0,0.1008454,27527
820,562.0,0.1017825,27859
830,560.0,0.1027093,28202
840,562.0,0.1036409,28541
850,562.0,0.1045802,28869
860,560.0,0.1055005,29208
870,564.0,0.1065901,29538
880,562.0,0.1081581,29869
890,566.0,0.1091269,30204
900,562.0,0.1101264,30538
910,566.0,0.11107,30868
920,562.0,0.1120246,31210
930,552.0,0.1129302,31552
940,566.0,0.1138794,31878
950,556.0,0.1148367,32210
960,556.0,0.1157385,32547
970,558.0,0.1167147,32875
980,558.0,0.1188782,33211
990,562.0,0.1197857,33540
1000,558.0,0.1207117,33870
1010,558.0,0.1216092,34194
1020,560.0,0.1225018,34525
1030,560.0,0.1234607,34869
1040,564.0,0.1243676,35203
1050,562.0,0.125284,35543
1060,562.0,0.1263871,35884
1070,562.0,0.1273152,36223
1080,563.0,0.1284216,36551
1090,562.0,0.129358,36885
1100,561.0,0.1303005,37215
1110,558.0,0.1312278,37550
1120,559.0,0.132157,37895
1130,555.0,0.1331161,38226
1140,558.0,0.1340611,38565
1150,564.0,0.1349837,38902
1160,566.0,0.1360084,39240
1170,565.0,0.1369265,39582
1180,563.0,0.1378344,39914
1190,565.0,0.140312,40241
1200,563.0,0.1412673,40571
1210,565.0,0.1422013,40913
1220,569.0,0.1431263,41248
1230,568.0,0.1440259,41573
1240,565.0,0.1449632,41903
1250,563.0,0.1459705,42240
1260,562.0,0.1470156,42581
1270,564.0,0.1479522,42921
1280,568.0,0.1488839,43251
1290,562.0,0.1498316,43597
