,0,1,2,3,4
400,0.7631761750587179,0.7855827549076977,0.7855827549076977,0.7855827549076977,0.7855827549076977
462,0.7553498691210968,0.7426151157339098,0.7426151157339098,0.7426151157339098,0.7426151157339098
534,0.7693214628279804,0.7535299944575998,0.7535299944575998,0.7535299944575998,0.7535299944575998
618,0.7889557783778577,0.7631071327953772,0.7631071327953772,0.7631071327953772,0.7631071327953772
715,0.7986793077056326,0.794513489752048,0.794513489752048,0.794513489752048,0.794513489752048
826,0.8148604470522561,0.7836992248593849,0.7836992248593849,0.7836992248593849,0.7836992248593849
956,0.8517848072086447,0.7906460202457949,0.7906460202457949,0.7906460202457949,0.7906460202457949
1105,0.8380240800309507,0.7906163869238483,0.7906163869238483,0.7906163869238483,0.7906163869238483
1278,0.8444695851031502,0.8264240662722011,0.8264240662722011,0.8264240662722011,0.8264240662722011
1478,0.826960714886323,0.7507370237369398,0.8336136034158141,0.8336136034158141,0.8336136034158141
1709,0.8140682682424784,0.7900676933086705,0.8045352045084011,0.8045352045084011,0.8045352045084011
1977,0.8203712909577617,0.8404841211576096,0.8132768774446204,0.8132768774446204,0.8132768774446204
2286,0.8271786553623214,0.8238496647964764,0.8149582054511548,0.8149582054511548,0.8149582054511548
2643,0.8513465702905867,0.8424973785547432,0.8276987221951804,0.8276987221951804,0.8276987221951804
3056,0.8320538591675529,0.823150653031022,0.8471711749566662,0.8312282318294617,0.8312282318294617
3534,0.8322689448857961,0.8414083725026951,0.8485815974064689,0.8471966924791734,0.8471966924791734
4087,0.8575206877302057,0.824434924880023,0.8303277009514254,0.8370503769426505,0.8370503769426505
4726,0.8582696624643793,0.8501518099293895,0.8412631476306357,0.8621114500725157,0.8526175100653844
5465,0.8536201956729589,0.8299750933772289,0.8457140439295101,0.8578432635797391,0.8480775515666981
6320,0.8509322264637494,0.8308863090166732,0.8495106386678537,0.8455304136648091,0.8435014865113886
