,0,1,2,3,4
511,0.8557052638033048,0.7922865662272442,0.7922865662272442,0.7922865662272442,0.7922865662272442
537,0.8435990338164251,0.7907661804277014,0.7907661804277014,0.7907661804277014,0.7907661804277014
562,0.8422899564203912,0.7920843169885315,0.7920843169885315,0.7920843169885315,0.7920843169885315
588,0.8333333333333334,0.8028520331325302,0.8028520331325302,0.8028520331325302,0.8028520331325302
614,0.8385429929547576,0.794203646370829,0.794203646370829,0.794203646370829,0.794203646370829
639,0.8340370297805643,0.7936619718309861,0.7936619718309861,0.7936619718309861,0.7936619718309861
665,0.8228629579375849,0.7825057800286248,0.7825057800286248,0.7825057800286248,0.7825057800286248
690,0.8220008570780364,0.7746153846153845,0.7746153846153845,0.7746153846153845,0.7746153846153845
716,0.824343727565003,0.7617125163748959,0.7617125163748959,0.7617125163748959,0.7617125163748959
741,0.8206776722228699,0.755392164129323,0.755392164129323,0.755392164129323,0.755392164129323
767,0.8124523809523809,0.7547916233270925,0.7547916233270925,0.7547916233270925,0.7547916233270925
793,0.8162049174069077,0.7619630709426629,0.7619630709426629,0.7619630709426629,0.7619630709426629
818,0.8142395982783357,0.7594605768763072,0.7594605768763072,0.7594605768763072,0.7594605768763072
844,0.8127962085308057,0.759164053262043,0.759164053262043,0.759164053262043,0.759164053262043
869,0.808969510127977,0.7512901484480432,0.7512901484480432,0.7512901484480432,0.7512901484480432
895,0.802079275175562,0.7494519546949214,0.7494519546949214,0.7494519546949214,0.7494519546949214
921,0.7978505122544857,0.7535673270169394,0.7535673270169394,0.7535673270169394,0.7535673270169394
946,0.7971329337141784,0.753248223610023,0.753248223610023,0.753248223610023,0.753248223610023
972,0.8005597638998861,0.7546296296296297,0.7546296296296297,0.7546296296296297,0.7546296296296297
997,0.801329061445948,0.7541948154607168,0.7541948154607168,0.7541948154607168,0.7541948154607168
1023,0.8051712666620782,0.7537245892509048,0.7537245892509048,0.7537245892509048,0.7537245892509048
1508,0.7358888116698586,0.7264350681041749,0.7264350681041749,0.7264350681041749,0.7264350681041749
1992,0.712002779225291,0.701254873294347,0.701254873294347,0.701254873294347,0.701254873294347
2477,0.7044168310322156,0.7153506448088581,0.7153506448088581,0.7153506448088581,0.7153506448088581
2962,0.677782646396812,0.6958292231542472,0.699094839778559,0.699094839778559,0.699094839778559
3447,0.6797318346455354,0.7013798774167749,0.6926884392491833,0.6926884392491833,0.6926884392491833
3932,0.6723841796934156,0.6945602029551319,0.6884006153555677,0.6884006153555677,0.6884006153555677
4416,0.6692057156713789,0.6846973621111063,0.6817201025983131,0.6817201025983131,0.6817201025983131
4901,0.6698546954359489,0.6786742504037638,0.6716178110040003,0.6716178110040003,0.6716178110040003
5386,0.6708950834509128,0.6741719424565412,0.6736463438446108,0.6668603936095041,0.6668603936095041
5871,0.6638009159414644,0.6747300449589507,0.6710959762628728,0.6687084430768365,0.6687084430768365
6355,0.66685262917484,0.6649588188290237,0.6709825354429421,0.6676704903632925,0.6676704903632925
6840,0.6591299945059088,0.6641171210962327,0.6628491710385986,0.6637563319669587,0.6637563319669587
7325,0.6446083181358153,0.6571752387896376,0.6554662050415856,0.6655784060652433,0.6655784060652433
7810,0.6438195726630291,0.65571613804182,0.6583964945091867,0.6631442421715735,0.6613343589998097
8294,0.6477756794738739,0.6543299488276455,0.6587542039214428,0.6606606410924065,0.6642850337856546
8779,0.6454246849281333,0.6496269629650142,0.6504508151414062,0.6578544781070405,0.6574941870395343
9264,0.6457159471974435,0.652173535357901,0.6508086533771823,0.652213579240912,0.6601289592599564
9749,0.6439522593341959,0.6501604697292297,0.6493784891471809,0.6561581417317905,0.6493815703135395
10234,0.6464516993627929,0.6517200337966026,0.6475927987191223,0.6559156810964545,0.6511477641090994
