,train,test
0.1,1.29823278,0.17056595999999985
0.2,3.8453602000000005,0.1660317999999993
0.3,6.78859276,0.15814852000000174
0.4,9.54742842,0.11698138000000427
0.5,13.959340320000004,0.1023466800000051
0.6,35.478586359999994,0.12416556000000582
0.7,34.21114183999998,0.07758015999997951
0.8,48.47782305999999,0.05773245999998835
0.9,45.52846140000001,0.024435059999996157
