mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.7103000164031983,0.03271250724792481,0.5612161462524079,0.6082182338385412,1,{'MLP__max_iter': 1},17,0.5617025003716293,0.595104713343305,0.57875465790195,0.616471183241795,0.5444704622959968,0.6026258459519452,0.5584383571799245,0.6210225254365652,0.5627140633108458,0.6058669012190961,0.009840767968228801,0.0014657264275317742,0.010938525379892757,0.009389665002760086
0.9007902622222901,0.0315157413482666,0.5701144076676942,0.6143978250111921,2,{'MLP__max_iter': 2},16,0.5655810155072756,0.6105569293020118,0.5800081860543218,0.6025623853261282,0.5631536187792777,0.6158390467191379,0.5721031951960858,0.621257089440939,0.5697284206884622,0.6217736742677442,0.014676739453975352,0.0004883440543553797,0.005848335353275917,0.007188322379687943
1.253446912765503,0.03291192054748535,0.5760288611964395,0.6221822939306814,4,{'MLP__max_iter': 4},11,0.579970627402869,0.6335041089909303,0.5863557735759599,0.6187181408942434,0.5662770985561429,0.6193002459779392,0.5756227296315517,0.6183858362001303,0.5719147700595547,0.6210031375901637,0.03586187289447212,0.0020920326403574612,0.006846720604961766,0.005732251807021257
1.746727466583252,0.032712268829345706,0.5832868985349287,0.6168287290647627,8,{'MLP__max_iter': 8},3,0.5902226630373436,0.6229160542447324,0.5856766891299571,0.6199763360748168,0.5828121874668174,0.6195430711454394,0.5805359922900141,0.6240879465122305,0.5771807892850964,0.5976202373465944,0.16467325748774617,0.0026308505653899897,0.004447523696038763,0.00975697701856398
1.9655416488647461,0.030518484115600587,0.5773140259635533,0.6175172924847214,16,{'MLP__max_iter': 16},8,0.5791956028691636,0.6152714073888346,0.5785895169116722,0.6170108011567315,0.5757842808001836,0.6233154763737769,0.5788716732152125,0.6190468170770003,0.5741276842859614,0.6129419604272641,0.32148776637653365,0.0004882856365096231,0.002004215802007008,0.0035268279984978245
1.9144784927368164,0.03131613731384277,0.5797258082521746,0.6185134158061191,32,{'MLP__max_iter': 32},6,0.5798663861404766,0.620008040739748,0.5997840511461711,0.6199429560557644,0.5711053889672236,0.6151864962888751,0.5708392023129958,0.6190414926535109,0.5770294313885387,0.6183880932926965,0.30452225746884903,0.002409969956242954,0.010610532629092746,0.0017686409121651636
2.5896726131439207,0.030518007278442384,0.5849891126653834,0.619100434832624,64,{'MLP__max_iter': 64},1,0.5882581161691768,0.6219336574126111,0.5996062544912176,0.6213920347788155,0.5825325281449635,0.616886677652359,0.5729211456248302,0.6174866452462795,0.5816202090592334,0.6178031590730549,0.18879847072204517,0.0011967660041527547,0.008801596093974079,0.0021197425588815187
1.655970048904419,0.03191475868225098,0.5709412924814838,0.6180846429821074,128,{'MLP__max_iter': 128},15,0.5876243416300743,0.6213327634206863,0.5570856905794936,0.6070907804541735,0.57362726165988,0.6334012201882664,0.569475127881978,0.6196260796281423,0.5668853633825092,0.6089723712192687,0.44512909169787507,0.001544987355825614,0.009962497100540353,0.009501814148807776
2.1550350189208984,0.031116628646850587,0.5775516006229585,0.6230942862517106,256,{'MLP__max_iter': 256},7,0.5804437223629583,0.6285753732891812,0.5858686848233269,0.6168953989058918,0.5801461636667595,0.626542957614785,0.5617589640942002,0.6168815708160478,0.5795339412360688,0.6265761306326468,0.521693555047439,0.0014659275839130528,0.008216297323879362,0.005120213413258278
1.7752511978149415,0.031715011596679686,0.5722541133853363,0.6157638835791582,512,{'MLP__max_iter': 512},14,0.5607183765009355,0.6159725404414625,0.5797130929950587,0.6090880825768419,0.5835943692787134,0.6243674100493383,0.5563823609360714,0.606985030151863,0.5808640373637778,0.6224063546762848,0.5469061967403728,0.0013233620304354675,0.011343096526720092,0.006925622198848248
1.9940654277801513,0.030518293380737305,0.5837074871168293,0.6252493005129371,1024,{'MLP__max_iter': 1024},2,0.583185144201441,0.6275173243357743,0.5963731951787473,0.621873999805354,0.5819102398526264,0.6239264271964805,0.5707199693577484,0.6268869727909228,0.5863450465811649,0.6260417784361544,0.3356637527830056,0.0007978081752170054,0.008240308808681053,0.0020782960562841317
1.7463284969329833,0.03191461563110352,0.5744221511676376,0.6145420943046016,2000,{'MLP__max_iter': 2000},12,0.5847651086607218,0.6212687293037411,0.5699919991505271,0.5977911650305826,0.5576267974130587,0.6029612669064008,0.5915597894580771,0.6275281607022128,0.5681672720982529,0.6231611495800709,0.3542020034083485,0.001092579901378395,0.012177674474408522,0.011856499040665543
1.5207318782806396,0.03331093788146973,0.5763460903424714,0.6190188264196856,2200,{'MLP__max_iter': 2200},10,0.5868786156760354,0.6173645394731153,0.5949687250745141,0.6243230126945177,0.563098365999353,0.622775356793814,0.5671534830849829,0.6156628565786667,0.5696209256925395,0.6149683665583147,0.5089244356403796,0.002239326317675624,0.012353323204778052,0.0038118587710948906
2.452439308166504,0.031515979766845705,0.5808460995024829,0.6188004578773886,2400,{'MLP__max_iter': 2400},5,0.5716606249911333,0.6118767886322961,0.5916350377941361,0.6171985010557733,0.587625044140489,0.6199850573283499,0.5773648899102973,0.6208920191869073,0.5759452146193194,0.6240499231836164,0.6609449602117747,0.001492744025236378,0.00752205656431747,0.004094832158849539
