,0,1,2,3,4
639,0.6465283907031479,0.6151644494086204,0.6151644494086204,0.6151644494086204,0.6151644494086204
739,0.6237443827650013,0.6344810790558261,0.6344810790558261,0.6344810790558261,0.6344810790558261
855,0.6090569059319059,0.6565089348108216,0.6565089348108216,0.6565089348108216,0.6565089348108216
989,0.6303652687246342,0.6254841578562405,0.6254841578562405,0.6254841578562405,0.6254841578562405
1143,0.6271697070204533,0.6273530326594091,0.6273530326594091,0.6273530326594091,0.6273530326594091
1322,0.6413508652235935,0.5940700808625337,0.5940700808625337,0.5940700808625337,0.5940700808625337
1529,0.6425439952723548,0.608924184227828,0.608924184227828,0.608924184227828,0.608924184227828
1768,0.6158444515793776,0.6087103155887099,0.6087103155887099,0.6087103155887099,0.6087103155887099
2044,0.6150073234659266,0.6074866056611824,0.6074866056611824,0.6074866056611824,0.6074866056611824
2364,0.6142663524374348,0.6075778293636913,0.6075778293636913,0.6075778293636913,0.6075778293636913
2734,0.6092659786816224,0.6127780965387941,0.6083375403441552,0.6083375403441552,0.6083375403441552
3161,0.6018862620334056,0.60692545631992,0.6138919597178962,0.6138919597178962,0.6138919597178962
3656,0.6139429233351885,0.6141485030987793,0.6090036014405761,0.6090036014405761,0.6090036014405761
4227,0.6033589147093669,0.6020359328363449,0.6154253813002664,0.6154253813002664,0.6154253813002664
4888,0.6049467414268496,0.6028414553146857,0.610789667670056,0.610789667670056,0.610789667670056
5653,0.6001561830601101,0.596887903227235,0.6110963990087488,0.6103683959701695,0.6103683959701695
6536,0.6079765093506835,0.6001329630316214,0.6019341290296878,0.6043974237897947,0.6043974237897947
7558,0.6045085167015838,0.5974866296243284,0.6071012635167666,0.6030744488260643,0.6030744488260643
8740,0.5971522222678912,0.5930946538328905,0.5995905191122027,0.5983887478001558,0.5976889463416348
10107,0.5994627888667623,0.5999538845580596,0.6030899800101771,0.6058899563884315,0.6051006093899882
