mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.6689948081970214,0.02085270881652832,0.57904358522508,0.6371440939459155,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",34,0.5824403434657074,0.6420349664104581,0.5757777986304718,0.645269958685184,0.577451741789869,0.6472266645303454,0.5717794746336521,0.6247808160558684,0.5877678108088072,0.6264080640477216,0.07936650146858079,0.0007916397681161734,0.005542253292728021,0.009588759241703357
1.8927507400512695,0.022352027893066406,0.5793716104622716,0.6402508674321077,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",32,0.5824091944494303,0.6409082901755995,0.5759401615480162,0.6465658945115763,0.5770381176273036,0.6528874526862348,0.5730743568833864,0.6310239340938231,0.5883961005263548,0.6298687656933043,0.11185071348670052,0.0018475273152951009,0.005431603503226705,0.008864754863017006
2.1395450592041017,0.02663145065307617,0.5798968741246776,0.6466761621633879,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",30,0.5849520027583841,0.6470280064152998,0.5694663260543712,0.6535018765745046,0.581983704442694,0.6658545288736392,0.5734790075864283,0.6308569092439283,0.5896026391874861,0.6361394897095678,0.09969020579444762,0.008392585361303061,0.007403713993397095,0.012456276735859115
2.411988401412964,0.022939109802246095,0.5793586162167366,0.65266181913585,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",33,0.5827761977105165,0.6481876453601473,0.5732676555782465,0.6599263146691561,0.5791784683312056,0.6744239322619465,0.5733054093458867,0.6461836095030774,0.5882651296117823,0.6345875938849228,0.1483895591174534,0.002600817649056752,0.005740235802663208,0.01352793785104762
2.615233898162842,0.021736526489257814,0.5799948132476086,0.6551023520209946,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",29,0.5863694372020412,0.6490535919627187,0.5713115836990099,0.6611292688124193,0.5806397345891046,0.6769096824668768,0.5711777497714187,0.6516924200928463,0.5904737193268589,0.6367267967701121,0.2518705248363275,0.0007450125581198601,0.00779698219757903,0.013399698145570961
2.7105759620666503,0.020943641662597656,0.577820702237715,0.6625053454971841,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",40,0.5825085012141948,0.6642042801808734,0.5684251661287495,0.6650335154686096,0.583423054793472,0.6827865724802156,0.5658511873872538,0.6634363042111676,0.58889341932933,0.6370660551450541,0.18141603032522616,0.0010922752254268954,0.009027167837875992,0.014619373229712825
2.9091959476470945,0.021638107299804688,0.572561004093197,0.6747424081774899,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",73,0.5687128794705777,0.6830195031168673,0.5673698071647113,0.6653912991063493,0.5815623634114239,0.6844260330807178,0.5625713544369485,0.6675296862652909,0.5825901351718684,0.6733455193182237,0.20801651619193803,0.0003949602890924529,0.00803878554909971,0.007793597226314805
3.0735522270202638,0.021142959594726562,0.573138510652852,0.6861061965441373,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",68,0.5618681144482707,0.6856584112189935,0.5681300730694864,0.6657025629603114,0.587400946273308,0.7105275872158154,0.5626170706995823,0.6947553155398046,0.5856815429856426,0.6738871057857616,0.25575709644788835,0.0009773305740005671,0.011167321411786352,0.01572912289876207
3.245309066772461,0.02181415557861328,0.5734039938195618,0.6851348899676737,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",65,0.5647029833355848,0.684475806451613,0.5637076899522666,0.6735378374671689,0.5792068664080383,0.6982360994602623,0.5665177799194405,0.6971754975123946,0.5928929745224504,0.6722492089469299,0.2645109803817614,0.0016888650578774146,0.011229883731123878,0.011113817646188462
3.5288692474365235,0.021347236633300782,0.5746968089718555,0.6867045667376181,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",51,0.562527178287717,0.6885877694296262,0.5629177912716659,0.6696587512415244,0.5921699711327376,0.7098820793907286,0.5667797217485853,0.6992059548352305,0.5890966713618503,0.6661882787909809,0.3844525684951685,0.0010154482161865742,0.013131737192670608,0.01678395749856158
