mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.27745742797851564,0.021343088150024413,0.5,0.5,1,{'SVM__max_iter': 1},2,0.4999999999999999,0.4999999999999999,0.5,0.5000000000000002,0.5,0.5000000000000001,0.4999999999999999,0.5,0.4999999999999999,0.5,0.013504881263960928,0.000488539660888543,8.599526510115252e-17,1.2161883888976234e-16
0.2852365016937256,0.02293858528137207,0.5,0.5,2,{'SVM__max_iter': 2},2,0.4999999999999999,0.4999999999999999,0.5,0.5000000000000002,0.5,0.5000000000000001,0.4999999999999999,0.5,0.4999999999999999,0.5,0.006180311111272498,0.0008920700039749309,8.599526510115252e-17,1.2161883888976234e-16
0.30418572425842283,0.027127981185913086,0.5,0.5,4,{'SVM__max_iter': 4},2,0.4999999999999999,0.4999999999999999,0.5,0.5000000000000002,0.5,0.5000000000000001,0.4999999999999999,0.5,0.4999999999999999,0.5,0.004925927106901911,0.001163072288947799,8.599526510115252e-17,1.2161883888976234e-16
0.3426835536956787,0.03729987144470215,0.5,0.5,8,{'SVM__max_iter': 8},2,0.4999999999999999,0.4999999999999999,0.5,0.5000000000000002,0.5,0.5000000000000001,0.4999999999999999,0.5,0.4999999999999999,0.5,0.009494877690856326,0.003253291481568402,8.599526510115252e-17,1.2161883888976234e-16
0.39414491653442385,0.04767308235168457,0.5000298820510717,0.5006625953076723,16,{'SVM__max_iter': 16},1,0.4999999999999999,0.4999999999999999,0.5001493985781207,0.5033129765383617,0.5,0.5000000000000001,0.4999999999999999,0.5,0.4999999999999999,0.5,0.011166469910860212,0.0033618572774140047,5.9761182762646996e-05,0.0013251906153446847
