mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4340403079986572,0.01974492073059082,0.5841544565896799,0.6322000372541073,1,{'SVM__max_iter': 1},1,0.6015155692652348,0.6294972484242743,0.5798911983247604,0.6350607473898178,0.5831693241504653,0.6298124243595262,0.579971334667754,0.6324160972137871,0.5762133343217931,0.6342136688831316,0.011238359130331565,0.0019340392364868449,0.008958031962781637,0.002249036216568334
0.5553141117095948,0.018550634384155273,0.5836296462144401,0.6328157505569105,2,{'SVM__max_iter': 2},2,0.6021931374707863,0.6315557966816817,0.5750409920065587,0.6351417084071265,0.5869564546359243,0.6288906534634606,0.5801023055823263,0.6334262908225575,0.5738428843254997,0.6350643034097261,0.011004881295312033,0.0007977491642139695,0.01037104707224303,0.0023593516155747296
0.5726676940917969,0.019148826599121094,0.5836296462144401,0.6328157505569105,4,{'SVM__max_iter': 4},2,0.6021931374707863,0.6315557966816817,0.5750409920065587,0.6351417084071265,0.5869564546359243,0.6288906534634606,0.5801023055823263,0.6334262908225575,0.5738428843254997,0.6350643034097261,0.01042928183911129,0.001163276747945188,0.01037104707224303,0.0023593516155747296
0.5648880004882812,0.018750810623168947,0.5836296462144401,0.6328157505569105,8,{'SVM__max_iter': 8},2,0.6021931374707863,0.6315557966816817,0.5750409920065587,0.6351417084071265,0.5869564546359243,0.6288906534634606,0.5801023055823263,0.6334262908225575,0.5738428843254997,0.6350643034097261,0.009240915529789053,0.0007456908491399059,0.01037104707224303,0.0023593516155747296
0.560899019241333,0.018949604034423827,0.5836296462144401,0.6328157505569105,16,{'SVM__max_iter': 16},2,0.6021931374707863,0.6315557966816817,0.5750409920065587,0.6351417084071265,0.5869564546359243,0.6288906534634606,0.5801023055823263,0.6334262908225575,0.5738428843254997,0.6350643034097261,0.0206778096094887,0.0016682975565058542,0.01037104707224303,0.0023593516155747296
