,train,test
0.1,1.1864303,0.22864635999999994
0.2,1.0914460799999999,0.21921538
0.3,2.9418538199999995,0.17896407999999936
0.4,5.558237180000001,0.1603576199999992
0.5,4.3070243,0.1319761999999997
0.6,3.90889444,0.10562228000000004
0.7,4.651283419999999,0.07981186000000377
0.8,11.959164160000006,0.05486883999999463
0.9,7.021239199999997,0.026025279999993246
