mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9492601871490478,3.9857380867004393,0.5420383873804143,0.6159817139482133,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",23,0.5412345126165852,0.6154375718695153,0.540732411095499,0.6158958506359531,0.5558809330373349,0.6076398914149909,0.5367731732028566,0.6203030337754805,0.5355666345417254,0.6206322220451272,0.15256040687840264,0.06900085048990269,0.007260407363123752,0.004694475410415399
0.8329703330993652,3.9290897369384767,0.5441089927041384,1.0,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",17,0.5420113875869011,1.0,0.5368563822825633,1.0,0.5627014102731894,1.0,0.544562853683248,1.0,0.5344101366545579,1.0,0.014703781026858728,0.032609001797097185,0.009969511661344414,0.0
0.8355697631835938,4.007075071334839,0.5423556058875781,0.6033471258357339,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",20,0.5429390731409743,0.6017312987956183,0.539095817580632,0.6037882617021278,0.5577428591183755,0.6020295398890454,0.5429528998937405,0.6044463797566345,0.5290421825190896,0.6047401490352434,0.007662394274204403,0.0485280817879284,0.009222821551201658,0.0012401938090545494
0.8355696201324463,3.9763579845428465,0.5464361260301293,1.0,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",12,0.5503728938176297,1.0,0.5387686223475578,1.0,0.5673377049909003,1.0,0.5462858625546742,1.0,0.5294072948328268,1.0,0.017543256778777657,0.060640549237602016,0.012657991697528667,0.0
0.8423515319824219,4.048365116119385,0.5478419012586627,0.6105929413624692,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",7,0.5490615510729757,0.6144141067429815,0.5415596594206298,0.6136633833848388,0.5589889790767909,0.6091929691569395,0.5464094200212518,0.6089787373777885,0.5431870412929053,0.606715510149798,0.016330730248568542,0.10859885329333209,0.006147149819448653,0.002953945448628681
0.838960838317871,4.007274913787842,0.5456986841522105,1.0,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",15,0.5448774054904921,1.0,0.538362715053697,1.0,0.5587892665147164,1.0,0.5460739614994934,1.0,0.5403884646749203,1.0,0.0066256952874628365,0.031547528680242326,0.00713025397017532,0.0
0.8303783416748047,4.024035692214966,0.5430141124079764,0.5982248624964824,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",19,0.5437908907940162,0.6006651442577878,0.5429344967490375,0.6011017297178567,0.5523024666816476,0.5936444791030661,0.5414343786295005,0.5993880616934005,0.534604121877085,0.5963248977103012,0.013012809142860127,0.03813098738035969,0.00565846059698047,0.0028345775937554307
0.84952712059021,4.249033069610595,0.5476120281163426,1.0,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",9,0.5535124679334755,1.0,0.5388059719920881,1.0,0.554522764145329,1.0,0.5466522104430771,1.0,0.5445628536832481,1.0,0.03722239110421548,0.2655094822772462,0.005837152184321543,0.0
0.8383573055267334,4.080683755874634,0.5440203002127296,0.6023473828718847,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",18,0.5487821351447874,0.6039508779969048,0.5431471736505357,0.6060786519689619,0.5482409243450539,0.5978008317297417,0.5408709565819062,0.6008975357526356,0.5390552796105468,0.6030090169111793,0.028535962817920663,0.0397711641656729,0.0038941536331954752,0.0028179605834729644
0.8305779933929444,4.118781709671021,0.5458102240828235,1.0,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",13,0.5523004319535861,1.0,0.5368499001128515,1.0,0.5513335366471008,1.0,0.5454073689673067,1.0,0.5431561519262609,1.0,0.014595548764831861,0.025679046616946845,0.005659500648123335,0.0
0.9050246238708496,4.253781747817993,0.5453052889249437,0.5925582380694192,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",16,0.5419197909746805,0.5930685905361358,0.5550561541101894,0.5963222319493785,0.5512690236247306,0.5919836591493319,0.5341302789927596,0.5904335967418232,0.544147700595547,0.5909831119704267,0.043997850314805416,0.258671763906569,0.007325354348011701,0.0020858271022651752
0.9413167476654053,4.793626832962036,0.5468753452658408,1.0,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",11,0.5414895644627349,1.0,0.5457900468444797,1.0,0.5576011774089594,1.0,0.5397453480613834,1.0,0.549751031704846,1.0,0.025993889082869034,0.045473008156632536,0.006392786922478281,0.0
0.8967300891876221,4.641875076293945,0.5495183461190559,0.5961440745144555,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",2,0.5461526647212409,0.5959895729761977,0.556361539620256,0.60173733930608,0.5536594008746607,0.5921225431823607,0.5421584253836459,0.5937303408684345,0.5492580374132008,0.5971405762392047,0.04298208516866276,0.2761734050368944,0.005089891809231691,0.0032954611759488986
0.8281837463378906,4.096641635894775,0.5488627769110451,1.0,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",4,0.5440323727716888,1.0,0.5448893339292814,1.0,0.5616099363636139,1.0,0.546968517557516,1.0,0.5468140707242938,1.0,0.014183231955011167,0.05892005676558227,0.006471769244183283,0.0
0.8243998527526856,4.116981458663941,0.5457491582256105,0.5872034823051079,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",14,0.5406454569622369,0.5857632974814329,0.5484637875132421,0.5942894273787006,0.5503167620265855,0.5830138113012472,0.5379191687053648,0.5839348485022108,0.551401759458324,0.589016026861948,0.012916644053391517,0.040251825302459,0.005431866796918714,0.00409407810723929
0.9406240940093994,4.989579105377198,0.5508295087241525,1.0,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",1,0.5492854539028484,1.0,0.5467938571255714,1.0,0.5571437214321521,1.0,0.5515975980428497,1.0,0.5493272295944843,1.0,0.0577123394153962,0.19418303740102744,0.0035040345968567546,0.0
0.8506896495819092,4.197060203552246,0.5494437430357626,0.5901164950897915,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",3,0.5420249574553783,0.5885575626183416,0.5663054966329759,0.5958489881763729,0.5482190084379329,0.5869152602101759,0.5398497541206415,0.5872238953644295,0.5508191860034102,0.5920367690796375,0.013525144390147747,0.03411215713089761,0.009325366886532599,0.0033939427679309793
0.842545461654663,4.176228618621826,0.5478134669112085,1.0,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",8,0.5419996681550344,1.0,0.5517033289954242,1.0,0.5572622525354545,1.0,0.5434341562260607,1.0,0.5446672597425063,1.0,0.012978847483380119,0.07891834646216515,0.005784509240961642,0.0
0.8371600151062012,4.208541774749756,0.5421660350055725,0.5829770532995413,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",21,0.5349075614391217,0.5845150374802224,0.5500216689673224,0.5869776596215146,0.5451495467419998,0.5783557550587322,0.5334445350532532,0.5821600213810327,0.5473083005906046,0.5828767929562044,0.011329467014745827,0.0427360673013716,0.0067201696549395885,0.0028426831341622125
0.8751311779022217,4.484822130203247,0.5483504772468744,1.0,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",5,0.5448656860586255,1.0,0.5496364428815899,1.0,0.561647286008144,1.0,0.5436077544666024,1.0,0.541992240591099,1.0,0.054931448510491344,0.314312751481719,0.007120718573349399,0.0
0.8275896072387695,4.104416227340698,0.5469787976440901,0.5854130484029051,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",10,0.5371077305690278,0.5849489564330241,0.5545162819756171,0.5888692840769283,0.5481455438478653,0.5831713148246722,0.5404706303901945,0.5831377475813516,0.5546581164899794,0.5869379390985496,0.01212602905662803,0.03632915092495405,0.007168816827129799,0.0022220981656488788
0.8237957954406738,4.12297043800354,0.5482581044432475,1.0,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",6,0.5425594252297163,1.0,0.5491712700360779,1.0,0.5608058386445968,1.0,0.5410871821484172,1.0,0.5476659994563472,1.0,0.01205034698205874,0.011336516594893174,0.006964748082081111,0.0
0.8216012477874756,1.827511692047119,0.5193103992712227,1.0,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",74,0.5237639237644789,1.0,0.5073248517743859,1.0,0.5287771294236178,1.0,0.5223330120839201,1.0,0.5143505819556676,1.0,0.016147862972774547,0.04834578365502853,0.007574419740292406,0.0
0.8130241394042969,1.8145462989807128,0.5193103992712227,1.0,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",74,0.5237639237644789,1.0,0.5073248517743859,1.0,0.5287771294236178,1.0,0.5223330120839201,1.0,0.5143505819556676,1.0,0.018340135381615753,0.04069132243895043,0.007574419740292406,0.0
0.8675259113311767,2.2588678359985352,0.51822353721807,0.6844449891600404,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",77,0.5067155428656724,0.6841353719058283,0.5127121521544262,0.6840526013531218,0.521858493617841,0.6884196339960019,0.5287036350606666,0.6827238546788893,0.5211375935947808,0.6828934838663603,0.049897070470635636,0.19959868838969536,0.007673003369276031,0.0020696427317623924
0.9786153793334961,2.609201526641846,0.5212116678241601,1.0,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",69,0.5240939182933546,1.0,0.5129211249589463,1.0,0.5300399178184351,1.0,0.522001878073492,1.0,0.5169990362517607,1.0,0.10679237216389909,0.11020560583714473,0.0058882727544602356,0.0
0.9637750625610352,2.705027389526367,0.5229273955688012,0.6731506177375328,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",63,0.525362392589865,0.6723055416259587,0.5107511414792187,0.6733166417802224,0.5311338611259961,0.6763166179318387,0.525066721031952,0.6730628618799405,0.5223225096992611,0.6707514254697039,0.022579827243559256,0.16772555746862458,0.006730484960083674,0.0018181913802458286
0.9520920753479004,2.7471596717834474,0.52577287963589,1.0,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",54,0.5303915708911517,1.0,0.5078943566847838,1.0,0.5342857389796942,1.0,0.5311142412335977,1.0,0.5251785405392048,1.0,0.02661548474527069,0.07866589168736152,0.009405930795179259,0.0
0.9585139274597168,2.8732472896575927,0.5264529586801145,0.6307372388053837,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",49,0.5269062735352407,0.6278677557690147,0.517650022101112,0.6302109779280508,0.5364375106492788,0.6343225473037318,0.5334902513158869,0.6298817873811857,0.5177799194405318,0.6314031256449353,0.039398512266999634,0.1838781207126452,0.007773139729180405,0.002123229750055258
0.9341291427612305,2.95301833152771,0.5265765713601819,1.0,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",48,0.5273580884743089,1.0,0.5151296927821966,1.0,0.5353784475882625,1.0,0.534598561791089,1.0,0.5204184891392987,1.0,0.053849245548833496,0.09470210971512101,0.007891435080732832,0.0
0.9272736549377442,2.9550284862518312,0.5316929740051202,0.6328676580976776,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",28,0.5334074741601947,0.6342927823553316,0.5072976883965458,0.6302370838042232,0.5444371254231931,0.6335259032420911,0.5452869004373934,0.6382602886092177,0.5280388958904787,0.6280222324775249,0.04254741637892973,0.10183052406368509,0.013846505899634445,0.0035197386325608536
0.8710170745849609,2.775247049331665,0.5295231650912398,1.0,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",32,0.5289624170156282,1.0,0.5129893420782948,1.0,0.5414102608425092,1.0,0.5374545926310326,1.0,0.5268014678627029,1.0,0.042293849706147676,0.11169991286782058,0.009852010361627233,0.0
0.9868075370788574,3.4436853885650636,0.5276149617417166,0.6076134763685935,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",41,0.5236673926546301,0.6068361958655034,0.5116632753601,0.6065492137635582,0.5437682272438802,0.6074321249149001,0.5313125509674549,0.6056945519457121,0.5276663701287468,0.6115552953532946,0.10659532552882169,0.13324121312586368,0.010437295735957898,0.002048898048786112
0.8880353927612304,2.8142544746398928,0.528182350007053,1.0,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",36,0.5274145267909296,1.0,0.5139196877693187,1.0,0.5407685260410364,1.0,0.5351885486939976,1.0,0.5236217164603256,1.0,0.09335041821555222,0.081857026226705,0.00929857860744022,0.0
0.9062979698181153,3.340412664413452,0.5250558965288245,0.6119124382136298,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",58,0.5212852639246897,0.6115560776752752,0.5127173996251454,0.6125627496121165,0.5302859315927371,0.6153712247873769,0.5344027232065635,0.6115082436544157,0.5265938913188524,0.6085638953389649,0.03555251383119618,0.11051129897650504,0.007530347817651987,0.002185827757907688
1.01115083694458,3.456650447845459,0.5259492188483049,1.0,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",52,0.5278126790682928,1.0,0.50997791123502,1.0,0.535512412428974,1.0,0.5355048558084364,1.0,0.5209392838609237,1.0,0.08656099711613514,0.2747086271652902,0.009658279225247852,0.0
0.9245122909545899,3.7141870975494387,0.5228112755027458,0.5940319934692673,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",64,0.515766336733819,0.5975153141508374,0.5099069160429379,0.5986220187880498,0.5320009284936426,0.592765369029038,0.5309387896310573,0.5926109387039635,0.5254503669656757,0.5886463266744474,0.03676573430625866,0.05855034933134497,0.00864459055290954,0.003628525770643567
0.9150055408477783,3.66481237411499,0.5287369586512912,1.0,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",35,0.5247480476351728,1.0,0.5117277883824702,1.0,0.5466006267332086,1.0,0.5317585934218005,1.0,0.5288525218078928,1.0,0.02569963217683504,0.05615870144859908,0.011256373410168476,0.0
0.9732041835784913,4.029471683502197,0.5242692535886422,0.5946502481803202,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",59,0.5150255452774083,0.5957245203655511,0.5131013910118853,0.5978051923565081,0.5400017779665495,0.5960601119731773,0.5207508587243926,0.5898320526358617,0.5324721377912867,0.5938293635705029,0.11495736640713487,0.2667875594288678,0.010367162499483138,0.002719717236938683
0.9212966918945312,3.969565200805664,0.5277344420045382,1.0,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",39,0.5180405233281459,1.0,0.5152494585844917,1.0,0.5430428415856499,1.0,0.5305946820866385,1.0,0.5317511799738058,1.0,0.029733061592395138,0.19924521405738563,0.01008539631024532,0.0
1.0083980560302734,4.173382234573364,0.5225790783627063,0.5825676092953872,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",66,0.5108987632298507,0.5860340240011759,0.5195699790348111,0.5909738267463558,0.5313591936921698,0.5806719231899906,0.5231108063360268,0.5775297985411774,0.5279635258358663,0.5776284739982358,0.1382250130821416,0.15054752864881735,0.0070980481366252285,0.005216296449291771
0.9207175731658935,4.01034369468689,0.5267035282917043,1.0,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",47,0.5229888992307735,1.0,0.5193097662220927,1.0,0.5386062594300136,1.0,0.5195560580225863,1.0,0.533057800182865,1.0,0.016982081277316544,0.07554585031926528,0.007766563198468423,0.0
0.9269941806793213,4.198642206192017,0.5261411091200799,0.5858577733417282,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",51,0.5210311372968451,0.5913129209500176,0.5143126307237558,0.5909403888428771,0.5316453351837356,0.5880530750792649,0.5299015246991376,0.5792469251164978,0.5338213853263153,0.5797355567199838,0.03208352461771461,0.09287282479530468,0.007340998190657646,0.005321575257387098
0.914823579788208,4.445984268188477,0.5264202414011228,1.0,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",50,0.5232751000932003,1.0,0.5235401536459428,1.0,0.5336014070629721,1.0,0.5243086959744977,1.0,0.5273766278696222,1.0,0.023275450239156434,0.17968709158868448,0.0038765163972481497,0.0
0.9920937538146972,4.912063121795654,0.5254877979592687,0.5780581816117895,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",56,0.5148590059824615,0.5822257502528944,0.5164181011811131,0.579728291275667,0.5366153073042322,0.5801609966555922,0.5303148244248399,0.5712587272799037,0.529239256678281,0.5769171425948901,0.04883106768400316,0.2581582274796986,0.008443732737971998,0.0037977434095954454
1.127303695678711,4.967194366455078,0.5255065266412674,1.0,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",55,0.5217768632508839,1.0,0.5254227609351115,1.0,0.5294083692836523,1.0,0.524501445622359,1.0,0.5264246175896409,1.0,0.11794472990346784,0.23195735818929455,0.0024900600496268466,0.0
0.9090864658355713,4.542472171783447,0.5290477149129301,0.5783536799185252,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",34,0.5163066642240903,0.5822930266036088,0.5268556291161778,0.5795684916700066,0.5325537649676385,0.582145043244683,0.5351205920873797,0.5710061644091691,0.5344113722292237,0.5767556736651583,0.03656561845098049,0.25744826083641664,0.007001965413223935,0.004193048149348612
0.9516843795776367,4.455452966690063,0.5293712084698768,1.0,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",33,0.5240461153475829,1.0,0.5256740221801327,1.0,0.5395739547655677,1.0,0.5294968739960955,1.0,0.5280666963204587,1.0,0.06039838786093734,0.14516045294342222,0.00543803907865438,0.0
0.9358298301696777,4.536522483825683,0.5227453075567371,0.5709464365637582,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",65,0.512471942754893,0.5740061472752267,0.5216007502031079,0.5738071196763597,0.530658193339046,0.571593773580668,0.5227487829589542,0.5651574009544377,0.526252254923765,0.570167741332099,0.03565130443049203,0.07145925632883915,0.006030176390011576,0.0032274969332859098
0.9701786041259766,4.719841003417969,0.5278501364547856,1.0,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",38,0.5221750155282472,1.0,0.5277705410697926,1.0,0.5363408954530975,1.0,0.523237452739269,1.0,0.5297279264585958,1.0,0.029280318962740047,0.3020006387272409,0.005081776316153378,0.0
0.9013759136199951,4.680698108673096,0.5251293419058409,0.5740710722844607,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",57,0.5144297046888213,0.5777295825732097,0.5208688823751658,0.5784175370361924,0.5342817262079677,0.5741910670746977,0.5309505275903822,0.5672135544080266,0.5251223218919119,0.5728036203301768,0.020021275635225343,0.06613742087000746,0.007075834972673417,0.004023004797477725
0.9263547420501709,4.722232341766357,0.5258204950770305,1.0,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",53,0.5223492649757377,1.0,0.5225221443264346,1.0,0.5350123593369172,1.0,0.5236038006276719,1.0,0.525615316183557,1.0,0.020084146895292882,0.054123782644547785,0.004741019151127132,0.0
0.9232484817504882,4.733173847198486,0.5272837227402047,0.5663827266940789,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",42,0.5281630283998842,0.5684984026594962,0.5194526826305015,0.5698377916304213,0.5328216946490615,0.5661764280261572,0.5251000815479279,0.5596940794610016,0.5308813354090988,0.5677069316933182,0.02559545425907278,0.09285019019167058,0.004700651486471271,0.0035481724403962256
0.8454323291778565,4.2195347309112545,0.527947069454975,1.0,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",37,0.5237355504031177,1.0,0.5274238993275829,1.0,0.5342005447491955,1.0,0.5277973410433192,1.0,0.5265790644228631,1.0,0.03015672800296078,0.19097266066104904,0.0034357302940007466,0.0
