mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__max_depth,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10.58488426208496,0.046675252914428714,0.774625,0.84765625,6,20,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 20}",276,0.785625,0.835625,0.755625,0.84625,0.774375,0.868125,0.77875,0.83984375,0.77875,0.8484375,1.3068763376926469,0.004778753511879428,0.010159662888108066,0.011201283408609949
11.094321775436402,0.047472906112670896,0.77575,0.84834375,6,30,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 30}",271,0.785625,0.835625,0.755625,0.84625,0.774375,0.87046875,0.77875,0.83984375,0.784375,0.84953125,1.7671224743873912,0.0071525463269466304,0.010842624221100735,0.012077468044875977
10.987606763839722,0.04827070236206055,0.77575,0.84834375,6,45,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 45}",271,0.785625,0.835625,0.755625,0.84625,0.774375,0.87046875,0.77875,0.83984375,0.784375,0.84953125,1.7873558450764655,0.0055207191374929965,0.010842624221100735,0.012077468044875977
10.866730165481567,0.048874950408935545,0.77575,0.84834375,6,60,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 60}",271,0.785625,0.835625,0.755625,0.84625,0.774375,0.87046875,0.77875,0.83984375,0.784375,0.84953125,1.7435056503703712,0.008758902042209783,0.010842624221100735,0.012077468044875977
10.780566453933716,0.04627079963684082,0.77575,0.84834375,6,80,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 80}",271,0.785625,0.835625,0.755625,0.84625,0.774375,0.87046875,0.77875,0.83984375,0.784375,0.84953125,1.765886080253938,0.005694707410956894,0.010842624221100735,0.012077468044875977
10.785945844650268,0.048470687866210935,0.77575,0.84834375,6,100,"{'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 100}",271,0.785625,0.835625,0.755625,0.84625,0.774375,0.87046875,0.77875,0.83984375,0.784375,0.84953125,1.7842497074558006,0.007894165150389513,0.010842624221100735,0.012077468044875977
1.346198320388794,0.02014603614807129,0.741875,0.7803125000000001,7,1,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 1}",360,0.75,0.77859375,0.72875,0.7684375,0.73125,0.79390625,0.74,0.77515625,0.759375,0.78546875,0.006597223673996864,0.0003991604563355624,0.011497282287566931,0.008739949585094891
2.0628809452056887,0.021542167663574217,0.741875,0.7803125000000001,7,2,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 2}",360,0.75,0.77859375,0.72875,0.7684375,0.73125,0.79390625,0.74,0.77515625,0.759375,0.78546875,0.022800614773270122,0.0007976771024536405,0.011497282287566931,0.008739949585094891
4.171840000152588,0.02652902603149414,0.762125,0.8232500000000001,7,5,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 5}",348,0.785,0.83578125,0.745625,0.8134375,0.74625,0.82359375,0.763125,0.8215625,0.770625,0.821875,0.02140015431877955,0.0007979634611744658,0.014971848583257867,0.0071857334785671
7.612436294555664,0.03450751304626465,0.782625,0.86471875,7,10,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 10}",270,0.80625,0.8684375,0.768125,0.86109375,0.769375,0.8625,0.781875,0.86515625,0.7875,0.86640625,0.07482317771565698,0.0007981660381013677,0.01391604290019258,0.0026431663067238045
12.080483198165894,0.042686176300048825,0.791875,0.88046875,7,20,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 20}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.1575553123301727,0.004522318335232019,0.01181233465492747,0.009133343788011063
12.006282234191895,0.04308452606201172,0.791875,0.88046875,7,30,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 30}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.1752501061078298,0.004433510125921499,0.01181233465492747,0.009133343788011063
12.422140836715698,0.04488053321838379,0.791875,0.88046875,7,45,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 45}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.3058410232358058,0.006307826776061328,0.01181233465492747,0.009133343788011063
12.392340326309204,0.04368348121643066,0.791875,0.88046875,7,60,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 60}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.2655608001580267,0.005549624248834519,0.01181233465492747,0.009133343788011063
12.099039363861085,0.04268050193786621,0.791875,0.88046875,7,80,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 80}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.2021150097903335,0.005287235239486065,0.01181233465492747,0.009133343788011063
12.433538770675659,0.04368314743041992,0.791875,0.88046875,7,100,"{'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 100}",261,0.80625,0.8684375,0.790625,0.89609375,0.773125,0.8825,0.786875,0.875625,0.8025,0.8796875,2.2833079575613926,0.005828748842499435,0.01181233465492747,0.009133343788011063
1.7519136905670165,0.021143674850463867,0.76,0.8063125,8,1,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 1}",350,0.7675,0.805625,0.755,0.80359375,0.748125,0.8184375,0.759375,0.80234375,0.77,0.8015625,0.1408740005351672,0.0014656875801252627,0.008033134506529798,0.0062160012769464775
2.796277332305908,0.02564859390258789,0.76,0.8063125,8,2,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 2}",350,0.7675,0.805625,0.755,0.80359375,0.748125,0.8184375,0.759375,0.80234375,0.77,0.8015625,0.0708901686327181,0.0039133294449515636,0.008033134506529798,0.0062160012769464775
6.013738584518433,0.03151569366455078,0.772,0.8526874999999998,8,5,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 5}",277,0.78375,0.8515625,0.759375,0.858125,0.77,0.8696875,0.77875,0.84296875,0.768125,0.84109375,0.2083476573033715,0.004212677445579608,0.008509186212558745,0.010475697321658336
10.354294061660767,0.04157719612121582,0.792375,0.90240625,8,10,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 10}",260,0.804375,0.90640625,0.783125,0.9084375,0.786875,0.90921875,0.789375,0.8896875,0.798125,0.89828125,0.3374664134199914,0.003578420889448096,0.007770135133960015,0.007450749752541686
12.255645418167115,0.042087554931640625,0.797125,0.9135312499999999,8,20,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 20}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,1.6419925085646068,0.006444985270448339,0.00846500147666851,0.0033882840421074457
12.781307315826416,0.044986391067504884,0.797125,0.9135312499999999,8,30,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 30}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,2.1397506557066004,0.007202228995820763,0.00846500147666851,0.0033882840421074457
13.406957721710205,0.04747309684753418,0.797125,0.9135312499999999,8,45,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 45}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,1.8937054356011473,0.011026921098484294,0.00846500147666851,0.0033882840421074457
13.338933277130128,0.04412388801574707,0.797125,0.9135312499999999,8,60,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 60}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,1.8205004661819897,0.004834127117832359,0.00846500147666851,0.0033882840421074457
13.256274652481078,0.0457801342010498,0.797125,0.9135312499999999,8,80,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 80}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,1.8182445334333823,0.005611292720430802,0.00846500147666851,0.0033882840421074457
13.29065556526184,0.04567837715148926,0.797125,0.9135312499999999,8,100,"{'Boost__base_estimator__max_depth': 8, 'Boost__n_estimators': 100}",240,0.80875,0.916875,0.783125,0.9084375,0.795,0.9175,0.801875,0.9134375,0.796875,0.91140625,1.8378383118191086,0.005584836053747502,0.00846500147666851,0.0033882840421074457
1.8043426036834718,0.021342754364013672,0.766125,0.82225,9,1,"{'Boost__base_estimator__max_depth': 9, 'Boost__n_estimators': 1}",336,0.775,0.8203125,0.76625,0.82453125,0.745625,0.8321875,0.771875,0.8209375,0.771875,0.81328125,0.012503888588222418,0.0004884222086085392,0.010631615587482466,0.006162354207200369
