,0,1,2,3,4
1,0.199125,0.199375,0.19975,0.199625,0.198875
2,0.33775,0.36425,0.367875,0.367125,0.361625
3,0.513625,0.5455,0.553625,0.55025,0.5405
4,0.679875,0.67125,0.686,0.692125,0.68975
5,0.711125,0.71675,0.73075,0.725,0.714
6,0.74125,0.742,0.764375,0.744375,0.739875
7,0.7815,0.7805,0.787625,0.79075,0.78025
8,0.8055,0.793375,0.806,0.807625,0.80025
9,0.8165,0.82075,0.81375,0.817875,0.821375
10,0.8285,0.8355,0.8235,0.83625,0.83725
11,0.836,0.841375,0.826,0.851,0.844625
12,0.840625,0.854875,0.84025,0.8555,0.845125
13,0.84175,0.85325,0.842,0.864875,0.852125
14,0.840125,0.8515,0.848625,0.866875,0.848125
15,0.8485,0.855125,0.843375,0.865,0.854875
16,0.851375,0.856625,0.841625,0.86725,0.84825
17,0.852125,0.856,0.841625,0.87225,0.847625
18,0.854125,0.860375,0.841625,0.8685,0.847625
19,0.854125,0.855,0.841625,0.870375,0.847625
20,0.854125,0.85575,0.841625,0.870375,0.847625
21,0.854125,0.85575,0.841625,0.870375,0.847625
22,0.854125,0.85575,0.841625,0.870375,0.847625
23,0.854125,0.85575,0.841625,0.870375,0.847625
24,0.854125,0.85575,0.841625,0.870375,0.847625
25,0.854125,0.85575,0.841625,0.870375,0.847625
26,0.854125,0.85575,0.841625,0.870375,0.847625
27,0.854125,0.85575,0.841625,0.870375,0.847625
28,0.854125,0.85575,0.841625,0.870375,0.847625
29,0.854125,0.85575,0.841625,0.870375,0.847625
30,0.854125,0.85575,0.841625,0.870375,0.847625
31,0.854125,0.85575,0.841625,0.870375,0.847625
32,0.854125,0.85575,0.841625,0.870375,0.847625
33,0.854125,0.85575,0.841625,0.870375,0.847625
34,0.854125,0.85575,0.841625,0.870375,0.847625
35,0.854125,0.85575,0.841625,0.870375,0.847625
36,0.854125,0.85575,0.841625,0.870375,0.847625
37,0.854125,0.85575,0.841625,0.870375,0.847625
38,0.854125,0.85575,0.841625,0.870375,0.847625
39,0.854125,0.85575,0.841625,0.870375,0.847625
40,0.854125,0.85575,0.841625,0.870375,0.847625
