mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
64.32112889289856,8.438625383377076,0.1035,1.0,0.001,balanced,ovo,0.40127551020408164,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",681,0.10375,1.0,0.100625,1.0,0.10125,1.0,0.105625,1.0,0.10625,1.0,0.09479681407237546,0.00744793137776057,0.0022569337606584694,0.0
64.30596957206726,8.431643676757812,0.1035,1.0,0.001,balanced,ovo,0.40127551020408164,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",681,0.10375,1.0,0.100625,1.0,0.10125,1.0,0.105625,1.0,0.10625,1.0,0.07572406147224875,0.00884014328800402,0.0022569337606584694,0.0
64.32651472091675,8.435433626174927,0.1035,1.0,0.001,balanced,ovo,0.40127551020408164,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",681,0.10375,1.0,0.100625,1.0,0.10125,1.0,0.105625,1.0,0.10625,1.0,0.03744831717465931,0.004324365105877095,0.0022569337606584694,0.0
64.78070011138917,8.455380153656005,0.1035,1.0,0.001,balanced,ovo,0.40127551020408164,-1,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",681,0.10375,1.0,0.100625,1.0,0.10125,1.0,0.105625,1.0,0.10625,1.0,0.6219634313025549,0.02670887521466227,0.0022569337606584694,0.0
65.00549879074097,8.547932672500611,0.1035,1.0,0.001,balanced,ovo,0.40127551020408164,-1,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",681,0.10375,1.0,0.100625,1.0,0.10125,1.0,0.105625,1.0,0.10625,1.0,0.26747777405372436,0.025154948823794283,0.0022569337606584694,0.0
12.992243099212647,1.7132162570953369,0.757625,0.8071249999999999,0.001,balanced,ovo,0.40127551020408164,126,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",91,0.751875,0.80953125,0.765625,0.80484375,0.73625,0.8125,0.769375,0.805,0.765,0.80375,0.07595453076893657,0.011517633018251391,0.012218070633287429,0.0033403896666407153
13.1131196975708,1.7299722194671632,0.757625,0.8071249999999999,0.001,balanced,ovo,0.40127551020408164,126,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",91,0.751875,0.80953125,0.765625,0.80484375,0.73625,0.8125,0.769375,0.805,0.765,0.80375,0.019146589381405114,0.004745469600708796,0.012218070633287429,0.0033403896666407153
12.947563123703002,1.7094268321990966,0.757625,0.8071249999999999,0.001,balanced,ovo,0.40127551020408164,126,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",91,0.751875,0.80953125,0.765625,0.80484375,0.73625,0.8125,0.769375,0.805,0.765,0.80375,0.06765536297571705,0.008296452101291072,0.012218070633287429,0.0033403896666407153
12.983157920837403,1.7124191761016845,0.757625,0.8071249999999999,0.001,balanced,ovo,0.40127551020408164,126,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",91,0.751875,0.80953125,0.765625,0.80484375,0.73625,0.8125,0.769375,0.805,0.765,0.80375,0.13289086774305175,0.0035684397317093212,0.012218070633287429,0.0033403896666407153
13.06992597579956,1.725184679031372,0.757625,0.8071249999999999,0.001,balanced,ovo,0.40127551020408164,126,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.40127551020408164, 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",91,0.751875,0.80953125,0.765625,0.80484375,0.73625,0.8125,0.769375,0.805,0.765,0.80375,0.07082904044063418,0.016024190676623872,0.012218070633287429,0.0033403896666407153
