iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
310,0.879512554,0.881873676,0.873187058,0.1071875,0.105,0.113,0.044889279,0.043666858,0.047997709,10094.15182
320,0.879400196,0.881770113,0.873170588,0.10703125,0.105,0.1135,0.044657305,0.043731129,0.048447264,10404.79646
330,0.879335874,0.881668901,0.872945827,0.10703125,0.104375,0.1135,0.044674467,0.043135497,0.048463291,10714.66955
340,0.87929154,0.881766704,0.873101221,0.10703125,0.105,0.1135,0.044662778,0.043728258,0.04845031,11021.73783
350,0.879056077,0.881884226,0.873173609,0.1075,0.105,0.1135,0.045320143,0.043726421,0.04845031,11331.87168
360,0.878864758,0.881852285,0.873389694,0.1075,0.105,0.113,0.045356385,0.04368175,0.048043768,11639.20648
370,0.878785753,0.881583444,0.873325903,0.1075,0.104375,0.113,0.045338458,0.043155637,0.048066289,11951.29696
380,0.878641637,0.881570102,0.873409023,0.1075,0.104375,0.113,0.045347279,0.043108852,0.048056566,12261.93164
390,0.878628755,0.881557073,0.873433492,0.1075,0.104375,0.1135,0.045349126,0.043117834,0.048474102,12570.33269
400,0.878562954,0.881556939,0.873361877,0.10765625,0.104375,0.1135,0.045485479,0.043108852,0.048485174,12880.36906
410,0.878481734,0.881643355,0.873161025,0.1078125,0.105,0.1135,0.045665885,0.044012797,0.048516101,13192.41308
420,0.878398899,0.881642628,0.873089376,0.1078125,0.105,0.1135,0.045677723,0.044014233,0.048525171,13502.66705
430,0.878406831,0.881633038,0.873035692,0.1078125,0.105,0.1135,0.045812363,0.044013001,0.04851016,13812.67655
440,0.878158136,0.88146165,0.873075867,0.108125,0.105,0.113,0.046165715,0.04406096,0.048080076,14120.33008
450,0.878061136,0.881437588,0.87317733,0.10828125,0.105,0.113,0.046306338,0.04400445,0.048067149,14432.0339
460,0.878080863,0.881668895,0.873236753,0.108125,0.105,0.1135,0.0459984,0.04405497,0.048495014,14742.39538
470,0.877988092,0.881530797,0.873161121,0.10828125,0.105,0.113,0.046311038,0.044088842,0.0480899,15055.73935
480,0.877959432,0.881521375,0.873067341,0.10859375,0.105,0.113,0.046781302,0.044038361,0.048113982,15395.78792
490,0.878009587,0.881371875,0.873139263,0.1084375,0.105,0.113,0.04661071,0.044086753,0.048118417,15718.14667
500,0.877820082,0.881524156,0.873042144,0.10890625,0.105,0.113,0.046835569,0.044038361,0.04812701,16032.19307
510,0.877744843,0.881718241,0.873073081,0.10890625,0.105,0.113,0.046844166,0.044053609,0.048136181,16346.66494
520,0.877727388,0.881672669,0.873106203,0.10875,0.105,0.113,0.04681717,0.044080949,0.048137359,16675.02729
530,0.877640657,0.88191429,0.872989383,0.10890625,0.105,0.113,0.04686879,0.04407231,0.048160165,17020.48766
540,0.87758026,0.881886078,0.87295265,0.1090625,0.105,0.113,0.047028765,0.044106248,0.048148968,17364.05116
550,0.877426012,0.882025096,0.872841246,0.10890625,0.105,0.113,0.046687933,0.044095987,0.048130283,17699.9222
560,0.877346241,0.8820733,0.87268647,0.10890625,0.105,0.1135,0.046689183,0.044068113,0.048555763,18044.66757
570,0.877314311,0.8820257,0.872768209,0.10890625,0.105,0.1135,0.046602814,0.044035673,0.04855991,18384.08137
580,0.877245164,0.882021088,0.872686096,0.10890625,0.105,0.113,0.046610343,0.044084609,0.048142222,18726.97731
590,0.877098743,0.882136506,0.872546573,0.10921875,0.105,0.1135,0.047340531,0.044051887,0.048524443,19070.62083
600,0.876959169,0.882004177,0.872433524,0.10890625,0.104375,0.1135,0.046788022,0.043924102,0.048508773,19410.16874
610,0.876841335,0.881925416,0.872377022,0.1090625,0.104375,0.1135,0.047003749,0.043898755,0.048507223,19751.00823
620,0.876756035,0.882285505,0.87243141,0.10921875,0.104375,0.1135,0.047054502,0.043882618,0.048532412,20085.89957
630,0.876684151,0.882150278,0.872414423,0.10921875,0.104375,0.113,0.047042328,0.043875358,0.047635501,20423.32515
640,0.876644169,0.882173862,0.872453002,0.10921875,0.104375,0.1135,0.047046992,0.043916353,0.048499631,20760.83945
650,0.876443161,0.882172932,0.872514736,0.10953125,0.104375,0.113,0.047351402,0.043874531,0.048099831,21102.74879
660,0.87622976,0.882146624,0.872419538,0.109375,0.10375,0.1125,0.047104467,0.043685578,0.04720847,21440.40244
670,0.876136399,0.882235331,0.872673976,0.10953125,0.104375,0.1125,0.04725174,0.044321286,0.04721804,21778.29428
680,0.875902636,0.881700082,0.872327893,0.1096875,0.104375,0.113,0.047385588,0.044318031,0.047732299,22106.1217
690,0.875721938,0.881771347,0.872278509,0.1096875,0.104375,0.113,0.047373808,0.044309834,0.0477459,22457.58149
700,0.875696113,0.881693135,0.872249833,0.10984375,0.104375,0.1125,0.047676845,0.044310055,0.047251666,22763.69671
710,0.875532039,0.881533039,0.871905656,0.11,0.104375,0.114,0.047805059,0.044274492,0.049143436,23070.69212
720,0.875488418,0.881549106,0.871921264,0.11,0.104375,0.1135,0.047785611,0.044274492,0.048563353,23379.16256
730,0.875379617,0.881710161,0.871787464,0.11,0.104375,0.114,0.047793555,0.044251747,0.049010006,23713.93463
740,0.875381073,0.881598718,0.871674725,0.11,0.104375,0.114,0.047781566,0.044261436,0.049012331,24034.44665
750,0.875327965,0.881520536,0.871806622,0.11,0.104375,0.114,0.047760238,0.044216485,0.049001905,24360.72801
760,0.875273561,0.881469547,0.871948733,0.11015625,0.104375,0.1135,0.047988615,0.044216485,0.048570626,24680.63806
770,0.87517892,0.881337209,0.872055667,0.11015625,0.104375,0.114,0.047845095,0.044247536,0.04901112,24995.09869
780,0.875183573,0.88133479,0.872112436,0.1103125,0.104375,0.114,0.047882945,0.044247536,0.04899202,25333.86162
790,0.875138246,0.881380367,0.872139068,0.11015625,0.104375,0.1145,0.04784613,0.044260285,0.049572962,25657.78701
800,0.875145223,0.881322487,0.872159885,0.1103125,0.104375,0.114,0.04813162,0.044304022,0.049154994,25968.64585
810,0.875010318,0.881343969,0.872074029,0.11015625,0.104375,0.1145,0.048105182,0.044242276,0.049594334,26276.2012
820,0.874994566,0.881402442,0.872096655,0.1103125,0.104375,0.1145,0.048140585,0.044183375,0.049563157,26590.40914
830,0.874860395,0.881537298,0.872057365,0.1103125,0.104375,0.115,0.048140942,0.044232444,0.050057355,26915.02654
840,0.87480248,0.881431365,0.87201953,0.1103125,0.104375,0.115,0.048244327,0.04422291,0.050057355,27250.76491
850,0.874783086,0.881467934,0.872040056,0.1103125,0.104375,0.115,0.048252336,0.044232661,0.050045922,27564.00852
860,0.874736597,0.881519876,0.872008208,0.11046875,0.104375,0.115,0.048375343,0.044232661,0.050045922,27871.31876
870,0.874686447,0.881486436,0.872026038,0.1109375,0.104375,0.115,0.048674675,0.044239266,0.050046402,28181.9546
880,0.874727558,0.88148605,0.872040918,0.1109375,0.104375,0.115,0.048668484,0.044239266,0.050046402,28492.94179
890,0.87464969,0.881541117,0.871949444,0.11078125,0.104375,0.115,0.048540888,0.04422465,0.050034969,28801.34184
900,0.87469323,0.881490559,0.871916779,0.11046875,0.104375,0.1145,0.048439068,0.044281253,0.049576616,29112.05953
910,0.874643171,0.881558489,0.871921075,0.11046875,0.104375,0.115,0.048451556,0.044305387,0.050034969,29418.81128
920,0.874572959,0.881510762,0.871920778,0.1109375,0.104375,0.115,0.048698952,0.044274701,0.050045922,29728.44335
930,0.874495944,0.881501237,0.871992769,0.11109375,0.104375,0.115,0.048840364,0.044258941,0.050051689,30038.83584
940,0.874469639,0.881446493,0.872183393,0.11078125,0.104375,0.114,0.048714756,0.044257461,0.04856957,30346.54149
950,0.874365543,0.881384142,0.872217422,0.1109375,0.104375,0.114,0.048730812,0.044272189,0.048582831,30658.97197
960,0.874213567,0.88123631,0.872091132,0.11109375,0.104375,0.114,0.048850613,0.044344597,0.048603861,30970.12228
970,0.874136771,0.881238131,0.871931008,0.11140625,0.104375,0.1145,0.048933879,0.044338158,0.049171677,31282.4281
980,0.874064247,0.881070998,0.872019604,0.11140625,0.104375,0.1145,0.0489721,0.044357189,0.04916573,31596.14725
990,0.874011321,0.881217622,0.872042494,0.11109375,0.104375,0.1135,0.048906311,0.044372438,0.048157821,31905.44955
