iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
210,0.919387210463,0.922851360401,0.921388713624,0.0653125,0.06125,0.064,0.0519329704545,0.0492637677296,0.0510847490143,61421.1693045
220,0.91939359559,0.922971555685,0.921198562904,0.065625,0.060625,0.064,0.0521682988424,0.0483702444764,0.0511257808086,64356.2818985
230,0.919789997147,0.923309783232,0.921659600148,0.065,0.060625,0.064,0.0519011974036,0.0483799301015,0.0511831688861,67353.2691378
240,0.919252871951,0.922766936152,0.921459530899,0.0653125,0.060625,0.0645,0.0520693688043,0.0484215130295,0.0516960969041,70369.3071016
250,0.91880580738,0.923036901561,0.920990029956,0.0659375,0.06,0.0645,0.0528593543494,0.0473137840608,0.0519949150022,73471.2554876
260,0.919197200107,0.923097722111,0.921286518819,0.06578125,0.060625,0.064,0.0523443194541,0.048395930938,0.0511607349535,76492.3838844
270,0.919244077256,0.922732454238,0.921050132256,0.0653125,0.060625,0.0645,0.0520970963555,0.0483999949714,0.051618786273,79335.9972104
280,0.919143572899,0.922717716355,0.921067323544,0.0653125,0.06125,0.065,0.0520994525815,0.0492629377034,0.0521654971005,82267.0178043
290,0.919397884979,0.923134131892,0.921141900719,0.0653125,0.06125,0.0645,0.0520974583252,0.0489172724981,0.0516495627555,85141.9306714
300,0.921161379645,0.923038084265,0.921810006136,0.06390625,0.06,0.064,0.0510868098846,0.0472852127516,0.0513213712102,88149.9111257
310,0.919416832349,0.922795949787,0.921111226781,0.0646875,0.061875,0.065,0.0515995454028,0.0492546138911,0.052084629082,90961.3531856
320,0.91929051926,0.922746622452,0.920978958834,0.06546875,0.06125,0.065,0.0521538971153,0.0489034350333,0.0520589615923,94005.5692702
330,0.919439017041,0.922654583158,0.921064376932,0.0653125,0.06125,0.0655,0.0521251523489,0.0488856632093,0.0525411910831,96825.5920814
340,0.91961145446,0.922237959535,0.920996460963,0.06484375,0.06125,0.0645,0.0518188957584,0.0488872587114,0.0515627205786,99702.7392549
350,0.919651908847,0.922234873124,0.920859870373,0.06515625,0.06125,0.065,0.052018682388,0.0490674920184,0.0519882799979,102547.225543
360,0.919500848781,0.922150174414,0.92085851334,0.06515625,0.060625,0.0645,0.051898466675,0.0480505608371,0.0515047250424,105251.725925
370,0.919451760586,0.922203413778,0.921017804893,0.0653125,0.06125,0.064,0.0519529662079,0.0488534489603,0.0510112757106,108267.262086
380,0.919648292357,0.922784265563,0.920946135689,0.06484375,0.060625,0.0645,0.0518217406378,0.0480898658189,0.0517055875511,110920.933258
390,0.919672232535,0.922228658438,0.921108533873,0.06484375,0.060625,0.0655,0.0515695739249,0.0480630766865,0.0523659604103,113772.492549
400,0.919679215127,0.923275191903,0.921666124162,0.0646875,0.060625,0.0625,0.0515872504578,0.0481843956941,0.0503623023638,116486.213008
410,0.91964368716,0.922556190513,0.921587373551,0.06453125,0.060625,0.0625,0.0514427106706,0.0481859582664,0.0506085682286,119194.793752
420,0.919512973633,0.922638087401,0.921439095746,0.0646875,0.060625,0.063,0.0514208873212,0.0486785606583,0.050895064042,121898.929646
430,0.919383607226,0.922386752078,0.92111744714,0.06453125,0.060625,0.063,0.051313941814,0.0481596726707,0.050814819067,124687.754515
440,0.919149594311,0.922560798433,0.920830015096,0.065,0.060625,0.0635,0.0517115897849,0.0481631645098,0.0511010249379,127652.283078
450,0.919225262,0.922363735943,0.920786040361,0.06484375,0.060625,0.0635,0.0516079332514,0.0481880714995,0.0511087489343,130614.717515
460,0.919206492923,0.922394426761,0.920650923538,0.065,0.06125,0.0635,0.0518330442925,0.0485252846867,0.0511209947101,133539.304828
470,0.91936854885,0.922481385146,0.920960476741,0.065,0.061875,0.0635,0.0516196011835,0.0490864783718,0.05113099831,136479.432948
480,0.91955601686,0.922344516349,0.921205377643,0.06484375,0.060625,0.064,0.0515136618255,0.0481609220061,0.0515582092324,139368.635344
490,0.916568148559,0.922538378892,0.918583145737,0.0671875,0.06125,0.064,0.0533603826411,0.0488435728566,0.0516887388203,142268.201416
500,0.916617277971,0.922003143282,0.918208017845,0.0671875,0.06125,0.065,0.0533196470146,0.0488348103672,0.0519151025679,145042.918981
510,0.916629291927,0.922793981737,0.918364879093,0.06734375,0.060625,0.065,0.0534682642882,0.0485011963731,0.0519346524797,148079.28893
520,0.916806288111,0.922881561744,0.918397396129,0.06703125,0.061875,0.0655,0.0531653264465,0.0495581747197,0.0524318862465,151212.060738
530,0.91640135991,0.922836595946,0.917852399471,0.06734375,0.06125,0.0655,0.0536628563397,0.0483877225346,0.0524183034871,154286.605595
540,0.916890242168,0.923180926299,0.9188200593,0.066875,0.060625,0.0645,0.0531138402284,0.0478659303323,0.0518923527613,157432.460087
550,0.916961283449,0.923313562786,0.918443293539,0.06640625,0.060625,0.0655,0.0529978333176,0.0478708484636,0.0524667354449,160516.029562
560,0.916725204464,0.923284476002,0.918357267208,0.06671875,0.060625,0.066,0.0530987537487,0.0478645436309,0.052815772201,163490.000886
570,0.916433869726,0.923102006037,0.918013582754,0.06671875,0.061875,0.065,0.0531643005612,0.0491715864885,0.0520575405722,166335.315528
580,0.916423569701,0.923175567594,0.917473985002,0.06671875,0.06125,0.066,0.0530339671776,0.0482704546873,0.0527833369969,169261.176734
590,0.916716240774,0.922894064954,0.918255234783,0.06671875,0.06125,0.065,0.0530558626902,0.0482942358601,0.0521525192434,172158.620312
600,0.916898787896,0.923284068319,0.918294303034,0.06671875,0.06125,0.0645,0.0532090409004,0.0483859645032,0.0518935586488,174854.486158
610,0.916903480641,0.92337933501,0.918769397213,0.06671875,0.060625,0.0645,0.0532939948242,0.0479920781535,0.0518085389714,177858.357651
620,0.916349114976,0.923377483666,0.918469753718,0.06734375,0.06125,0.0645,0.0535927861561,0.0483044202579,0.0517526795195,180753.21569
630,0.916866814276,0.923151177269,0.918781404224,0.06703125,0.06125,0.0645,0.053321921299,0.0483126698915,0.0517912054999,183531.986054
640,0.916905786986,0.923184060026,0.918503720809,0.06703125,0.060625,0.0645,0.0534717590157,0.0479904220776,0.0518281512915,186228.229766
650,0.916814213296,0.923217478455,0.918579595665,0.066875,0.060625,0.065,0.0534335749037,0.0479425015055,0.0521187435774,189207.168994
660,0.916842984622,0.923186598875,0.918454222793,0.066875,0.060625,0.065,0.0534193168233,0.0479880501042,0.0520663860504,192019.522231
670,0.916860508639,0.923330082413,0.918592407582,0.06703125,0.060625,0.065,0.0534542901081,0.0479823037012,0.052070167754,194858.649068
680,0.917042229652,0.923280676426,0.918726341041,0.0665625,0.060625,0.065,0.0531903781913,0.0480109975135,0.052058131021,197698.389385
690,0.917059668522,0.923400261407,0.919001128972,0.06671875,0.060625,0.065,0.0532585577606,0.0479962836333,0.0520814906764,200684.433237
700,0.917301541504,0.923661882166,0.919467950066,0.06703125,0.060625,0.0645,0.0534739278244,0.0480047414253,0.0517352479515,203624.352785
710,0.91719573829,0.923614383418,0.91930665943,0.0671875,0.06125,0.0645,0.0535632275779,0.0497370542259,0.0518156357729,206735.535378
720,0.915815419201,0.922218060568,0.917966444504,0.0684375,0.061875,0.065,0.0541690356009,0.0499403364537,0.0520869134669,209920.077271
730,0.9156333917,0.922383322715,0.91773940064,0.06859375,0.061875,0.0655,0.0543431303185,0.0503524967587,0.0522417469535,213131.077874
740,0.915707261242,0.922223910045,0.917678124284,0.06875,0.06,0.066,0.0544309334446,0.0484449338985,0.0525328390734,216211.21956
750,0.915851535647,0.922147288663,0.917557960614,0.06828125,0.06,0.066,0.0539828347219,0.0485043718909,0.0525564013546,219048.860853
760,0.915530881567,0.922400832592,0.917635877004,0.06828125,0.059375,0.0655,0.0541629034858,0.0473900462029,0.0527201056354,222093.880364
770,0.915768563092,0.922273583203,0.917802177272,0.06828125,0.06,0.066,0.0541774260001,0.0477148708968,0.0529069882677,225351.363149
780,0.915788789638,0.922441454121,0.917591414353,0.06828125,0.06125,0.0665,0.0542092204319,0.0495517240822,0.0532922072511,228371.440115
790,0.915956640048,0.922643364291,0.917833035095,0.0684375,0.059375,0.066,0.0541229228412,0.0472295427612,0.0528790938117,231283.422794
800,0.915806855254,0.922646531697,0.917659555746,0.06828125,0.060625,0.066,0.0542447361345,0.0482804969569,0.0529661910452,234061.101701
810,0.915619120844,0.922455986017,0.917638651816,0.0684375,0.061875,0.066,0.0543167949477,0.0491818301727,0.0529800835383,236810.638592
820,0.915827704435,0.922008341223,0.918102323827,0.06828125,0.061875,0.066,0.0542551207581,0.0492840003347,0.052896019204,239588.65926
830,0.915794208175,0.922673036563,0.918008060868,0.068125,0.059375,0.0665,0.0540153032558,0.0472950265712,0.0532263135135,242395.845006
840,0.91574192925,0.922424215773,0.917923765912,0.0684375,0.060625,0.0665,0.0543197979277,0.0482799790744,0.0532586742118,245180.34417
850,0.915640829523,0.922522532467,0.917834296336,0.0678125,0.06125,0.066,0.053917028522,0.0494835960949,0.0530050235275,248318.954899
860,0.915785552134,0.922461288977,0.91801104012,0.0678125,0.06,0.066,0.0538769637176,0.0477656292903,0.0529738329528,251151.056952
870,0.91562493014,0.922387526538,0.917469103871,0.06796875,0.060625,0.066,0.0539720318328,0.0482798913305,0.0529625518735,254114.998107
880,0.915603700379,0.922288095849,0.918113009488,0.06765625,0.060625,0.066,0.0538247996658,0.0482831224097,0.0530125563141,256851.274919
890,0.915520205905,0.922082827655,0.917629596221,0.06796875,0.06125,0.0665,0.0540117894224,0.0487946483427,0.0532718175044,259805.646571
900,0.915453372962,0.922254523955,0.917156736702,0.068125,0.06125,0.066,0.0541164949628,0.0487208161808,0.0530267189071,262588.964799
910,0.915611949353,0.922279193101,0.917769503502,0.068125,0.061875,0.066,0.0541352346249,0.0492892573453,0.0529496678782,265262.467345
920,0.915734770671,0.92218177238,0.91761405883,0.0678125,0.06125,0.0665,0.0539180179849,0.0487946483427,0.0531864887197,268002.218143
930,0.915837837654,0.922264381805,0.917913221927,0.068125,0.061875,0.0665,0.0541725485986,0.0492855500681,0.0532536079485,270851.316427
940,0.915671910295,0.92221484385,0.917617367881,0.06796875,0.06125,0.0665,0.0540631924313,0.0487946483427,0.0532714558116,273616.787581
950,0.915626247767,0.922156599847,0.917262882277,0.06796875,0.06125,0.0665,0.0540195743261,0.0487957943281,0.0532733619218,276377.987128
960,0.915638859083,0.922166436786,0.917087211458,0.06828125,0.06125,0.067,0.0541405979411,0.0487297671189,0.0533735326612,279114.269806
970,0.915321767655,0.922140262684,0.917033353331,0.068125,0.06125,0.067,0.0541442059924,0.0487182109621,0.0534567906238,281959.287468
980,0.915356908044,0.922007064319,0.917028354751,0.0684375,0.061875,0.066,0.0543227958332,0.0491452969302,0.0530013352162,284888.073084
990,0.915156557593,0.921863392591,0.917087328273,0.06828125,0.063125,0.066,0.0544387029842,0.0500876714237,0.0530063546822,287644.456549
