iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.91717116366,0.913779294126,0.917043066431,0.06734375,0.070625,0.0665,0.0401962501616,0.0372203366047,0.0388587702517,35.1911198
10,0.9173481421,0.913919221245,0.917067048538,0.06734375,0.07125,0.0665,0.0402013851479,0.038464743298,0.0388221008854,336.3117963
20,0.917281472723,0.913435682014,0.916638870676,0.06734375,0.07125,0.0665,0.0403130780987,0.0384808639466,0.0389027951239,637.2842901
30,0.91713270758,0.9134880577,0.916455039846,0.0675,0.071875,0.067,0.0403227235798,0.0388097665045,0.0394190821102,926.4514148
40,0.91675624846,0.913248422095,0.915675485049,0.06796875,0.0725,0.068,0.0407164123206,0.0395191114109,0.0400894902144,1219.6895013
50,0.916576027655,0.913168274573,0.915547244175,0.0678125,0.0725,0.0675,0.0406547603122,0.0395191114109,0.0399291262835,1514.5588109
60,0.916398049397,0.913202084661,0.915140788513,0.0678125,0.073125,0.068,0.0405785326735,0.0397530903999,0.0401303716816,1808.6824336
70,0.915775143093,0.912583820747,0.915078945361,0.06859375,0.073125,0.0685,0.0415517003016,0.0397373965581,0.0413320358932,2100.8434977
80,0.915666265526,0.912477985675,0.915036223795,0.06875,0.073125,0.0685,0.0414711399949,0.0397522444519,0.0409950252939,2390.4151994
90,0.915598701005,0.912499150427,0.914841915075,0.0690625,0.073125,0.0685,0.0419691315543,0.0397373965581,0.0413288867441,2681.9805176
100,0.915495240843,0.912542786111,0.914800444981,0.06921875,0.07375,0.068,0.0421723688751,0.0400350244489,0.0407972765349,2975.720128
110,0.915391005101,0.912490433448,0.914446832143,0.06921875,0.07375,0.0685,0.0420134807756,0.0400350244489,0.0415016973336,3309.3522353
120,0.914766298328,0.914539434427,0.913271932398,0.07015625,0.070625,0.0705,0.0427805621289,0.0390115592441,0.0433463501694,3635.4551272
130,0.914529071303,0.914304974679,0.913253396519,0.0703125,0.070625,0.0705,0.0428436641903,0.0390115592441,0.0434009678112,3952.5145405
140,0.914245308838,0.913927398024,0.912896499428,0.07046875,0.071875,0.071,0.0430078675849,0.0395319033667,0.0440915192269,4264.8399082
150,0.913958902057,0.913909997814,0.91277859012,0.07078125,0.071875,0.0705,0.0432443522213,0.0395466317113,0.043402056262,4570.5752315
160,0.913998445759,0.913802807243,0.913438066488,0.07046875,0.07125,0.0695,0.0429353063265,0.0393093331023,0.0423869337661,4882.6759327
170,0.913828263146,0.913686455831,0.912797854668,0.0709375,0.07125,0.0705,0.0432895126279,0.0392921502574,0.0434084996347,5204.5340396
180,0.913848401593,0.913868103398,0.912926909503,0.0709375,0.07125,0.07,0.0433143658523,0.0393110604509,0.0427229938841,5542.8698627
190,0.913637631487,0.913599881226,0.912798331558,0.07109375,0.07125,0.07,0.0433986134108,0.0393093331023,0.0427151043228,5865.1670965
200,0.913532021365,0.913536014827,0.912834656424,0.07109375,0.07125,0.0705,0.0433889220107,0.0392948635198,0.0433576147026,6188.6799249
210,0.913367978427,0.913141795824,0.912681747433,0.07140625,0.07125,0.07,0.04352248914,0.039294358119,0.0427156897194,6518.2021585
