iterations,fitness,time,fevals
0,0.0221648881737,0.0001900999996,11
10,0.0226263234322,0.00025949999872,21
20,0.0234126705797,0.000327799998558,31
30,0.0238184606846,0.00040369999806,41
40,0.024092716241,0.000498999997944,51
50,0.0251439862722,0.000541999997949,61
60,0.025394428996,0.000604799997745,71
70,0.025394428996,0.000651799999105,81
80,0.0254506530748,0.000694199999998,91
90,0.0255370799174,0.00091159999829,101
100,0.0255837879552,0.000979499998721,111
110,0.0259989386611,0.00102949999928,121
120,0.0274084575781,0.00117990000035,131
130,0.0280796996455,0.00121519999993,141
140,0.0285475660093,0.00124200000027,151
150,0.0285475660093,0.00126749999981,161
160,0.0285475660093,0.00129220000053,171
170,0.0298783772983,0.00132280000071,181
180,0.0298783772983,0.00134790000084,191
190,0.029902257804,0.00139479999962,201
200,0.0307613559948,0.00142139999843,211
210,0.0307613559948,0.00144399999772,221
220,0.0310757308165,0.00146909999785,231
230,0.031358434082,0.00149249999959,241
240,0.0314932420686,0.00152129999879,251
250,0.0323499583306,0.00193539999964,261
260,0.0335686758474,0.00196180000057,271
270,0.0338642926436,0.00198570000066,281
280,0.0338642926436,0.00202689999969,291
290,0.0345127640713,0.00205800000003,301
300,0.0345127640713,0.00207669999872,311
310,0.0352555398384,0.0020956999997,321
320,0.0352555398384,0.00211450000097,331
330,0.0352703300545,0.0021340000003,341
340,0.0356429166344,0.0021525000011,351
350,0.0359389896169,0.00217440000051,361
360,0.036721816513,0.00219230000039,371
370,0.0369489325496,0.00222710000162,381
380,0.0369654645121,0.00226380000277,391
390,0.0369879002832,0.00229240000226,401
400,0.0371372291486,0.00236290000248,411
410,0.0371372291486,0.00237920000291,421
420,0.037687469775,0.00239460000194,431
430,0.037687469775,0.00241380000261,441
440,0.0386891056251,0.0024280000016,451
450,0.0393999514198,0.00244300000304,461
460,0.0395314807452,0.002459000003,471
470,0.0397017245583,0.00247430000309,481
480,0.0398570790042,0.0024889000033,491
490,0.039887428259,0.00250410000444,501
500,0.0401328041595,0.00251950000347,511
510,0.0401328041595,0.00255420000212,521
520,0.0401328041595,0.00256970000373,531
530,0.0401328041595,0.00258660000327,541
540,0.0401328041595,0.00260670000353,551
550,0.0405721992404,0.00262380000459,561
560,0.0405721992404,0.00263910000467,571
570,0.0405721992404,0.00265420000505,581
580,0.0405721992404,0.00267430000531,591
590,0.0407678293589,0.00269220000519,601
600,0.0407678293589,0.00271260000591,611
610,0.0412807715041,0.00272910000604,621
620,0.0412807715041,0.00274790000549,631
630,0.0420778727502,0.00276510000549,641
640,0.04246220758,0.00278200000685,651
650,0.04246220758,0.00280550000753,661
660,0.0425491590038,0.00282440000774,671
670,0.0425491590038,0.00284380000812,681
680,0.0425491590038,0.00290890000724,691
690,0.0425990017279,0.00293240000792,701
700,0.0426031166356,0.00295240000924,711
710,0.0426031166356,0.00297640001008,721
720,0.0426031166356,0.00301850001051,731
730,0.0426031166356,0.00303560000975,741
740,0.0426031166356,0.00309610000841,751
750,0.0427219052901,0.00310800000807,761
760,0.0432617840243,0.00311890000739,771
770,0.0432617840243,0.00312850000773,781
780,0.0432617840243,0.00314710000748,791
790,0.0433014562863,0.00316090000706,801
800,0.0433014562863,0.00317220000761,811
810,0.0434456767132,0.00318350000634,821
820,0.0434456767132,0.00319670000681,831
830,0.0434954735286,0.00320800000554,841
840,0.0434954735286,0.00321890000487,851
850,0.0434954735286,0.00323030000436,861
860,0.0434954735286,0.00324340000407,871
870,0.0434954735286,0.0032592000025,881
880,0.0434954735286,0.00330650000251,891
890,0.0437376779851,0.00332060000255,901
900,0.0437376779851,0.00333850000243,911
910,0.0437376779851,0.0033508000015,921
920,0.0437376779851,0.00336170000264,931
930,0.0437376779851,0.00337260000197,941
940,0.0437376779851,0.00338350000129,951
950,0.0437506143424,0.00339780000104,961
960,0.0437506143424,0.00341130000197,971
970,0.0440922855685,0.00342250000176,981
980,0.0440922855685,0.00343340000109,991
990,0.0443048049465,0.00344620000033,1001
1000,0.0443859782348,0.00345920000109,1011
1010,0.0443859782348,0.00347060000058,1021
1020,0.0443859782348,0.00348140000096,1031
1030,0.044542056149,0.00349170000118,1041
1040,0.044542056149,0.00350180000169,1051
1050,0.044542056149,0.00351170000067,1061
1060,0.044542056149,0.00352100000055,1071
1070,0.044542056149,0.00353040000118,1081
1080,0.044542056149,0.00354030000199,1091
1090,0.044542056149,0.00355010000203,1101
1100,0.0448396845449,0.00355990000207,1111
1110,0.0448396845449,0.00357010000153,1121
1120,0.0448396845449,0.00358000000233,1131
1130,0.0448396845449,0.00359000000208,1141
1140,0.0448938441065,0.00359990000106,1151
1150,0.0448938441065,0.00361030000022,1161
1160,0.0448938441065,0.00362050000149,1171
1170,0.0448938441065,0.00363130000187,1181
1180,0.0449073684485,0.00364190000255,1191
1190,0.0449073684485,0.0036523000017,1201
1200,0.0457558079107,0.00366490000124,1211
1210,0.0457558079107,0.00367670000196,1221
1220,0.0457558079107,0.00368770000205,1231
1230,0.0462748878696,0.00371000000086,1241
1240,0.0462748878696,0.00372360000074,1251
1250,0.0464130994702,0.00373560000116,1261
1260,0.0467806335354,0.00374920000104,1271
1270,0.0467806335354,0.00376550000146,1281
1280,0.0467806335354,0.00377950000257,1291
1290,0.0468452058017,0.0037919000024,1301
1300,0.0468452058017,0.00380300000324,1311
1310,0.0468633849079,0.00382220000392,1321
1320,0.0468835846813,0.00384480000321,1331
1330,0.0468835846813,0.00385700000334,1341
1340,0.0474604442089,0.00386710000384,1351
1350,0.0474604442089,0.00387740000406,1361
1360,0.0477727311987,0.00388780000503,1371
1370,0.0478182085554,0.00389700000414,1381
1380,0.0483055060193,0.0039087000041,1391
1390,0.0483055060193,0.00391900000432,1401
1400,0.0483055060193,0.00393230000554,1411
1410,0.0483055060193,0.00394410000445,1421
1420,0.0483055060193,0.00395570000546,1431
1430,0.0484739145433,0.00396690000525,1441
1440,0.0484739145433,0.00397820000398,1451
1450,0.0484739145433,0.00398920000407,1461
1460,0.0486792269062,0.00399910000306,1471
1470,0.0486792269062,0.00400820000323,1481
1480,0.0486792269062,0.00401850000344,1491
1490,0.0486792269062,0.00402860000395,1501
1500,0.0486792269062,0.00404000000344,1511
1510,0.0486792269062,0.00405100000353,1521
1520,0.0486792269062,0.0040614000045,1531
1530,0.04875927154,0.00409510000463,1541
1540,0.04875927154,0.00410630000442,1551
1550,0.04875927154,0.00411750000421,1561
1560,0.04875927154,0.00412790000519,1571
1570,0.04875927154,0.00413790000493,1581
1580,0.04875927154,0.00414800000544,1591
1590,0.0489329633034,0.00415770000473,1601
1600,0.0489877395854,0.00416750000477,1611
1610,0.0491414703352,0.00417790000392,1621
1620,0.0491414703352,0.00418790000367,1631
1630,0.0491414703352,0.00419790000342,1641
1640,0.0491414703352,0.00420830000257,1651
1650,0.0504882107087,0.00421790000291,1661
1660,0.0514392898442,0.00422800000342,1671
1670,0.0514392898442,0.00423770000452,1681
1680,0.0514392898442,0.00424960000601,1691
1690,0.0514392898442,0.00426110000626,1701
1700,0.0514392898442,0.00427200000559,1711
1710,0.0514392898442,0.00428290000491,1721
1720,0.0514392898442,0.00429340000483,1731
1730,0.0514392898442,0.00430340000457,1741
1740,0.0514392898442,0.00431360000584,1751
1750,0.0514392898442,0.00432360000559,1761
1760,0.0514392898442,0.00433460000568,1771
1770,0.0514392898442,0.00434510000559,1781
1780,0.0518197614757,0.00435560000551,1791
1790,0.0518197614757,0.00436590000572,1801
1800,0.0518197614757,0.0043765000064,1811
1810,0.0518197614757,0.00438680000661,1821
1820,0.0518197614757,0.00439750000623,1831
